,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
9558,"My friends, do we need to spend that kind of money?",28,35_2008,20,20,20479,20531,,"{""O"": 4, ""Premise"": 9}",Premise,"My friends, do we need to spend that kind of money?",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1274.24,1277.44,NOT_FOUND
9559,I think you have to look at my record and you have to look at his.,28,35_2008,21,21,20532,20599,,"{""Claim"": 15, ""O"": 2}",Claim,I think you have to look at my record and you have to look at his.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1277.44,1281.36,NOT_FOUND
9560,"Then you have to look at our proposals for our economy, not $860 billion in new spending, but for the kinds of reforms that keep people in their jobs, get middle-income Americans working again, and getting our economy moving again.",28,35_2008,22,22,20599,20831,,"{""O"": 7, ""Claim"": 39}",Claim,"Then you have to look at our proposals for our economy, not $860 billion in new spending, but for the kinds of reforms that keep people in their jobs, get middle-income Americans working again, and getting our economy moving again.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1281.36,1297.0,NOT_FOUND
9561,"You're going to be examining our proposals tonight and in the future, and energy independence is a way to do that, is one of them.",28,35_2008,23,23,20832,20963,,"{""Premise"": 13, ""O"": 3, ""Claim"": 13}",Premise,"You're going to be examining our proposals tonight and in the future, and energy independence is a way to do that, is one of them.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Mixed,1297.0,1305.08,NOT_FOUND
9562,And drilling offshore and nuclear power are two vital elements of that.,28,35_2008,24,24,20963,21035,,"{""O"": 2, ""Claim"": 11}",Claim,And drilling offshore and nuclear power are two vital elements of that.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1305.08,1309.4,NOT_FOUND
9563,"And I've been supporting those and I know how to fix this economy, and eliminate our dependence on foreign oil, and stop sending $700 billion a year overseas.",28,35_2008,25,25,21035,21194,,"{""O"": 7, ""Claim"": 26}",Claim,"And I've been supporting those and I know how to fix this economy, and eliminate our dependence on foreign oil, and stop sending $700 billion a year overseas.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1309.4,1319.56,NOT_FOUND
9564,MCCAIN: The three priorities were health...,30,35_2008,0,0,21679,21723,,"{""O"": 8}",O, The three priorities were health...,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,O,1345.32,1347.8,NOT_FOUND
9565,"MCCAIN: I think you can work on all three at once, Tom.",32,35_2008,0,0,21878,21934,,"{""O"": 5, ""Claim"": 10}",Claim," I think you can work on all three at once, Tom.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1356.72,1360.0,NOT_FOUND
9566,I think it's very important that we reform our entitlement programs.,32,35_2008,1,1,21934,22003,,"{""Claim"": 12, ""O"": 1}",Claim,I think it's very important that we reform our entitlement programs.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1360.0,1366.36,NOT_FOUND
9567,"My friends, we are not going to be able to provide the same benefit for present-day workers that we are going -- that present-day retirees have today.",32,35_2008,2,2,22003,22154,,"{""O"": 4, ""Premise"": 25}",Premise,"My friends, we are not going to be able to provide the same benefit for present-day workers that we are going -- that present-day retirees have today.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1366.36,1376.8,NOT_FOUND
9568,"We're going to have to sit down across the table, Republican and Democrat, as we did in 1983 between Ronald Reagan and Tip O'Neill.",32,35_2008,3,3,22154,22286,,"{""Claim"": 15, ""O"": 13}",Claim,"We're going to have to sit down across the table, Republican and Democrat, as we did in 1983 between Ronald Reagan and Tip O'Neill.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1376.8,1385.0,NOT_FOUND
9569,I know how to do that.,32,35_2008,4,4,22287,22310,,"{""Premise"": 6, ""O"": 1}",Premise,I know how to do that.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1385.0,1386.24,NOT_FOUND
9570,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others.",32,35_2008,5,5,22310,22433,,"{""Premise"": 24, ""O"": 1}",Premise,"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1386.24,1393.44,NOT_FOUND
9571,That's my clear record.,32,35_2008,6,6,22433,22457,,"{""Claim"": 5, ""O"": 1}",Claim,That's my clear record.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1393.44,1396.4,NOT_FOUND
9572,We can work on nuclear power plants.,32,35_2008,7,7,22458,22495,,"{""Claim"": 7, ""O"": 1}",Claim,We can work on nuclear power plants.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1396.4,1399.28,NOT_FOUND
9573,"Build a whole bunch of them, create millions of new jobs.",32,35_2008,8,8,22495,22553,,"{""Claim"": 11, ""O"": 2}",Claim,"Build a whole bunch of them, create millions of new jobs.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1399.28,1402.52,NOT_FOUND
9574,"We have to have all of the above, alternative fuels, wind, tide, solar, natural gas, clean coal technology.",32,35_2008,9,9,22553,22661,,"{""Claim"": 24, ""O"": 1}",Claim,"We have to have all of the above, alternative fuels, wind, tide, solar, natural gas, clean coal technology.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1402.52,1411.96,NOT_FOUND
9575,All of these things we can do as Americans and we can take on this mission and we can overcome it.,32,35_2008,10,10,22661,22760,,"{""Premise"": 19, ""O"": 3}",Premise,All of these things we can do as Americans and we can take on this mission and we can overcome it.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1411.96,1417.64,NOT_FOUND
9576,"MCCAIN: My friends, some of this $700 billion ends up in the hands of terrorist organizations.",33,35_2008,0,0,22762,22857,,"{""O"": 6, ""Claim"": 14}",Claim," My friends, some of this $700 billion ends up in the hands of terrorist organizations.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1417.64,1423.32,NOT_FOUND
9577,"As far as health care is concerned, obviously, everyone is struggling to make sure that they can afford their premiums and that they can have affordable and available health care.",33,35_2008,1,1,22857,23037,,"{""O"": 11, ""Premise"": 22}",Premise,"As far as health care is concerned, obviously, everyone is struggling to make sure that they can afford their premiums and that they can have affordable and available health care.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1423.32,1433.96,NOT_FOUND
9578,That's the next issue.,33,35_2008,2,2,23037,23060,,"{""O"": 6}",O,That's the next issue.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,O,1433.96,1435.4,NOT_FOUND
9579,But we can do them all at once.,33,35_2008,3,3,23061,23093,,"{""O"": 2, ""Claim"": 7}",Claim,But we can do them all at once.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1435.4,1436.84,NOT_FOUND
9580,There's no -- and we have to do them all at once.,33,35_2008,4,4,23093,23143,,"{""O"": 6, ""Claim"": 8}",Claim,There's no -- and we have to do them all at once.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1436.84,1439.0,NOT_FOUND
9581,All three you mentioned are compelling national security requirements.,33,35_2008,5,5,23143,23214,,"{""Claim"": 9, ""O"": 1}",Claim,All three you mentioned are compelling national security requirements.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1439.0,1442.84,NOT_FOUND
9582,"OBAMA: We're going to have to prioritize, just like a family has to prioritize.",35,35_2008,0,0,23448,23528,,"{""O"": 4, ""Claim"": 7, ""Premise"": 7}",Claim," We're going to have to prioritize, just like a family has to prioritize.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1453.92,1457.68,NOT_FOUND
9583,"Now, I've listed the things that I think have to be at the top of the list.",35,35_2008,1,1,23528,23604,,"{""O"": 3, ""Premise"": 17}",Premise,"Now, I've listed the things that I think have to be at the top of the list.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1457.68,1461.8,NOT_FOUND
9584,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up.",35,35_2008,2,2,23604,23719,,"{""Claim"": 7, ""O"": 5, ""Premise"": 14}",Premise,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1461.8,1471.2,NOT_FOUND
9585,"And it's a strain on your family budget, but it's also bad for our national security, because countries like Russia and Venezuela and, you know, in some cases, countries like Iran, are benefiting from higher oil prices.",35,35_2008,3,3,23719,23939,,"{""O"": 6, ""Claim"": 16, ""Premise"": 24}",Premise,"And it's a strain on your family budget, but it's also bad for our national security, because countries like Russia and Venezuela and, you know, in some cases, countries like Iran, are benefiting from higher oil prices.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1471.2,1485.28,NOT_FOUND
9586,So we've got to deal with that right away.,35,35_2008,4,4,23940,23983,,"{""O"": 2, ""Premise"": 9}",Premise,So we've got to deal with that right away.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1485.28,1487.28,NOT_FOUND
9587,That's why I've called for an investment of $15 billion a year over 10 years.,35,35_2008,5,5,23983,24061,,"{""O"": 4, ""Claim"": 15}",Claim,That's why I've called for an investment of $15 billion a year over 10 years.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1487.28,1492.04,NOT_FOUND
9588,"Our goal should be, in 10 year's time, we are free of dependence on Middle Eastern oil.",35,35_2008,6,6,24061,24149,,"{""Claim"": 20, ""O"": 1}",Claim,"Our goal should be, in 10 year's time, we are free of dependence on Middle Eastern oil.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1492.04,1497.92,NOT_FOUND
9589,And we can do it.,35,35_2008,7,7,24150,24168,,"{""O"": 2, ""Premise"": 4}",Premise,And we can do it.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1497.92,1498.28,NOT_FOUND
9590,"Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done.",35,35_2008,8,8,24168,24348,,"{""O"": 7, ""Premise"": 22, ""Claim"": 14}",Premise,"Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1498.28,1509.64,NOT_FOUND
9591,So that would be priority number one.,35,35_2008,9,9,24348,24386,,"{""O"": 2, ""Claim"": 6}",Claim,So that would be priority number one.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1509.64,1512.32,NOT_FOUND
9592,"Health care is priority number two, because that broken health care system is bad not only for families, but it's making our businesses less competitive.",35,35_2008,10,10,24387,24541,,"{""Claim"": 13, ""O"": 5, ""Premise"": 11}",Claim,"Health care is priority number two, because that broken health care system is bad not only for families, but it's making our businesses less competitive.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1512.32,1520.0,NOT_FOUND
9593,"And, number three, we've got to deal with education so that our young people are competitive in a global economy.",35,35_2008,11,11,24542,24656,,"{""O"": 3, ""Claim"": 21}",Claim,"And, number three, we've got to deal with education so that our young people are competitive in a global economy.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1520.0,1526.16,NOT_FOUND
9594,"But just one point I want to make, Tom.",35,35_2008,12,12,24657,24697,,"{""O"": 11}",O,"But just one point I want to make, Tom.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,O,1526.16,1528.88,NOT_FOUND
9595,Senator McCain mentioned looking at our records.,35,35_2008,13,13,24697,24746,,"{""Premise"": 7, ""O"": 1}",Premise,Senator McCain mentioned looking at our records.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1528.88,1531.92,NOT_FOUND
9596,We do need to look at our records.,35,35_2008,14,14,24746,24781,,"{""Premise"": 8, ""O"": 1}",Premise,We do need to look at our records.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1531.92,1533.72,NOT_FOUND
9597,Senator McCain likes to talk about earmarks a lot.,35,35_2008,15,15,24782,24833,,"{""Premise"": 9, ""O"": 1}",Premise,Senator McCain likes to talk about earmarks a lot.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1533.72,1536.44,NOT_FOUND
9598,And that's important.,35,35_2008,16,16,24833,24855,,"{""O"": 5}",O,And that's important.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,O,1536.44,1537.68,NOT_FOUND
9599,"I want to go line by line through every item in the federal budget and eliminate programs that don't work and make sure that those that do work, work better and cheaper.",35,35_2008,17,17,24855,25025,,"{""Claim"": 33, ""O"": 2}",Claim,"I want to go line by line through every item in the federal budget and eliminate programs that don't work and make sure that those that do work, work better and cheaper.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1537.68,1548.76,NOT_FOUND
9600,But understand this: We also have to look at where some of our tax revenues are going.,35,35_2008,18,18,25026,25113,,"{""O"": 5, ""Claim"": 14}",Claim,But understand this: We also have to look at where some of our tax revenues are going.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1548.76,1554.4,NOT_FOUND
9601,"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.",35,35_2008,19,19,25113,25370,,"{""O"": 6, ""Premise"": 43, ""Claim"": 7}",Premise,"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1554.4,1574.28,NOT_FOUND
9602,And so we've got to prioritize both our spending side and our tax policies to make sure that they're working for you.,35,35_2008,20,20,25371,25489,,"{""O"": 3, ""Claim"": 22}",Claim,And so we've got to prioritize both our spending side and our tax policies to make sure that they're working for you.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1574.28,1579.72,NOT_FOUND
9603,That's what I'm going to do as president of the United States.,35,35_2008,21,21,25489,25552,,"{""O"": 3, ""Premise"": 12}",Premise,That's what I'm going to do as president of the United States.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1579.72,1581.64,NOT_FOUND
9604,"MCCAIN: Well, Fiora (ph), I'm going to ask the American people to understand that there are some programs that we may have to eliminate.",37,35_2008,0,0,26227,26364,,"{""O"": 10, ""Claim"": 21}",Claim," Well, Fiora (ph), I'm going to ask the American people to understand that there are some programs that we may have to eliminate.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1616.04,1623.72,NOT_FOUND
9605,I first proposed a long time ago that we would have to examine every agency and every bureaucracy of government.,37,35_2008,1,1,26364,26477,,"{""O"": 9, ""Claim"": 12}",Claim,I first proposed a long time ago that we would have to examine every agency and every bureaucracy of government.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1623.72,1631.28,NOT_FOUND
9606,And we're going to have to eliminate those that aren't working.,37,35_2008,2,2,26477,26541,,"{""O"": 2, ""Claim"": 12}",Claim,And we're going to have to eliminate those that aren't working.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1631.28,1634.2,NOT_FOUND
9607,I know a lot of them that aren't working.,37,35_2008,3,3,26542,26584,,"{""Premise"": 10, ""O"": 1}",Premise,I know a lot of them that aren't working.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1634.2,1635.84,NOT_FOUND
9608,"One of them is in defense spending, because I've taken on some of the defense contractors.",37,35_2008,4,4,26584,26675,,"{""Claim"": 7, ""O"": 3, ""Premise"": 9}",Premise,"One of them is in defense spending, because I've taken on some of the defense contractors.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Mixed,1635.84,1641.28,NOT_FOUND
9609,I saved the taxpayers $6.8 billion in a deal for an Air Force tanker that was done in a corrupt fashion.,37,35_2008,5,5,26675,26780,,"{""Premise"": 22, ""O"": 1}",Premise,I saved the taxpayers $6.8 billion in a deal for an Air Force tanker that was done in a corrupt fashion.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1641.28,1649.52,NOT_FOUND
9610,I believe that we have to eliminate the earmarks.,37,35_2008,6,6,26781,26831,,"{""Claim"": 9, ""O"": 1}",Claim,I believe that we have to eliminate the earmarks.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1649.52,1653.4,NOT_FOUND
9611,"And sometimes those projects, not -- not the overhead projector that Senator Obama asked for, but some of them that are really good projects, will have -- will have to be eliminated, as well.",37,35_2008,7,7,26831,27023,,"{""O"": 19, ""Premise"": 20}",Premise,"And sometimes those projects, not -- not the overhead projector that Senator Obama asked for, but some of them that are really good projects, will have -- will have to be eliminated, as well.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1653.4,1664.96,NOT_FOUND
9612,And they'll have to undergo the same scrutiny that all projects should in competition with others.,37,35_2008,8,8,27024,27123,,"{""O"": 2, ""Claim"": 16}",Claim,And they'll have to undergo the same scrutiny that all projects should in competition with others.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1664.96,1672.12,NOT_FOUND
9613,So we're going to have to tell the American people that spending is going to have to be cut in America.,37,35_2008,9,9,27124,27228,,"{""O"": 2, ""Claim"": 21}",Claim,So we're going to have to tell the American people that spending is going to have to be cut in America.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1672.12,1679.0,NOT_FOUND
9614,"And I recommend a spending freeze that -- except for defense, Veterans Affairs, and some other vital programs, we'll just have to have across-the-board freeze.",37,35_2008,10,10,27228,27388,,"{""O"": 3, ""Premise"": 27}",Premise,"And I recommend a spending freeze that -- except for defense, Veterans Affairs, and some other vital programs, we'll just have to have across-the-board freeze.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1679.0,1688.92,NOT_FOUND
9615,"And some of those programs may not grow as much as we would like for them to, but we can establish priorities with full transparency, with full knowledge of the American people, and full consultation, not done behind closed doors and shoving earmarks in the middle of the night into programs that we don't even -- sometimes we don't even know about until months later.",37,35_2008,11,11,27389,27758,,"{""O"": 6, ""Premise"": 47, ""Claim"": 19}",Premise,"And some of those programs may not grow as much as we would like for them to, but we can establish priorities with full transparency, with full knowledge of the American people, and full consultation, not done behind closed doors and shoving earmarks in the middle of the night into programs that we don't even -- sometimes we don't even know about until months later.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Mixed,1688.92,1710.28,NOT_FOUND
9616,"And, by the way, I want to go back a second.",37,35_2008,12,12,27759,27804,,"{""O"": 14}",O,"And, by the way, I want to go back a second.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,O,1710.28,1712.88,NOT_FOUND
9617,"MCCAIN: Look, we can attack health care and energy at the same time.",38,35_2008,0,0,27806,27875,,"{""O"": 5, ""Claim"": 11}",Claim," Look, we can attack health care and energy at the same time.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1712.88,1716.52,NOT_FOUND
9618,We're not -- we're not -- we're not rifle shots here.,38,35_2008,1,1,27875,27929,,"{""O"": 15}",O,We're not -- we're not -- we're not rifle shots here.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,O,1716.52,1719.44,NOT_FOUND
9619,We are Americans.,38,35_2008,2,2,27929,27947,,"{""Premise"": 3, ""O"": 1}",Premise,We are Americans.,MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Premise,1719.44,1720.64,NOT_FOUND
9620,"We can, with the participation of all Americans, work together and solve these problems together.",38,35_2008,3,3,27947,28045,,"{""Claim"": 17, ""O"": 1}",Claim,"We can, with the participation of all Americans, work together and solve these problems together.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Claim,1720.64,1725.52,NOT_FOUND
9621,"Frankly, I'm not going to tell that person without health insurance that, ""I'm sorry, you'll have to wait.""",38,35_2008,4,4,28045,28153,,"{""O"": 27}",O,"Frankly, I'm not going to tell that person without health insurance that, ""I'm sorry, you'll have to wait.""",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,O,1725.52,1731.88,NOT_FOUND
9622,"I'm going to tell you Americans we'll get to work right away and we'll get to work together, and we can get them all done, because that's what America has been doing.",38,35_2008,5,5,28153,28320,,"{""Premise"": 28, ""O"": 5, ""Claim"": 6}",Premise,"I'm going to tell you Americans we'll get to work right away and we'll get to work together, and we can get them all done, because that's what America has been doing.",MCCAIN,Candidate,VALIDATION,07 Oct 2008,2008,John S. McCain,Mixed,1731.88,1739.24,NOT_FOUND
9623,"OBAMA: You know, a lot of you remember the tragedy of 9/11 and where you were on that day and, you know, how all of the country was ready to come together and make enormous changes to make us not only safer, but to make us a better country and a more unified country.",40,35_2008,0,0,28384,28652,,"{""O"": 16, ""Premise"": 35, ""Claim"": 9}",Premise," You know, a lot of you remember the tragedy of 9/11 and where you were on that day and, you know, how all of the country was ready to come together and make enormous changes to make us not only safer, but to make us a better country and a more unified country.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1745.2,1766.88,NOT_FOUND
9624,"And President Bush did some smart things at the outset, but one of the opportunities that was missed was, when he spoke to the American people, he said, ""Go out and shop.""",40,35_2008,1,1,28652,28824,,"{""O"": 5, ""Premise"": 34}",Premise,"And President Bush did some smart things at the outset, but one of the opportunities that was missed was, when he spoke to the American people, he said, ""Go out and shop.""",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1766.88,1779.12,NOT_FOUND
9625,That wasn't the kind of call to service that I think the American people were looking for.,40,35_2008,2,2,28825,28916,,"{""Claim"": 18, ""O"": 1}",Claim,That wasn't the kind of call to service that I think the American people were looking for.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1779.12,1787.88,NOT_FOUND
9626,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government.",40,35_2008,3,3,28917,29121,,"{""O"": 13, ""Claim"": 26}",Claim,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1787.88,1798.92,NOT_FOUND
9627,"And let's take the example of energy, which we already spoke about.",40,35_2008,4,4,29122,29190,,"{""O"": 15}",O,"And let's take the example of energy, which we already spoke about.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,O,1798.92,1802.24,NOT_FOUND
9628,There is going to be the need for each and every one of us to start thinking about how we use energy.,40,35_2008,5,5,29190,29292,,"{""Premise"": 22, ""O"": 1}",Premise,There is going to be the need for each and every one of us to start thinking about how we use energy.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1802.24,1810.76,NOT_FOUND
9629,I believe in the need for increased oil production.,40,35_2008,6,6,29293,29345,,"{""Claim"": 9, ""O"": 1}",Claim,I believe in the need for increased oil production.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1810.76,1813.0,NOT_FOUND
9630,"We're going to have to explore new ways to get more oil, and that includes offshore drilling.",40,35_2008,7,7,29345,29439,,"{""Claim"": 17, ""O"": 3}",Claim,"We're going to have to explore new ways to get more oil, and that includes offshore drilling.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1813.0,1819.76,NOT_FOUND
9631,"It includes telling the oil companies, that currently have 68 million acres that they're not using, that either you use them or you lose them.",40,35_2008,8,8,29439,29582,,"{""Claim"": 6, ""O"": 23}",O,"It includes telling the oil companies, that currently have 68 million acres that they're not using, that either you use them or you lose them.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Mixed,1819.76,1828.48,NOT_FOUND
9632,We're going to have to develop clean coal technology and safe ways to store nuclear energy.,40,35_2008,9,9,29583,29675,,"{""Claim"": 17, ""O"": 1}",Claim,We're going to have to develop clean coal technology and safe ways to store nuclear energy.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1828.48,1834.48,NOT_FOUND
9633,"But each and every one of us can start thinking about how can we save energy in our homes, in our buildings.",40,35_2008,10,10,29676,29785,,"{""O"": 2, ""Premise"": 22}",Premise,"But each and every one of us can start thinking about how can we save energy in our homes, in our buildings.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1834.48,1841.08,NOT_FOUND
9634,"And one of the things I want to do is make sure that we're providing incentives so that you can buy a fuel efficient car that's made right here in the United States of America, not in Japan or South Korea, making sure that you are able to weatherize your home or make your business more fuel efficient.",40,35_2008,11,11,29785,30088,,"{""O"": 7, ""Premise"": 56}",Premise,"And one of the things I want to do is make sure that we're providing incentives so that you can buy a fuel efficient car that's made right here in the United States of America, not in Japan or South Korea, making sure that you are able to weatherize your home or make your business more fuel efficient.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1841.08,1856.56,NOT_FOUND
9635,And that's going to require effort from each and every one of us.,40,35_2008,12,12,30089,30155,,"{""O"": 2, ""Premise"": 13}",Premise,And that's going to require effort from each and every one of us.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Premise,1856.56,1860.96,NOT_FOUND
9636,And the last point I just want to make.,40,35_2008,13,13,30156,30196,,"{""O"": 10}",O,And the last point I just want to make.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,O,1860.96,1862.6,NOT_FOUND
9637,"I think the young people of America are especially interested in how they can serve, and that's one of the reasons why I'm interested in doubling the Peace Corps, making sure that we are creating a volunteer corps all across this country that can be involved in their community, involved in military service, so that military families and our troops are not the only ones bearing the burden of renewing America.",40,35_2008,14,14,30196,30608,,"{""Claim"": 66, ""O"": 12}",Claim,"I think the young people of America are especially interested in how they can serve, and that's one of the reasons why I'm interested in doubling the Peace Corps, making sure that we are creating a volunteer corps all across this country that can be involved in their community, involved in military service, so that military families and our troops are not the only ones bearing the burden of renewing America.",OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,Claim,1862.6,1887.36,NOT_FOUND
9638,That's something that all of us have to be involved with and that requires some leadership from Washington.,40,35_2008,15,15,30609,30717,,"{""O"": 20}",O,That's something that all of us have to be involved with and that requires some leadership from Washington.,OBAMA,Candidate,VALIDATION,07 Oct 2008,2008,Barack H. Obama,O,1887.36,1891.2,NOT_FOUND
