,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
147,147,10309,"Similarly, in Central America: What we're doing in Nicaragua with this covert war -- which the Congress, including many Republicans, have tried to stop -- is finally end up with a public definition of American power that hurts us, where we get associated with political assassins and the rest.",35,12_1984,5,5,21793,22087,,"{""O"": 9, ""Premise"": 47}",Premise,"Similarly, in Central America: What we're doing in Nicaragua with this covert war -- which the Congress, including many Republicans, have tried to stop -- is finally end up with a public definition of American power that hurts us, where we get associated with political assassins and the rest.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1421.52,1441.08,clip_147
148,148,10310,"We have to decline, for the first time in modern history, jurisdiction in the World Court because they'll find us guilty of illegal actions.",35,12_1984,6,6,22087,22228,,"{""Claim"": 18, ""O"": 2, ""Premise"": 8}",Claim,"We have to decline, for the first time in modern history, jurisdiction in the World Court because they'll find us guilty of illegal actions.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Mixed,1441.08,1448.92,clip_148
149,149,10311,And our enemies are strengthened from all of this.,35,12_1984,7,7,22228,22279,,"{""O"": 2, ""Claim"": 8}",Claim,And our enemies are strengthened from all of this.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Claim,1448.92,1452.2,clip_149
150,150,10312,"We need to be strong, we need to be prepared to use that strength, but we must understand that we are a democracy.",35,12_1984,8,8,22280,22395,,"{""Claim"": 22, ""O"": 4}",Claim,"We need to be strong, we need to be prepared to use that strength, but we must understand that we are a democracy.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Claim,1452.2,1460.36,clip_150
151,151,10313,"We are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us.",35,12_1984,9,9,22395,22577,,"{""Premise"": 7, ""O"": 3, ""Claim"": 27}",Claim,"We are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Mixed,1460.36,1473.64,clip_151
152,152,10314,It is only in that way that we can persevere.,35,12_1984,10,10,22577,22623,,"{""Claim"": 10, ""O"": 1}",Claim,It is only in that way that we can persevere.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Claim,1473.64,1477.24,clip_152
154,154,10316,"MONDALE: What I'm referring to there is the mutual self-defense provisions that exist in the Inter-American treaty, the so-called Rio Pact, that permits the nations, our friends in that region, to combine to take steps -- diplomatic and otherwise -- to prevent Nicaragua, when she acts irresponsibly in asserting power in other parts outside of her border, to take those steps, whatever they might be, to stop it.",37,12_1984,0,0,22884,23298,,"{""O"": 3, ""Premise"": 76}",Premise," What I'm referring to there is the mutual self-defense provisions that exist in the Inter-American treaty, the so-called Rio Pact, that permits the nations, our friends in that region, to combine to take steps -- diplomatic and otherwise -- to prevent Nicaragua, when she acts irresponsibly in asserting power in other parts outside of her border, to take those steps, whatever they might be, to stop it.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1492.2,1521.24,clip_154
155,155,10317,"The Nicaraguans must know that it is the policy of our government that that leadership must stay behind the boundaries of their nation, not interfere in other nations.",37,12_1984,1,1,23298,23466,,"{""Claim"": 29, ""O"": 1}",Claim,"The Nicaraguans must know that it is the policy of our government that that leadership must stay behind the boundaries of their nation, not interfere in other nations.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Claim,1521.24,1533.76,clip_155
156,156,10318,"And by working with all of the nations in the region -- unlike the policies of this administration and unlike the President said, they have not supported negotiations in that region -- we will be much stronger, because we'll have the moral authority that goes with those efforts.",37,12_1984,2,2,23466,23746,,"{""O"": 4, ""Claim"": 37, ""Premise"": 11}",Claim,"And by working with all of the nations in the region -- unlike the policies of this administration and unlike the President said, they have not supported negotiations in that region -- we will be much stronger, because we'll have the moral authority that goes with those efforts.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Mixed,1533.76,1549.68,clip_156
157,157,10319,Lebanon,37,12_1984,3,3,23748,23756,,"{""O"": 1}",O,Lebanon,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,O,1549.68,1550.44,clip_157
158,158,10320,"REAGAN: No, Morton, I don't agree to all of those things.",39,12_1984,0,0,24224,24282,,"{""O"": 7, ""Claim"": 9}",Claim," No, Morton, I don't agree to all of those things.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1576.0,1578.92,clip_158
159,159,10321,"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",39,12_1984,1,1,24282,24539,,"{""O"": 5, ""Premise"": 48}",Premise,"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1578.92,1594.96,clip_159
160,160,10322,"But the first -- pardon me -- the first time we went in, we went in at their request because the war was going on right in Beirut between Israel and the PLO terrorists.",39,12_1984,2,2,24539,24708,,"{""O"": 8, ""Premise"": 28}",Premise,"But the first -- pardon me -- the first time we went in, we went in at their request because the war was going on right in Beirut between Israel and the PLO terrorists.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1594.96,1604.52,clip_160
161,161,10323,Israel could not be blamed for that.,39,12_1984,3,3,24708,24745,,"{""O"": 8}",O,Israel could not be blamed for that.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1604.52,1606.68,clip_161
162,162,10324,"Those terrorists had been violating their northern border consistently, and Israel chased them all the way to there.",39,12_1984,4,4,24745,24862,,"{""Premise"": 19, ""O"": 1}",Premise,"Those terrorists had been violating their northern border consistently, and Israel chased them all the way to there.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1606.68,1614.6,clip_162
163,163,10325,"Then we went in with the multinational force to help remove, and did remove, more than 13,000 of those terrorists from Lebanon.",39,12_1984,5,5,24863,24991,,"{""Premise"": 24, ""O"": 1}",Premise,"Then we went in with the multinational force to help remove, and did remove, more than 13,000 of those terrorists from Lebanon.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1614.6,1623.24,clip_163
164,164,10326,We departed.,39,12_1984,6,6,24991,25004,,"{""O"": 3}",O,We departed.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1623.24,1624.4,clip_164
165,165,10327,And then the Government of Lebanon asked us back in as a stabilizing force while they established a government and sought to get the foreign forces all the way out of Lebanon and that they could then take care of their own borders.,39,12_1984,7,7,25004,25236,,"{""O"": 2, ""Premise"": 42}",Premise,And then the Government of Lebanon asked us back in as a stabilizing force while they established a government and sought to get the foreign forces all the way out of Lebanon and that they could then take care of their own borders.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1624.4,1638.92,clip_165
166,166,10328,And we were succeeding.,39,12_1984,8,8,25237,25261,,"{""O"": 5}",O,And we were succeeding.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1638.92,1640.24,clip_166
167,167,10329,We were there for the better part of a year.,39,12_1984,9,9,25261,25306,,"{""Premise"": 10, ""O"": 1}",Premise,We were there for the better part of a year.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1640.24,1642.24,clip_167
168,168,10330,Our position happened to be at the airport.,39,12_1984,10,10,25306,25350,,"{""Premise"": 8, ""O"": 1}",Premise,Our position happened to be at the airport.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1642.24,1644.0,clip_168
169,169,10331,"Oh, there were occasional snipings and sometimes some artillery fire, but we did not engage in conflict that was out of line with our mission.",39,12_1984,11,11,25350,25493,,"{""O"": 5, ""Premise"": 23}",Premise,"Oh, there were occasional snipings and sometimes some artillery fire, but we did not engage in conflict that was out of line with our mission.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1644.0,1653.92,clip_169
170,170,10332,"I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back.",39,12_1984,12,12,25493,25638,,"{""Claim"": 28, ""O"": 1}",Claim,"I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1653.92,1663.12,clip_170
171,171,10333,And this is what we did.,39,12_1984,13,13,25638,25663,,"{""O"": 7}",O,And this is what we did.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1663.12,1665.04,clip_171
172,172,10334,We never initiated any kind of action; we defended ourselves there.,39,12_1984,14,14,25663,25731,,"{""Claim"": 11, ""O"": 2}",Claim,We never initiated any kind of action; we defended ourselves there.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1665.04,1668.88,clip_172
173,173,10335,"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.",39,12_1984,15,15,25732,25988,,"{""O"": 8, ""Premise"": 41}",Premise,"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1668.88,1683.08,clip_173
174,174,10336,"We were succeeding, and that was why the terrorist acts began.",39,12_1984,16,16,25988,26051,,"{""Premise"": 3, ""O"": 3, ""Claim"": 7}",Claim,"We were succeeding, and that was why the terrorist acts began.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Mixed,1683.08,1687.8,clip_174
175,175,10337,"There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed, who don't want that kind of a peace with a dominant Lebanon, dominant over its own territory.",39,12_1984,17,17,26051,26240,,"{""Claim"": 40, ""O"": 2}",Claim,"There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed, who don't want that kind of a peace with a dominant Lebanon, dominant over its own territory.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1687.8,1698.36,clip_175
176,176,10338,"And so, the terrorist acts began and led to the one great tragedy when they were killed in that suicide bombing of the building.",39,12_1984,18,18,26240,26369,,"{""O"": 4, ""Premise"": 22}",Premise,"And so, the terrorist acts began and led to the one great tragedy when they were killed in that suicide bombing of the building.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1698.36,1705.76,clip_176
177,177,10339,Then the multilateral force withdrew for only one reason: We withdrew because we were no longer able to carry out the mission for which we had been sent in.,39,12_1984,19,19,26369,26526,,"{""O"": 11, ""Claim"": 20}",Claim,Then the multilateral force withdrew for only one reason: We withdrew because we were no longer able to carry out the mission for which we had been sent in.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1705.76,1717.84,clip_177
178,178,10340,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,39,12_1984,20,20,26526,26641,,"{""O"": 2, ""Claim"": 22}",Claim,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1717.84,1725.2,clip_178
179,179,10341,And I have no apologies for our going on a peace mission.,39,12_1984,21,21,26641,26699,,"{""O"": 13}",O,And I have no apologies for our going on a peace mission.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1725.2,1729.72,clip_179
180,180,10342,"REAGAN: Morton, no.",41,12_1984,0,0,27094,27114,,"{""O"": 5, ""Claim"": 1}",O," Morton, no.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1750.76,1753.72,clip_180
181,181,10343,"I think there's a great difference between the Government of Iran threatening our diplomatic personnel, and there is a government that you can see and can put your hand on.",41,12_1984,1,1,27114,27287,,"{""Claim"": 32, ""O"": 1}",Claim,"I think there's a great difference between the Government of Iran threatening our diplomatic personnel, and there is a government that you can see and can put your hand on.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1753.72,1763.96,clip_181
182,182,10344,"In the terrorist situation, there are terrorist factions all over.",41,12_1984,2,2,27287,27354,,"{""Premise"": 11, ""O"": 1}",Premise,"In the terrorist situation, there are terrorist factions all over.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1763.96,1768.56,clip_182
183,183,10345,"In a recent 30-day period, 37 terrorist acts in 20 countries have been committed.",41,12_1984,3,3,27354,27436,,"{""Premise"": 15, ""O"": 1}",Premise,"In a recent 30-day period, 37 terrorist acts in 20 countries have been committed.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1768.56,1773.72,clip_183
184,184,10346,The most recent has been the one in Brighton.,41,12_1984,4,4,27436,27482,,"{""Premise"": 9, ""O"": 1}",Premise,The most recent has been the one in Brighton.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1773.72,1776.72,clip_184
185,185,10347,"In dealing with terrorists, yes, we want to retaliate, but only if we can put our finger on the people responsible and not endanger the lives of innocent civilians there in the various communities and in the city of Beirut where these terrorists are operating.",41,12_1984,5,5,27482,27743,,"{""O"": 9, ""Claim"": 4, ""Premise"": 36}",Premise,"In dealing with terrorists, yes, we want to retaliate, but only if we can put our finger on the people responsible and not endanger the lives of innocent civilians there in the various communities and in the city of Beirut where these terrorists are operating.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Mixed,1776.72,1795.4,clip_185
186,186,10348,"I have just signed legislation to add to our ability to deal, along with our allies, with this terrorist problem.",41,12_1984,6,6,27743,27857,,"{""Premise"": 22, ""O"": 1}",Premise,"I have just signed legislation to add to our ability to deal, along with our allies, with this terrorist problem.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1795.4,1802.4,clip_186
187,187,10349,"And it's going to take all the nations together, just as when we banded together we pretty much resolved the whole problem of skyjackings sometime ago.",41,12_1984,7,7,27857,28009,,"{""O"": 3, ""Claim"": 9, ""Premise"": 17}",Premise,"And it's going to take all the nations together, just as when we banded together we pretty much resolved the whole problem of skyjackings sometime ago.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Mixed,1802.4,1811.92,clip_187
188,188,10350,"Well, the red light went on.",41,12_1984,8,8,28010,28039,,"{""O"": 8}",O,"Well, the red light went on.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1811.92,1814.8,clip_188
189,189,10351,I could have gone on forever.,41,12_1984,9,9,28039,28069,,"{""O"": 7}",O,I could have gone on forever.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1814.8,1816.36,clip_189
190,190,10352,"MONDALE: Groucho Marx said, ""Who do you believe?",43,12_1984,0,0,28108,28157,,"{""O"": 12}",O," Groucho Marx said, ""Who do you believe?",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,O,1820.68,1822.4,clip_190
191,191,10353,"-- me, or your own eyes?''",43,12_1984,1,1,28157,28184,,"{""O"": 9}",O,"-- me, or your own eyes?''",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,O,1822.4,1826.8,clip_191
192,192,10354,And what we have in Lebanon is something that the American people have seen.,43,12_1984,2,2,28184,28261,,"{""O"": 15}",O,And what we have in Lebanon is something that the American people have seen.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,O,1826.8,1830.64,clip_192
193,193,10355,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,43,12_1984,3,3,28261,28369,,"{""Claim"": 14, ""O"": 2, ""Premise"": 3}",Claim,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Mixed,1830.64,1838.28,clip_193
194,194,10356,"They went to him 5 days before they were killed and said, ""Please, take them out of there.''",43,12_1984,4,4,28369,28462,,"{""Premise"": 23}",Premise,"They went to him 5 days before they were killed and said, ""Please, take them out of there.''",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1838.28,1843.36,clip_194
195,195,10357,The Secretary of State admitted that this morning.,43,12_1984,5,5,28462,28513,,"{""O"": 9}",O,The Secretary of State admitted that this morning.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,O,1843.36,1845.56,clip_195
196,196,10358,He did not do so.,43,12_1984,6,6,28513,28531,,"{""Claim"": 5, ""O"": 1}",Claim,He did not do so.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Claim,1845.56,1847.0,clip_196
197,197,10359,The report following the explosion of the barracks disclosed that we had not taken any of the steps that we should have taken.,43,12_1984,7,7,28531,28658,,"{""Premise"": 23, ""O"": 1}",Premise,The report following the explosion of the barracks disclosed that we had not taken any of the steps that we should have taken.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1847.0,1854.0,clip_197
198,198,10360,That was the second time.,43,12_1984,8,8,28658,28684,,"{""O"": 6}",O,That was the second time.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,O,1854.0,1855.96,clip_198
199,199,10361,"Then the Embassy was blown up a few weeks ago, and once again none of the steps that should have been taken were taken.",43,12_1984,9,9,28684,28804,,"{""O"": 4, ""Premise"": 22}",Premise,"Then the Embassy was blown up a few weeks ago, and once again none of the steps that should have been taken were taken.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1855.96,1863.48,clip_199
200,200,10362,"And we were warned 5 days before that explosives were on their way, and they weren't taken.",43,12_1984,10,10,28804,28896,,"{""O"": 2, ""Premise"": 18}",Premise,"And we were warned 5 days before that explosives were on their way, and they weren't taken.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1863.48,1868.4,clip_200
201,201,10363,The terrorists have won each time.,43,12_1984,11,11,28896,28931,,"{""Premise"": 6, ""O"": 1}",Premise,The terrorists have won each time.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1868.4,1871.44,clip_201
202,202,10364,The President told the terrorists he was going to retaliate.,43,12_1984,12,12,28931,28992,,"{""Premise"": 10, ""O"": 1}",Premise,The President told the terrorists he was going to retaliate.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1871.44,1875.28,clip_202
203,203,10365,He didn't.,43,12_1984,13,13,28992,29003,,"{""Premise"": 3, ""O"": 1}",Premise,He didn't.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1875.28,1876.48,clip_203
204,204,10366,They called their bluff.,43,12_1984,14,14,29003,29028,,"{""Premise"": 4, ""O"": 1}",Premise,They called their bluff.,MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Premise,1876.48,1878.68,clip_204
205,205,10367,"And the bottom line is that the United States left in humiliation, and our enemies are stronger.",43,12_1984,15,15,29028,29125,,"{""O"": 9, ""Claim"": 10}",Claim,"And the bottom line is that the United States left in humiliation, and our enemies are stronger.",MONDALE,Candidate,TEST,21 Oct 1984,1984,Walter F. Mondale,Claim,1878.68,1885.6,clip_205
207,207,10369,"First of all, Mr. Mondale should know that the President of the United States did not order the marines into that barracks.",45,12_1984,1,1,29179,29303,,"{""O"": 10, ""Claim"": 14}",Claim,"First of all, Mr. Mondale should know that the President of the United States did not order the marines into that barracks.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1888.32,1895.44,clip_207
208,208,10370,That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,45,12_1984,2,2,29303,29427,,"{""Premise"": 24, ""O"": 1}",Premise,That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1895.44,1901.24,clip_208
209,209,10371,That is one.,45,12_1984,3,3,29427,29440,,"{""O"": 4}",O,That is one.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1901.24,1903.8,clip_209
210,210,10372,"On the other things that you've just said about the terrorists, I'm tempted to ask you what you would do.",45,12_1984,4,4,29440,29546,,"{""O"": 24}",O,"On the other things that you've just said about the terrorists, I'm tempted to ask you what you would do.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1903.8,1911.12,clip_210
211,211,10373,"These are unidentified people, and after the bomb goes off, they're blown to bits because they are suicidal individuals who think they're going to go to paradise if they perpetrate such an act and lose their life in doing it.",45,12_1984,5,5,29546,29772,,"{""O"": 45}",O,"These are unidentified people, and after the bomb goes off, they're blown to bits because they are suicidal individuals who think they're going to go to paradise if they perpetrate such an act and lose their life in doing it.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1911.12,1926.48,clip_211
212,212,10374,"We are going to, as I say, we're busy trying to find the centers where these operations stem from, and retaliation will be taken.",45,12_1984,6,6,29772,29902,,"{""O"": 12, ""Premise"": 13, ""Claim"": 4}",Premise,"We are going to, as I say, we're busy trying to find the centers where these operations stem from, and retaliation will be taken.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Mixed,1926.48,1937.96,clip_212
213,213,10375,"But we're not going to simply kill some people to say, ""Oh, look, we got even.''",45,12_1984,7,7,29902,29983,,"{""O"": 1, ""Claim"": 22}",Claim,"But we're not going to simply kill some people to say, ""Oh, look, we got even.''",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1937.96,1943.36,clip_213
214,214,10376,We want to know when we retaliate that we're retaliating with those who are responsible for the terrorist acts.,45,12_1984,8,8,29983,30095,,"{""Premise"": 20, ""O"": 1}",Premise,We want to know when we retaliate that we're retaliating with those who are responsible for the terrorist acts.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1943.36,1949.88,clip_214
215,215,10377,And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.,45,12_1984,9,9,30095,30195,,"{""O"": 2, ""Premise"": 16}",Premise,And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,1949.88,1955.28,clip_215
216,216,10378,"REAGAN: Not at all, Mr. Trewhitt, and I want you to know that also I will not make age an issue of this campaign.",47,12_1984,0,0,30792,30906,,"{""O"": 15, ""Claim"": 13}",O," Not at all, Mr. Trewhitt, and I want you to know that also I will not make age an issue of this campaign.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Mixed,1986.72,1994.48,clip_216
217,217,10379,"I am not going to exploit, for political purposes, my opponent's youth and inexperience.",47,12_1984,1,1,30906,30995,,"{""Claim"": 17, ""O"": 1}",Claim,"I am not going to exploit, for political purposes, my opponent's youth and inexperience.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Claim,1994.48,1998.48,clip_217
218,218,10380,"[Laughter and applause] If I still have time, I might add, Mr. Trewhitt, I might add that it was Seneca or it was Cicero, I don't know which, that said, ""If it was not for the elders correcting the mistakes of the young, there would be no state.''",47,12_1984,2,2,30995,31243,,"{""O"": 61}",O,"[Laughter and applause] If I still have time, I might add, Mr. Trewhitt, I might add that it was Seneca or it was Cicero, I don't know which, that said, ""If it was not for the elders correcting the mistakes of the young, there would be no state.''",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,1998.48,2030.2,clip_218
219,219,10381,Strategic Missiles  Mr. Trewhitt.,47,12_1984,3,3,31244,31278,,"{""O"": 5}",O,Strategic Missiles  Mr. Trewhitt.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2030.2,2030.68,clip_219
220,220,10382,"Mr. President, I'd like to head for the fence and try to catch that one before it goes over, but I'll go on to another question.",47,12_1984,4,4,31278,31407,,"{""O"": 31}",O,"Mr. President, I'd like to head for the fence and try to catch that one before it goes over, but I'll go on to another question.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2030.68,2036.6,clip_220
221,221,10383,You and Mr. Mondale have already disagreed about what you had to say about recalling submarine-launched missiles.,47,12_1984,5,5,31408,31522,,"{""O"": 18}",O,You and Mr. Mondale have already disagreed about what you had to say about recalling submarine-launched missiles.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2036.6,2042.32,clip_221
222,222,10384,"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",47,12_1984,6,6,31522,31701,,"{""O"": 23, ""Claim"": 13}",O,"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Mixed,2042.32,2053.6,clip_222
223,223,10385,"First, is that correct?",47,12_1984,7,7,31701,31725,,"{""O"": 6}",O,"First, is that correct?",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2053.6,2055.04,clip_223
224,224,10386,"Secondly, if it is correct, have you informed yourself in the meantime?",47,12_1984,8,8,31725,31797,,"{""O"": 15}",O,"Secondly, if it is correct, have you informed yourself in the meantime?",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2055.04,2058.24,clip_224
225,225,10387,"And third, is it even necessary for the President to be so intimately involved in strategic details?",47,12_1984,9,9,31797,31898,,"{""O"": 19}",O,"And third, is it even necessary for the President to be so intimately involved in strategic details?",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2058.24,2064.56,clip_225
226,226,10388,"REAGAN: Yes, this had to do with our disarmament talks.",48,12_1984,0,0,31900,31956,,"{""O"": 13}",O," Yes, this had to do with our disarmament talks.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,O,2064.56,2068.72,clip_226
227,227,10389,"And the whole controversy about land missiles came up because we thought that the strategic nuclear weapons, the most destabilizing are the land-based.",48,12_1984,1,1,31956,32108,,"{""O"": 2, ""Premise"": 23}",Premise,"And the whole controversy about land missiles came up because we thought that the strategic nuclear weapons, the most destabilizing are the land-based.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,2068.72,2076.36,clip_227
228,228,10390,You put your thumb on a button and somebody blows up 20 minutes later.,48,12_1984,2,2,32108,32179,,"{""Premise"": 14, ""O"": 1}",Premise,You put your thumb on a button and somebody blows up 20 minutes later.,REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,2076.36,2079.72,clip_228
229,229,10391,"So, we thought that it would be simpler to negotiate first with those.",48,12_1984,3,3,32179,32250,,"{""O"": 3, ""Premise"": 12}",Premise,"So, we thought that it would be simpler to negotiate first with those.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,2079.72,2082.96,clip_229
230,230,10392,"And then we made it plain, a second phase, take up the submarine-launched or the airborne missiles.",48,12_1984,4,4,32250,32350,,"{""O"": 2, ""Premise"": 18}",Premise,"And then we made it plain, a second phase, take up the submarine-launched or the airborne missiles.",REAGAN,Candidate,TEST,21 Oct 1984,1984,Ronald W. Reagan,Premise,2082.96,2088.68,clip_230
