,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
24777,I want to develop the coal resources in America.,38,25_2000,12,12,21392,21441,,"{""Claim"": 9, ""O"": 1}",Claim,I want to develop the coal resources in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1355.24,1357.96,NOT_FOUND
24778,Have clean coal technologies.,38,25_2000,13,13,21441,21471,,"{""Claim"": 4, ""O"": 1}",Claim,Have clean coal technologies.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1357.96,1360.04,NOT_FOUND
24779,"Weâ€™ve got abundant supplies of energy here in America and weâ€™d better get after it, we better start exploring it or otherwise we'll be in deep trouble in the future because of our dependency upon foreign sources of crude.",38,25_2000,14,14,21471,21697,,"{""Premise"": 18, ""O"": 3, ""Claim"": 21}",Claim,"Weâ€™ve got abundant supplies of energy here in America and weâ€™d better get after it, we better start exploring it or otherwise we'll be in deep trouble in the future because of our dependency upon foreign sources of crude.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Mixed,1360.04,1372.36,NOT_FOUND
24780,GORE: Let me clarify.,40,25_2000,0,0,21997,22019,,"{""O"": 6}",O, Let me clarify.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1388.84,1390.72,NOT_FOUND
24781,I'm for doing something both on the supply side and production side and on the consumption side.,40,25_2000,1,1,22019,22116,,"{""Claim"": 18, ""O"": 1}",Claim,I'm for doing something both on the supply side and production side and on the consumption side.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1390.72,1397.36,NOT_FOUND
24782,"Let me say, that I found one thing in Governor Bush's answer that we certainly agree on, and that's the low income heating assistance program.",40,25_2000,2,2,22116,22259,,"{""O"": 6, ""Claim"": 24}",Claim,"Let me say, that I found one thing in Governor Bush's answer that we certainly agree on, and that's the low income heating assistance program.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1397.36,1404.08,NOT_FOUND
24783,I commend you for supporting that.,40,25_2000,3,3,22259,22294,,"{""O"": 7}",O,I commend you for supporting that.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1404.08,1406.24,NOT_FOUND
24784,I worked to get $400 million just a couple of weeks ago.,40,25_2000,4,4,22294,22351,,"{""Premise"": 13, ""O"": 1}",Premise,I worked to get $400 million just a couple of weeks ago.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1406.24,1411.44,NOT_FOUND
24785,And to establish a permanent home heating oil reserve here in the northeast.,40,25_2000,5,5,22351,22428,,"{""Premise"": 13, ""O"": 1}",Premise,And to establish a permanent home heating oil reserve here in the northeast.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1411.44,1417.24,NOT_FOUND
24786,"Now, as for the proposals that I've worked for for renewables and conservation and efficiencies and new technologies.",40,25_2000,6,6,22428,22546,,"{""O"": 3, ""Premise"": 18}",Premise,"Now, as for the proposals that I've worked for for renewables and conservation and efficiencies and new technologies.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1417.24,1425.44,NOT_FOUND
24787,"The fact is for the last few years in the Congress, we've faced a lot of opposition to them.",40,25_2000,7,7,22546,22639,,"{""Premise"": 21, ""O"": 1}",Premise,"The fact is for the last few years in the Congress, we've faced a lot of opposition to them.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1425.44,1430.88,NOT_FOUND
24788,They've only approved about 10% of the agenda I've helped to send up there.,40,25_2000,8,8,22639,22715,,"{""Premise"": 17, ""O"": 1}",Premise,They've only approved about 10% of the agenda I've helped to send up there.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1430.88,1435.24,NOT_FOUND
24789,"I think we need to get serious about this energy crisis, both in the Congress and in the White House, and if you entrust me with the presidency, I will tackle this problem and focus on new technologies that will make us less dependent on big oil or foreign oil.",40,25_2000,9,9,22715,22977,,"{""Claim"": 43, ""O"": 4, ""Premise"": 7}",Claim,"I think we need to get serious about this energy crisis, both in the Congress and in the White House, and if you entrust me with the presidency, I will tackle this problem and focus on new technologies that will make us less dependent on big oil or foreign oil.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,1435.24,1452.92,NOT_FOUND
24790,BUSH: Well I would first say he should have been tackling it for the last seven years.,42,25_2000,0,0,23022,23109,,"{""O"": 8, ""Premise"": 11}",Premise, Well I would first say he should have been tackling it for the last seven years.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1453.88,1457.76,NOT_FOUND
24791,Secondly the difference is we need to explore at home.,42,25_2000,1,1,23109,23164,,"{""O"": 2, ""Claim"": 9}",Claim,Secondly the difference is we need to explore at home.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1457.76,1462.48,NOT_FOUND
24792,And the vice president doesn't believe in exploration in Alaska.,42,25_2000,2,2,23164,23229,,"{""O"": 2, ""Claim"": 10}",Claim,And the vice president doesn't believe in exploration in Alaska.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1462.48,1465.6,NOT_FOUND
24793,There's a lot of shut-in gas that we need to be moving out of Alaska by pipeline.,42,25_2000,3,3,23229,23311,,"{""Premise"": 18, ""O"": 1}",Premise,There's a lot of shut-in gas that we need to be moving out of Alaska by pipeline.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1465.6,1469.76,NOT_FOUND
24794,There's an interesting issue up in the northwest as well.,42,25_2000,4,4,23311,23369,,"{""Premise"": 11, ""O"": 1}",Premise,There's an interesting issue up in the northwest as well.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1469.76,1472.56,NOT_FOUND
24795,Do we remove dams that produce hydroelectric energy?,42,25_2000,5,5,23369,23422,,"{""O"": 9}",O,Do we remove dams that produce hydroelectric energy?,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1472.56,1476.6,NOT_FOUND
24796,I'm against removing dams in the northwest.,42,25_2000,6,6,23422,23466,,"{""Claim"": 8, ""O"": 1}",Claim,I'm against removing dams in the northwest.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1476.6,1478.44,NOT_FOUND
24797,I donâ€™t know where the vice president stands but thatâ€™s a renewable energy source of energy.,42,25_2000,7,7,23466,23563,,"{""Premise"": 16, ""O"": 1}",Premise,I donâ€™t know where the vice president stands but thatâ€™s a renewable energy source of energy.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1478.44,1483.76,NOT_FOUND
24798,We need to keep that in line.,42,25_2000,8,8,23563,23593,,"{""Claim"": 7, ""O"": 1}",Claim,We need to keep that in line.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1483.76,1484.88,NOT_FOUND
24799,I was in coal country in West Virginia yesterday.,42,25_2000,9,9,23593,23643,,"{""Premise"": 9, ""O"": 1}",Premise,I was in coal country in West Virginia yesterday.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1484.88,1486.96,NOT_FOUND
24800,There is an abundant supply of coal in America.,42,25_2000,10,10,23643,23691,,"{""Premise"": 9, ""O"": 1}",Premise,There is an abundant supply of coal in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1486.96,1490.0,NOT_FOUND
24801,I know we can do a better job of clean coal technologies.,42,25_2000,11,11,23691,23749,,"{""Claim"": 12, ""O"": 1}",Claim,I know we can do a better job of clean coal technologies.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1490.0,1493.52,NOT_FOUND
24802,I'm going to ask the Congress for $2 billion to make sure we have the cleanest coal technologies in the world.,42,25_2000,12,12,23749,23860,,"{""Claim"": 23, ""O"": 1}",Claim,I'm going to ask the Congress for $2 billion to make sure we have the cleanest coal technologies in the world.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1493.52,1499.6,NOT_FOUND
24803,My answer to you is in the short-term we need to get after it here in America.,42,25_2000,13,13,23860,23939,,"{""O"": 6, ""Claim"": 12}",Claim,My answer to you is in the short-term we need to get after it here in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1499.6,1504.0,NOT_FOUND
24804,We need to explore our resources and we need to develop our reservoirs of domestic production.,42,25_2000,14,14,23939,24034,,"{""Claim"": 15, ""O"": 2}",Claim,We need to explore our resources and we need to develop our reservoirs of domestic production.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1504.0,1510.16,NOT_FOUND
24805,"We also need to have a hemispheric energy policy where Canada, Mexico and the United States come together.",42,25_2000,15,15,24034,24141,,"{""Claim"": 19, ""O"": 1}",Claim,"We also need to have a hemispheric energy policy where Canada, Mexico and the United States come together.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1510.16,1516.64,NOT_FOUND
24806,"I brought this up recently with Vincent Fox the newly elected president in Mexico, he's a man I know from Mexico.",42,25_2000,16,16,24141,24255,,"{""Premise"": 23, ""O"": 1}",Premise,"I brought this up recently with Vincent Fox the newly elected president in Mexico, he's a man I know from Mexico.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1516.64,1522.6,NOT_FOUND
24807,I talked to him about how best to expedite the exploration of natural gas in Mexico and transport it up to the United States so we become less dependent on foreign sources of crude oil.,42,25_2000,17,17,24255,24441,,"{""Premise"": 35, ""O"": 1}",Premise,I talked to him about how best to expedite the exploration of natural gas in Mexico and transport it up to the United States so we become less dependent on foreign sources of crude oil.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1522.6,1533.72,NOT_FOUND
24808,This is a major problem facing America.,42,25_2000,18,18,24441,24481,,"{""Premise"": 7, ""O"": 1}",Premise,This is a major problem facing America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1533.72,1536.16,NOT_FOUND
24809,The administration did not deal with it.,42,25_2000,19,19,24481,24522,,"{""Premise"": 7, ""O"": 1}",Premise,The administration did not deal with it.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1536.16,1538.52,NOT_FOUND
24810,It's time for a new administration to deal with the energy problem.,42,25_2000,20,20,24522,24590,,"{""Claim"": 13, ""O"": 1}",Claim,It's time for a new administration to deal with the energy problem.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1538.52,1541.48,NOT_FOUND
24811,"GORE: If I may just briefly, Jim, note.",43,25_2000,0,0,24591,24631,,"{""O"": 12}",O," If I may just briefly, Jim, note.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1541.48,1543.68,NOT_FOUND
24812,I found a couple of other things we agree upon.,43,25_2000,1,1,24631,24679,,"{""O"": 11}",O,I found a couple of other things we agree upon.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1543.68,1545.84,NOT_FOUND
24813,"We may not find that many this evening, so I wanted to emphasize.",43,25_2000,2,2,24679,24745,,"{""O"": 15}",O,"We may not find that many this evening, so I wanted to emphasize.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1545.84,1549.2,NOT_FOUND
24814,I strongly support new investments in clean coal technology.,43,25_2000,3,3,24745,24806,,"{""Claim"": 9, ""O"": 1}",Claim,I strongly support new investments in clean coal technology.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1549.2,1552.96,NOT_FOUND
24815,I made a proposal three months ago on this.,43,25_2000,4,4,24806,24850,,"{""Premise"": 9, ""O"": 1}",Premise,I made a proposal three months ago on this.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1552.96,1555.36,NOT_FOUND
24816,"And also domestic exploration yes, but not in the environmental treasures of our country.",43,25_2000,5,5,24850,24940,,"{""O"": 3, ""Claim"": 13}",Claim,"And also domestic exploration yes, but not in the environmental treasures of our country.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1555.36,1562.32,NOT_FOUND
24817,We don't have to do that.,43,25_2000,6,6,24940,24966,,"{""Claim"": 7, ""O"": 1}",Claim,We don't have to do that.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1562.32,1563.76,NOT_FOUND
24818,That's the wrong choice.,43,25_2000,7,7,24966,24991,,"{""Claim"": 5, ""O"": 1}",Claim,That's the wrong choice.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1563.76,1564.88,NOT_FOUND
24819,"I know the oil companies have been itching to do that, but it is not the right thing for the future.",43,25_2000,8,8,24991,25092,,"{""O"": 14, ""Claim"": 9}",O,"I know the oil companies have been itching to do that, but it is not the right thing for the future.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,1564.88,1568.56,NOT_FOUND
24820,BUSH: No.,44,25_2000,0,0,25093,25103,,"{""O"": 4}",O, No.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,5144.44,5145.08,NOT_FOUND
24821,It's the right thing for the consumers.,44,25_2000,1,1,25103,25143,,"{""Claim"": 8, ""O"": 1}",Claim,It's the right thing for the consumers.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1568.84,1570.88,NOT_FOUND
24822,Less dependency upon foreign sources of crude is good for consumers.,44,25_2000,2,2,25143,25212,,"{""Claim"": 11, ""O"": 1}",Claim,Less dependency upon foreign sources of crude is good for consumers.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1570.88,1574.88,NOT_FOUND
24823,And we can do so in an environmentally friendly way.,44,25_2000,3,3,25212,25265,,"{""O"": 2, ""Claim"": 9}",Claim,And we can do so in an environmentally friendly way.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1574.88,1578.28,NOT_FOUND
24824,GORE: Well can I have the last word on this?,45,25_2000,0,0,25266,25311,,"{""O"": 12}",O, Well can I have the last word on this?,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1578.28,1580.52,NOT_FOUND
24825,BUSH: I don't think a president can do that.,47,25_2000,0,0,25469,25514,,"{""O"": 12}",O, I don't think a president can do that.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1594.52,1596.24,NOT_FOUND
24826,"I was disappointed in the ruling because I think abortions ought to be more rare in America, and I'm worried that that pill will create more abortions and cause more people to have abortions.",47,25_2000,1,1,25514,25706,,"{""Claim"": 6, ""O"": 6, ""Premise"": 25}",Premise,"I was disappointed in the ruling because I think abortions ought to be more rare in America, and I'm worried that that pill will create more abortions and cause more people to have abortions.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Mixed,1596.24,1606.76,NOT_FOUND
24827,"This is a very important topic and it's a very sensitive topic, because a lot of good people disagree on the issue.",47,25_2000,2,2,25706,25822,,"{""Claim"": 13, ""O"": 4, ""Premise"": 8}",Claim,"This is a very important topic and it's a very sensitive topic, because a lot of good people disagree on the issue.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Mixed,1606.76,1612.44,NOT_FOUND
24828,I think what the next president ought to do is to promote a culture of life in America.,47,25_2000,3,3,25822,25910,,"{""Claim"": 18, ""O"": 1}",Claim,I think what the next president ought to do is to promote a culture of life in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1612.44,1616.72,NOT_FOUND
24829,Life of the elderly and life of those living all across the country.,47,25_2000,4,4,25910,25979,,"{""Claim"": 13, ""O"": 1}",Claim,Life of the elderly and life of those living all across the country.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1616.72,1622.4,NOT_FOUND
24830,Life of the unborn.,47,25_2000,5,5,25979,25999,,"{""Claim"": 4, ""O"": 1}",Claim,Life of the unborn.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1622.4,1623.12,NOT_FOUND
24831,"As a matter of fact, I think a noble goal for this country is that every child, born or unborn, need to be protected by law and welcomed to life.",47,25_2000,6,6,25999,26145,,"{""O"": 7, ""Claim"": 27}",Claim,"As a matter of fact, I think a noble goal for this country is that every child, born or unborn, need to be protected by law and welcomed to life.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1623.12,1631.08,NOT_FOUND
24832,I know we need to change a lot of minds before we get there in America.,47,25_2000,7,7,26145,26217,,"{""O"": 3, ""Premise"": 14}",Premise,I know we need to change a lot of minds before we get there in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1631.08,1636.08,NOT_FOUND
24833,"What I do believe is that we can find good, common ground on issues of parental consent or parental notification.",47,25_2000,8,8,26217,26331,,"{""Claim"": 21, ""O"": 1}",Claim,"What I do believe is that we can find good, common ground on issues of parental consent or parental notification.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1636.08,1643.0,NOT_FOUND
24834,I know we need to ban partial birth abortions.,47,25_2000,9,9,26331,26378,,"{""O"": 3, ""Claim"": 7}",Claim,I know we need to ban partial birth abortions.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1643.0,1645.44,NOT_FOUND
24835,This is a place where my opponent and I have strong disagreement.,47,25_2000,10,10,26378,26444,,"{""O"": 13}",O,This is a place where my opponent and I have strong disagreement.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1645.44,1648.92,NOT_FOUND
24836,I believe banning partial birth abortions would be a positive step to reducing the number of abortions in America.,47,25_2000,11,11,26444,26559,,"{""Claim"": 19, ""O"": 1}",Claim,I believe banning partial birth abortions would be a positive step to reducing the number of abortions in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1648.92,1657.08,NOT_FOUND
24837,This is an issue that will require a new attitude.,47,25_2000,12,12,26559,26610,,"{""Claim"": 10, ""O"": 1}",Claim,This is an issue that will require a new attitude.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1657.08,1660.8,NOT_FOUND
24838,We've been battling over abortion for a long period of time.,47,25_2000,13,13,26610,26671,,"{""Premise"": 12, ""O"": 1}",Premise,We've been battling over abortion for a long period of time.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,1660.8,1664.0,NOT_FOUND
24839,Surely this nation can come together to promote the value of life.,47,25_2000,14,14,26671,26738,,"{""Claim"": 12, ""O"": 1}",Claim,Surely this nation can come together to promote the value of life.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1664.0,1668.36,NOT_FOUND
24840,Surely we can fight off these laws that will encourage doctors to -- to allow doctors to take the lives of our seniors.,47,25_2000,15,15,26738,26858,,"{""Claim"": 23, ""O"": 1}",Claim,Surely we can fight off these laws that will encourage doctors to -- to allow doctors to take the lives of our seniors.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1668.36,1676.12,NOT_FOUND
24841,Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.,47,25_2000,16,16,26858,27061,,"{""Claim"": 41, ""O"": 1}",Claim,Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1676.12,1688.68,NOT_FOUND
24842,Surely we can find common ground to reduce the number of abortions in America.,47,25_2000,17,17,27061,27140,,"{""Claim"": 14, ""O"": 1}",Claim,Surely we can find common ground to reduce the number of abortions in America.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1688.68,1694.04,NOT_FOUND
24843,"As to the drug itself, I mentioned I was disappointed.",47,25_2000,18,18,27140,27195,,"{""O"": 12}",O,"As to the drug itself, I mentioned I was disappointed.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1694.04,1697.36,NOT_FOUND
24844,I hope the FDA took its time to make sure that American women will be safe who use this drug.,47,25_2000,19,19,27195,27289,,"{""O"": 21}",O,I hope the FDA took its time to make sure that American women will be safe who use this drug.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1697.36,1704.0,NOT_FOUND
24845,"GORE: Well, Jim, the FDA took 12 years, and I do support that decision.",49,25_2000,0,0,27320,27392,,"{""O"": 9, ""Premise"": 5, ""Claim"": 5}",O," Well, Jim, the FDA took 12 years, and I do support that decision.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,1705.32,1711.6,NOT_FOUND
24846,They determined it was medically safe for the women who use that drug.,49,25_2000,1,1,27392,27463,,"{""Premise"": 13, ""O"": 1}",Premise,They determined it was medically safe for the women who use that drug.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1711.6,1716.8,NOT_FOUND
24847,This is indeed a very important issue.,49,25_2000,2,2,27463,27502,,"{""O"": 8}",O,This is indeed a very important issue.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1716.8,1720.16,NOT_FOUND
24848,"First of all on the issue of partial birth or so-called late-term abortion, I would sign a law banning that procedure, provided that doctors have the ability to save a woman's life or to act if her health is severely at risk.",49,25_2000,3,3,27502,27728,,"{""O"": 15, ""Claim"": 31}",Claim,"First of all on the issue of partial birth or so-called late-term abortion, I would sign a law banning that procedure, provided that doctors have the ability to save a woman's life or to act if her health is severely at risk.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1720.16,1734.16,NOT_FOUND
24849,That's not the main issue.,49,25_2000,4,4,27728,27755,,"{""Claim"": 6, ""O"": 1}",Claim,That's not the main issue.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1734.16,1735.36,NOT_FOUND
24850,The main issue is whether or not the Roe v. Wade decision is going to be overturned.,49,25_2000,5,5,27755,27840,,"{""Claim"": 17, ""O"": 1}",Claim,The main issue is whether or not the Roe v. Wade decision is going to be overturned.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1735.36,1739.92,NOT_FOUND
24851,I support a woman's right to choose.,49,25_2000,6,6,27840,27877,,"{""Claim"": 8, ""O"": 1}",Claim,I support a woman's right to choose.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1739.92,1742.24,NOT_FOUND
24852,My opponent does not.,49,25_2000,7,7,27877,27899,,"{""Claim"": 4, ""O"": 1}",Claim,My opponent does not.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1742.24,1744.4,NOT_FOUND
24853,It is important because the next president is going to appoint three and maybe even four justices of the Supreme Court.,49,25_2000,8,8,27899,28019,,"{""Claim"": 3, ""O"": 2, ""Premise"": 17}",Premise,It is important because the next president is going to appoint three and maybe even four justices of the Supreme Court.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,1744.4,1751.28,NOT_FOUND
24854,"And Governor Bush has declared to the anti-choice groups that he will appoint justices in the mold of Scalia and Clarence Thomas, who are known for being the most vigorous opponents of a woman's right to choose.",49,25_2000,9,9,28019,28231,,"{""O"": 2, ""Premise"": 38}",Premise,"And Governor Bush has declared to the anti-choice groups that he will appoint justices in the mold of Scalia and Clarence Thomas, who are known for being the most vigorous opponents of a woman's right to choose.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,1751.28,1764.64,NOT_FOUND
24855,Here is the difference.,49,25_2000,10,10,28231,28255,,"{""O"": 5}",O,Here is the difference.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1764.64,1765.6,NOT_FOUND
24856,He trusts the government to order a woman to do what it thinks she ought to do.,49,25_2000,11,11,28255,28335,,"{""Claim"": 17, ""O"": 1}",Claim,He trusts the government to order a woman to do what it thinks she ought to do.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1765.6,1770.28,NOT_FOUND
24857,"I trust women to make the decisions that affect their lives, their destinies and their bodies.",49,25_2000,12,12,28335,28430,,"{""Claim"": 17, ""O"": 1}",Claim,"I trust women to make the decisions that affect their lives, their destinies and their bodies.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1770.28,1776.6,NOT_FOUND
24858,And I think a woman's right to choose ought to be protected and defended.,49,25_2000,13,13,28430,28504,,"{""O"": 2, ""Claim"": 14}",Claim,And I think a woman's right to choose ought to be protected and defended.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1776.6,1780.32,NOT_FOUND
24859,BUSH: I don't think a president can unilaterally overturn it.,51,25_2000,0,0,28742,28804,,"{""O"": 13}",O, I don't think a president can unilaterally overturn it.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1792.68,1795.52,NOT_FOUND
24860,The FDA has made its decision.,51,25_2000,1,1,28804,28835,,"{""O"": 7}",O,The FDA has made its decision.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1795.52,1797.12,NOT_FOUND
24861,"BUSH: I think once a decision has been made, it's been made unless it's proven to be unsafe to women.",53,25_2000,0,0,28922,29024,,"{""O"": 25}",O," I think once a decision has been made, it's been made unless it's proven to be unsafe to women.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1801.48,1807.04,NOT_FOUND
24862,"GORE: Jim, the question you asked, if I heard you correctly, was would he support legislation to overturn it.",54,25_2000,0,0,29025,29135,,"{""O"": 24}",O," Jim, the question you asked, if I heard you correctly, was would he support legislation to overturn it.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1807.04,1814.28,NOT_FOUND
24863,"And if I heard the statement day before yesterday, you said you would order -- he said he would order his FDA appointee to review the decision.",54,25_2000,1,1,29135,29279,,"{""O"": 29}",O,"And if I heard the statement day before yesterday, you said you would order -- he said he would order his FDA appointee to review the decision.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1814.28,1824.4,NOT_FOUND
24864,Now that sounds to me a little bit different.,54,25_2000,2,2,29279,29325,,"{""O"": 10}",O,Now that sounds to me a little bit different.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,1824.4,1827.88,NOT_FOUND
24865,I just think that we ought to support the decision.,54,25_2000,3,3,29325,29377,,"{""Claim"": 10, ""O"": 1}",Claim,I just think that we ought to support the decision.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,1827.88,1830.48,NOT_FOUND
24866,BUSH: I said I would make sure that women would be safe who used the drug.,55,25_2000,0,0,29378,29453,,"{""O"": 18}",O, I said I would make sure that women would be safe who used the drug.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,1830.48,1835.84,NOT_FOUND
24867,BUSH: I am pro-life.,57,25_2000,0,0,29536,29557,,"{""O"": 3, ""Claim"": 3}",O, I am pro-life.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Mixed,1841.68,1842.28,NOT_FOUND
24868,BUSH: The voters should assume I have no litmus test on that issue or any other issue.,59,25_2000,0,0,29708,29795,,"{""O"": 7, ""Claim"": 12}",Claim, The voters should assume I have no litmus test on that issue or any other issue.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,1850.08,1853.56,NOT_FOUND
