,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
21256,"Now, it's $4.00 a gallon.",58,39_2012,7,7,20191,20217,,"{""Premise"": 8, ""O"": 1}",Premise,"Now, it's $4.00 a gallon.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1128.96,1130.72,NOT_FOUND
21257,The price of electricity is up.,58,39_2012,8,8,20217,20249,,"{""Claim"": 6, ""O"": 1}",Claim,The price of electricity is up.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1130.72,1132.56,NOT_FOUND
21258,"If the president's energy policies are working, you're going to see the cost of energy come down.",58,39_2012,9,9,20249,20347,,"{""Claim"": 20, ""O"": 1}",Claim,"If the president's energy policies are working, you're going to see the cost of energy come down.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1132.56,1137.6,NOT_FOUND
21259,"I will fight to create more energy in this country, to get America energy secure.",58,39_2012,10,10,20347,20429,,"{""Claim"": 16, ""O"": 1}",Claim,"I will fight to create more energy in this country, to get America energy secure.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1137.6,1143.32,NOT_FOUND
21260,"And part of that is bringing in a pipeline of oil from Canada, taking advantage of the oil and coal we have here, drilling offshore in Alaska, drilling offshore in Virginia where the people want it.",58,39_2012,11,11,20429,20628,,"{""O"": 3, ""Premise"": 37}",Premise,"And part of that is bringing in a pipeline of oil from Canada, taking advantage of the oil and coal we have here, drilling offshore in Alaska, drilling offshore in Virginia where the people want it.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1143.32,1154.32,NOT_FOUND
21261,Those things will get us the energy we need.,58,39_2012,12,12,20628,20673,,"{""Claim"": 9, ""O"": 1}",Claim,Those things will get us the energy we need.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1154.32,1156.48,NOT_FOUND
21262,"OBAMA: Well, think about what the governor -- think about what the governor just said.",60,39_2012,0,0,20919,21006,,"{""O"": 18}",O," Well, think about what the governor -- think about what the governor just said.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1169.84,1172.68,NOT_FOUND
21263,"He said when I took office, the price of gasoline was $1.80, $1.86.",60,39_2012,1,1,21006,21074,,"{""O"": 7, ""Claim"": 11}",Claim,"He said when I took office, the price of gasoline was $1.80, $1.86.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1172.68,1176.04,NOT_FOUND
21264,Why is that?,60,39_2012,2,2,21074,21087,,"{""O"": 4}",O,Why is that?,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1176.04,1176.96,NOT_FOUND
21265,"Because the economy was on the verge of collapse, because we were about to go through the worst recession since the Great Depression, as a consequence of some of the same policies that Governor Romney's now promoting.",60,39_2012,3,3,21087,21305,,"{""O"": 4, ""Premise"": 37}",Premise,"Because the economy was on the verge of collapse, because we were about to go through the worst recession since the Great Depression, as a consequence of some of the same policies that Governor Romney's now promoting.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1176.96,1190.92,NOT_FOUND
21266,"So, it's conceivable that Governor Romney could bring down gas prices because with his policies, we might be back in that same mess.",60,39_2012,4,4,21305,21438,,"{""O"": 4, ""Claim"": 11, ""Premise"": 12}",Premise,"So, it's conceivable that Governor Romney could bring down gas prices because with his policies, we might be back in that same mess.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,1190.92,1197.6,NOT_FOUND
21267,"What I want to do is to create an economy that is strong, and at the same time produce energy.",60,39_2012,5,5,21439,21534,,"{""Claim"": 21, ""O"": 1}",Claim,"What I want to do is to create an economy that is strong, and at the same time produce energy.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
21268,"And with respect to this pipeline that Governor Romney keeps on talking about, we've -- we've built enough pipeline to wrap around the entire earth once.",60,39_2012,6,6,21534,21688,,"{""O"": 18, ""Claim"": 12}",O,"And with respect to this pipeline that Governor Romney keeps on talking about, we've -- we've built enough pipeline to wrap around the entire earth once.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,1207.36,1217.32,NOT_FOUND
21269,"So, I'm all for pipelines.",60,39_2012,7,7,21689,21716,,"{""O"": 3, ""Claim"": 5}",Claim,"So, I'm all for pipelines.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1217.32,1220.04,NOT_FOUND
21270,I'm all for oil production.,60,39_2012,8,8,21716,21744,,"{""Claim"": 6, ""O"": 1}",Claim,I'm all for oil production.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1220.04,1221.6,NOT_FOUND
21271,What I'm not for is us ignoring the other half of the equation.,60,39_2012,9,9,21744,21808,,"{""O"": 15}",O,What I'm not for is us ignoring the other half of the equation.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1221.6,1225.12,NOT_FOUND
21272,"So, for example, on wind energy, when Governor Romney says ""these are imaginary jobs.""",60,39_2012,10,10,21808,21895,,"{""O"": 20}",O,"So, for example, on wind energy, when Governor Romney says ""these are imaginary jobs.""",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1225.12,1230.36,NOT_FOUND
21273,"When you've got thousands of people right now in Iowa, right now in Colorado, who are working, creating wind power with good-paying manufacturing jobs, and the Republican senator in that -- in Iowa is all for it, providing tax breaks (ph) to help this work and Governor Romney says I'm opposed.",60,39_2012,11,11,21895,22190,,"{""O"": 61}",O,"When you've got thousands of people right now in Iowa, right now in Colorado, who are working, creating wind power with good-paying manufacturing jobs, and the Republican senator in that -- in Iowa is all for it, providing tax breaks (ph) to help this work and Governor Romney says I'm opposed.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1230.36,1251.32,NOT_FOUND
21274,I'd get rid of it.,60,39_2012,12,12,22190,22209,,"{""O"": 7}",O,I'd get rid of it.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1251.32,1252.52,NOT_FOUND
21275,That's not an energy strategy for the future.,60,39_2012,13,13,22210,22256,,"{""O"": 10}",O,That's not an energy strategy for the future.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1252.52,1254.84,NOT_FOUND
21276,And we need to win that future.,60,39_2012,14,14,22256,22288,,"{""O"": 2, ""Claim"": 6}",Claim,And we need to win that future.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1254.84,1256.24,NOT_FOUND
21277,And I intend to win it as President of the United States.,60,39_2012,15,15,22288,22346,,"{""O"": 2, ""Premise"": 11}",Premise,And I intend to win it as President of the United States.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1256.24,1258.2,NOT_FOUND
21278,ROMNEY: He gets the first --,62,39_2012,0,0,22394,22423,,"{""O"": 7}",O, He gets the first --,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1259.44,1260.12,NOT_FOUND
21279,ROMNEY: He actually got --,64,39_2012,0,0,22462,22489,,"{""O"": 6}",O, He actually got --,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1261.2,1261.56,NOT_FOUND
21280,ROMNEY: He actually got the first question.,66,39_2012,0,0,22514,22558,,"{""O"": 9}",O, He actually got the first question.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1261.56,1262.4,NOT_FOUND
21281,So I get the last question -- last answer --,66,39_2012,1,1,22558,22603,,"{""O"": 10}",O,So I get the last question -- last answer --,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1262.4,1264.68,NOT_FOUND
21282,"ROMNEY: Candy, Candy --",68,39_2012,0,0,22859,22883,,"{""O"": 6}",O," Candy, Candy --",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1276.24,1276.84,NOT_FOUND
21283,"ROMNEY: Candy, I don't have a policy of stopping wind jobs in Iowa and that -- they're not phantom jobs.",70,39_2012,0,0,22913,23018,,"{""O"": 5, ""Claim"": 20}",Claim," Candy, I don't have a policy of stopping wind jobs in Iowa and that -- they're not phantom jobs.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1277.96,1283.0,NOT_FOUND
21284,They're real jobs.,70,39_2012,1,1,23018,23037,,"{""Claim"": 4, ""O"": 1}",Claim,They're real jobs.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1283.0,1284.0,NOT_FOUND
21285,ROMNEY: I appreciate wind jobs in Iowa and across our country.,72,39_2012,0,0,23052,23115,,"{""O"": 13}",O, I appreciate wind jobs in Iowa and across our country.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1284.24,1287.64,NOT_FOUND
21286,I appreciate the jobs in coal and oil and gas.,72,39_2012,1,1,23115,23162,,"{""O"": 11}",O,I appreciate the jobs in coal and oil and gas.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1287.64,1291.28,NOT_FOUND
21287,I'm going to make sure --,72,39_2012,2,2,23162,23188,,"{""Claim"": 6, ""O"": 1}",Claim,I'm going to make sure --,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1291.28,1292.4,NOT_FOUND
21288,ROMNEY: -- we're taking advantage of our energy resources.,74,39_2012,0,0,23203,23262,,"{""O"": 4, ""Claim"": 8}",Claim, -- we're taking advantage of our energy resources.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1292.68,1294.76,NOT_FOUND
21289,We'll bring back manufacturing to America.,74,39_2012,1,1,23262,23305,,"{""Claim"": 7, ""O"": 1}",Claim,We'll bring back manufacturing to America.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1294.76,1297.12,NOT_FOUND
21290,"We're going to get through a very aggressive energy policy, 31/2 million more jobs in this country.",74,39_2012,2,2,23305,23405,,"{""Claim"": 19, ""O"": 1}",Claim,"We're going to get through a very aggressive energy policy, 31/2 million more jobs in this country.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1297.12,1300.32,NOT_FOUND
21291,It's critical to our future.,74,39_2012,3,3,23405,23434,,"{""Premise"": 6, ""O"": 1}",Premise,It's critical to our future.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1300.32,1302.4,NOT_FOUND
21292,"OBAMA: Candy, it's not going to --",75,39_2012,0,0,23435,23470,,"{""O"": 10}",O," Candy, it's not going to --",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1302.4,1303.4,NOT_FOUND
21293,OBAMA: Used to being interrupted.,77,39_2012,0,0,23514,23548,,"{""O"": 7}",O, Used to being interrupted.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1305.36,1306.8,NOT_FOUND
21294,"ROMNEY: Hi, Mary.",79,39_2012,0,0,23740,23758,,"{""O"": 6}",O," Hi, Mary.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1318.2,1319.04,NOT_FOUND
21295,OBAMA: You're doing great.,81,39_2012,0,0,24191,24218,,"{""O"": 7}",O, You're doing great.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1349.52,1351.44,NOT_FOUND
21296,ROMNEY: Thank you very much.,83,39_2012,0,0,24419,24448,,"{""O"": 7}",O, Thank you very much.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1362.96,1364.4,NOT_FOUND
21297,"And let me tell you, you're absolutely right about part of that, which is I want to bring the rates down, I want to simplify the tax code, and I want to get middle- income taxpayers to have lower taxes.",83,39_2012,1,1,24448,24651,,"{""O"": 24, ""Premise"": 8, ""Claim"": 14}",O,"And let me tell you, you're absolutely right about part of that, which is I want to bring the rates down, I want to simplify the tax code, and I want to get middle- income taxpayers to have lower taxes.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1364.4,1377.16,NOT_FOUND
21298,And the reason I want middle-income taxpayers to have lower taxes is because middle-income taxpayers have been buried over the past four years.,83,39_2012,2,2,24651,24795,,"{""O"": 6, ""Claim"": 8, ""Premise"": 10}",Premise,And the reason I want middle-income taxpayers to have lower taxes is because middle-income taxpayers have been buried over the past four years.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1377.16,1385.28,NOT_FOUND
21299,"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000.",83,39_2012,3,3,24795,24927,,"{""Premise"": 28, ""O"": 1}",Premise,"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1385.28,1394.36,NOT_FOUND
21300,"Health insurance premiums, up $2,500.",83,39_2012,4,4,24927,24965,,"{""Premise"": 7, ""O"": 1}",Premise,"Health insurance premiums, up $2,500.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1394.36,1398.16,NOT_FOUND
21301,Food prices up.,83,39_2012,5,5,24965,24981,,"{""Premise"": 3, ""O"": 1}",Premise,Food prices up.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1398.16,1399.48,NOT_FOUND
21302,Utility prices up.,83,39_2012,6,6,24981,25000,,"{""Premise"": 3, ""O"": 1}",Premise,Utility prices up.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1399.48,1400.8,NOT_FOUND
21303,The middle-income families in America have been crushed over the last four years.,83,39_2012,7,7,25001,25083,,"{""Claim"": 13, ""O"": 1}",Claim,The middle-income families in America have been crushed over the last four years.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1400.8,1405.0,NOT_FOUND
21304,So I want to get some relief to middle-income families.,83,39_2012,8,8,25083,25139,,"{""O"": 2, ""Claim"": 9}",Claim,So I want to get some relief to middle-income families.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1405.0,1407.44,NOT_FOUND
21305,That's part -- that's part one.,83,39_2012,9,9,25139,25171,,"{""O"": 9}",O,That's part -- that's part one.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1407.44,1409.04,NOT_FOUND
21306,"Now, how about deductions?",83,39_2012,10,10,25172,25199,,"{""O"": 6}",O,"Now, how about deductions?",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1409.04,1410.4,NOT_FOUND
21307,"'Cause I'm going to bring rates down across the board for everybody, but I'm going to limit deductions and exemptions and credits, particularly for people at the high end, because I am not going to have people at the high end pay less than they're paying now.",83,39_2012,11,11,25199,25459,,"{""O"": 6, ""Claim"": 30, ""Premise"": 18}",Claim,"'Cause I'm going to bring rates down across the board for everybody, but I'm going to limit deductions and exemptions and credits, particularly for people at the high end, because I am not going to have people at the high end pay less than they're paying now.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1410.4,1423.4,NOT_FOUND
21308,The top 5 percent of taxpayers will continue to pay 60 percent of the income tax the nation collects.,83,39_2012,12,12,25460,25562,,"{""Claim"": 19, ""O"": 1}",Claim,The top 5 percent of taxpayers will continue to pay 60 percent of the income tax the nation collects.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1423.4,1431.04,NOT_FOUND
21309,So that'll stay the same.,83,39_2012,13,13,25562,25588,,"{""O"": 2, ""Premise"": 5}",Premise,So that'll stay the same.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1431.04,1433.28,NOT_FOUND
21310,Middle-income people are going to get a tax break.,83,39_2012,14,14,25589,25640,,"{""Claim"": 9, ""O"": 1}",Claim,Middle-income people are going to get a tax break.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1433.28,1436.2,NOT_FOUND
21311,"And so, in terms of bringing down deductions, one way of doing that would be say everybody gets -- I'll pick a number -- $25,000 of deductions and credits, and you can decide which ones to use.",83,39_2012,15,15,25641,25835,,"{""O"": 6, ""Premise"": 37}",Premise,"And so, in terms of bringing down deductions, one way of doing that would be say everybody gets -- I'll pick a number -- $25,000 of deductions and credits, and you can decide which ones to use.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1436.2,1447.28,NOT_FOUND
21312,"Your home mortgage interest deduction, charity, child tax credit, and so forth, you can use those as part of filling that bucket, if you will, of deductions.",83,39_2012,16,16,25835,25993,,"{""Premise"": 33, ""O"": 1}",Premise,"Your home mortgage interest deduction, charity, child tax credit, and so forth, you can use those as part of filling that bucket, if you will, of deductions.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1447.28,1455.12,NOT_FOUND
21313,"But your rate comes down and the burden also comes down on you for one more reason, and that is every middle-income taxpayer no longer will pay any tax on interest, dividends or capital gains.",83,39_2012,17,17,25994,26187,,"{""O"": 6, ""Claim"": 32}",Claim,"But your rate comes down and the burden also comes down on you for one more reason, and that is every middle-income taxpayer no longer will pay any tax on interest, dividends or capital gains.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1455.12,1467.68,NOT_FOUND
21314,No tax on your savings.,83,39_2012,18,18,26187,26211,,"{""Claim"": 5, ""O"": 1}",Claim,No tax on your savings.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1467.68,1469.76,NOT_FOUND
21315,That makes life a lot easier.,83,39_2012,19,19,26211,26241,,"{""Premise"": 6, ""O"": 1}",Premise,That makes life a lot easier.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1469.76,1472.84,NOT_FOUND
21316,"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains.",83,39_2012,20,20,26242,26551,,"{""Premise"": 50, ""O"": 4, ""Claim"": 11}",Premise,"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1472.84,1489.96,NOT_FOUND
21317,Why am I lowering taxes on the middle-class?,83,39_2012,21,21,26551,26596,,"{""O"": 9}",O,Why am I lowering taxes on the middle-class?,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1489.96,1492.32,NOT_FOUND
21318,"Because under the last four years, they've been buried.",83,39_2012,22,22,26596,26652,,"{""O"": 2, ""Premise"": 10}",Premise,"Because under the last four years, they've been buried.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1492.32,1495.48,NOT_FOUND
21319,And I want to help people in the middle-class.,83,39_2012,23,23,26652,26699,,"{""O"": 2, ""Claim"": 8}",Claim,And I want to help people in the middle-class.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1495.48,1497.08,NOT_FOUND
21320,"And I will not -- I will not under any circumstances, reduce the share that's being paid by the highest income taxpayers.",83,39_2012,24,24,26700,26822,,"{""O"": 6, ""Claim"": 19}",Claim,"And I will not -- I will not under any circumstances, reduce the share that's being paid by the highest income taxpayers.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1497.08,1504.08,NOT_FOUND
21321,"And I will not, under any circumstances increase taxes on the middle-class.",83,39_2012,25,25,26822,26898,,"{""O"": 2, ""Claim"": 12}",Claim,"And I will not, under any circumstances increase taxes on the middle-class.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1504.08,1509.04,NOT_FOUND
21322,"The president's spending, the president's borrowing will cost this nation to have to raise taxes on the American people.",83,39_2012,26,26,26898,27019,,"{""O"": 23}",O,"The president's spending, the president's borrowing will cost this nation to have to raise taxes on the American people.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1509.04,1516.04,NOT_FOUND
21323,Not just at the high end.,83,39_2012,27,27,27019,27045,,"{""O"": 7}",O,Not just at the high end.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1516.04,1517.04,NOT_FOUND
21324,"A recent study has shown the people in the middle-class will see $4,000.00 per year in higher taxes as a result of the spending and borrowing of this administration.",83,39_2012,28,28,27045,27211,,"{""Premise"": 30, ""O"": 1}",Premise,"A recent study has shown the people in the middle-class will see $4,000.00 per year in higher taxes as a result of the spending and borrowing of this administration.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1517.04,1526.48,NOT_FOUND
21325,I will not let that happen.,83,39_2012,29,29,27212,27240,,"{""Claim"": 6, ""O"": 1}",Claim,I will not let that happen.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1526.48,1528.2,NOT_FOUND
21326,"I want to get us on track to a balanced budget, and I'm going to reduce the tax burden on middle income families.",83,39_2012,30,30,27240,27354,,"{""Claim"": 23, ""O"": 3}",Claim,"I want to get us on track to a balanced budget, and I'm going to reduce the tax burden on middle income families.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1528.2,1533.56,NOT_FOUND
21327,And what's that going to do?,83,39_2012,31,31,27354,27383,,"{""O"": 8}",O,And what's that going to do?,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,1533.56,1534.52,NOT_FOUND
21328,"It's going to help those families, and it's going to create incentives to start growing jobs again in this country.",83,39_2012,32,32,27383,27499,,"{""Claim"": 21, ""O"": 3}",Claim,"It's going to help those families, and it's going to create incentives to start growing jobs again in this country.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1534.52,1539.48,NOT_FOUND
21329,OBAMA: My philosophy on taxes has been simple.,85,39_2012,0,0,27529,27576,,"{""O"": 10}",O, My philosophy on taxes has been simple.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,1543.68,1546.48,NOT_FOUND
21330,"And that is, I want to give middle-class families and folks who are striving to get into the middle-class some relief.",85,39_2012,1,1,27576,27695,,"{""O"": 5, ""Claim"": 18}",Claim,"And that is, I want to give middle-class families and folks who are striving to get into the middle-class some relief.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1546.48,1553.88,NOT_FOUND
21331,Because they have been hit hard over the last decade.,85,39_2012,2,2,27695,27749,,"{""O"": 2, ""Premise"": 9}",Premise,Because they have been hit hard over the last decade.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1553.88,1557.08,NOT_FOUND
21332,"Over the last 15, over the last 20 years.",85,39_2012,3,3,27749,27791,,"{""Premise"": 10, ""O"": 1}",Premise,"Over the last 15, over the last 20 years.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1557.08,1559.96,NOT_FOUND
21333,So four years ago I stood on a stage just like this one.,85,39_2012,4,4,27791,27848,,"{""Claim"": 13, ""O"": 1}",Claim,So four years ago I stood on a stage just like this one.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1559.96,1561.76,NOT_FOUND
21334,"Actually it was a town hall, and I said I would cut taxes for middle- class families, and that's what I've done, by $3,600.00.",85,39_2012,5,5,27848,27975,,"{""O"": 10, ""Premise"": 10, ""Claim"": 11}",Claim,"Actually it was a town hall, and I said I would cut taxes for middle- class families, and that's what I've done, by $3,600.00.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,1561.76,1569.36,NOT_FOUND
21335,"I said I would cut taxes for small businesses, who are the drivers and engines of growth.",85,39_2012,6,6,27975,28065,,"{""Premise"": 9, ""O"": 10}",O,"I said I would cut taxes for small businesses, who are the drivers and engines of growth.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,1569.36,1574.2,NOT_FOUND
21336,And we've cut them 18 times.,85,39_2012,7,7,28065,28094,,"{""O"": 2, ""Claim"": 6}",Claim,And we've cut them 18 times.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1574.2,1576.2,NOT_FOUND
21337,"And I want to continue those tax cuts for middle-class families, and for small business.",85,39_2012,8,8,28094,28183,,"{""O"": 2, ""Claim"": 15}",Claim,"And I want to continue those tax cuts for middle-class families, and for small business.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1576.2,1583.96,NOT_FOUND
21338,"But what I've also said is, if we're serious about reducing the deficit, if this is genuinely a moral obligation to the next generation, then in addition to some tough spending cuts, we've also got to make sure that the wealthy do a little bit more.",85,39_2012,9,9,28184,28434,,"{""O"": 25, ""Premise"": 29}",Premise,"But what I've also said is, if we're serious about reducing the deficit, if this is genuinely a moral obligation to the next generation, then in addition to some tough spending cuts, we've also got to make sure that the wealthy do a little bit more.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1583.96,1600.68,NOT_FOUND
21339,"So what I've said is, your first $250,000.00 worth of income, no change.",85,39_2012,10,10,28435,28508,,"{""O"": 2, ""Premise"": 16}",Premise,"So what I've said is, your first $250,000.00 worth of income, no change.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1600.68,1606.64,NOT_FOUND
21340,"And that means 98 percent of American families, 97 percent of small businesses, they will not see a tax increase.",85,39_2012,11,11,28508,28622,,"{""O"": 2, ""Premise"": 21}",Premise,"And that means 98 percent of American families, 97 percent of small businesses, they will not see a tax increase.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,1606.64,1614.52,NOT_FOUND
21341,I'm ready to sign that bill right now.,85,39_2012,12,12,28622,28661,,"{""Claim"": 9, ""O"": 1}",Claim,I'm ready to sign that bill right now.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,1614.52,1616.32,NOT_FOUND
