,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
136,136,6942,"But we also have to recognize that, you know, for us to get more entangled militarily in Syria is a serious step, and we have to do so making absolutely certain that we know who we are helping; that we're not putting arms in the hands of folks who eventually could turn them against us or allies in the region.",39,40_2012,7,7,15957,16268,,"{""O"": 15, ""Premise"": 13, ""Claim"": 38}",Claim,"But we also have to recognize that, you know, for us to get more entangled militarily in Syria is a serious step, and we have to do so making absolutely certain that we know who we are helping; that we're not putting arms in the hands of folks who eventually could turn them against us or allies in the region.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,937.24,958.2,clip_136
137,137,6943,And I am confident that Assad's days are numbered.,39,40_2012,8,8,16269,16320,,"{""O"": 2, ""Claim"": 9}",Claim,And I am confident that Assad's days are numbered.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,958.2,962.68,clip_137
138,138,6944,"But what we can't do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term.",39,40_2012,9,9,16320,16551,,"{""O"": 2, ""Claim"": 46}",Claim,"But what we can't do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,962.68,975.44,clip_138
140,140,6946,"ROMNEY: Well, let's step back and talk about what's happening in Syria and how important it is.",40,40_2012,0,0,16574,16670,,"{""O"": 22}",O," Well, let's step back and talk about what's happening in Syria and how important it is.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,976.72,981.96,clip_140
141,141,6947,"First of all, 30,000 people being killed by their government is a humanitarian disaster.",40,40_2012,1,1,16670,16759,,"{""O"": 5, ""Premise"": 11}",Premise,"First of all, 30,000 people being killed by their government is a humanitarian disaster.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,981.96,987.56,clip_141
142,142,6948,"Secondly, Syria is an opportunity for us because Syria plays an important role in the Middle East, particularly right now.",40,40_2012,2,2,16759,16882,,"{""O"": 4, ""Claim"": 6, ""Premise"": 13}",Premise,"Secondly, Syria is an opportunity for us because Syria plays an important role in the Middle East, particularly right now.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,987.56,994.04,clip_142
143,143,6949,ROMNEY: Syria is Iran's only ally in the Arab world.,41,40_2012,0,0,16883,16936,,"{""O"": 3, ""Premise"": 10}",Premise, Syria is Iran's only ally in the Arab world.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,994.04,997.68,clip_143
144,144,6950,It's their route to the sea.,41,40_2012,1,1,16936,16965,,"{""Premise"": 7, ""O"": 1}",Premise,It's their route to the sea.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,997.68,998.92,clip_144
145,145,6951,"It's the route for them to arm Hezbollah in Lebanon, which threatens, of course, our ally, Israel.",41,40_2012,2,2,16965,17064,,"{""Premise"": 22, ""O"": 1}",Premise,"It's the route for them to arm Hezbollah in Lebanon, which threatens, of course, our ally, Israel.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,998.92,1004.8,clip_145
146,146,6952,And so seeing Syria remove Assad is a very high priority for us.,41,40_2012,3,3,17064,17129,,"{""O"": 3, ""Claim"": 11}",Claim,And so seeing Syria remove Assad is a very high priority for us.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1004.8,1009.76,clip_146
147,147,6953,"Number two, seeing a -- a replacement government being responsible people is critical for us.",41,40_2012,4,4,17129,17223,,"{""O"": 4, ""Claim"": 13}",Claim,"Number two, seeing a -- a replacement government being responsible people is critical for us.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1009.76,1014.68,clip_147
148,148,6954,"And finally, we don't want to have military involvement there.",41,40_2012,5,5,17223,17286,,"{""O"": 4, ""Premise"": 9}",Premise,"And finally, we don't want to have military involvement there.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1014.68,1017.4,clip_148
149,149,6955,We don't want to get drawn into a military conflict.,41,40_2012,6,6,17286,17339,,"{""Premise"": 11, ""O"": 1}",Premise,We don't want to get drawn into a military conflict.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1017.4,1020.24,clip_149
150,150,6956,"And so the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a -- in a form of -- if not government, a form of -- of -- of council that can take the lead in Syria.",41,40_2012,7,7,17339,17618,,"{""O"": 3, ""Claim"": 57}",Claim,"And so the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a -- in a form of -- if not government, a form of -- of -- of council that can take the lead in Syria.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1020.24,1036.6,clip_150
151,151,6957,And then make sure they have the arms necessary to defend themselves.,41,40_2012,8,8,17618,17688,,"{""O"": 3, ""Claim"": 10}",Claim,And then make sure they have the arms necessary to defend themselves.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1036.6,1040.32,clip_151
152,152,6958,We do need to make sure that they don't have arms that get into the -- the wrong hands.,41,40_2012,9,9,17688,17776,,"{""Claim"": 20, ""O"": 1}",Claim,We do need to make sure that they don't have arms that get into the -- the wrong hands.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1040.32,1044.84,clip_152
153,153,6959,Those arms could be used to hurt us down the road.,41,40_2012,10,10,17776,17827,,"{""Premise"": 11, ""O"": 1}",Premise,Those arms could be used to hurt us down the road.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1044.84,1047.44,clip_153
154,154,6960,"We need to make sure as well that we coordinate this effort with our allies, and particularly with -- with Israel.",41,40_2012,11,11,17827,17942,,"{""Claim"": 22, ""O"": 1}",Claim,"We need to make sure as well that we coordinate this effort with our allies, and particularly with -- with Israel.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1047.44,1052.72,clip_154
155,155,6961,"But the Saudi's and the Qatari, and -- and the Turks are all very concerned about this.",41,40_2012,12,12,17943,18031,,"{""O"": 2, ""Premise"": 18}",Premise,"But the Saudi's and the Qatari, and -- and the Turks are all very concerned about this.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1052.72,1057.8,clip_155
156,156,6962,They're willing to work with us.,41,40_2012,13,13,18031,18064,,"{""Premise"": 7, ""O"": 1}",Premise,They're willing to work with us.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1057.8,1059.16,clip_156
157,157,6963,"We need to have a very effective leadership effort in Syria, making sure that the -- the insurgent there are armed and that the insurgents that become armed, are people who will be the responsible parties.",41,40_2012,14,14,18064,18270,,"{""Claim"": 11, ""O"": 2, ""Premise"": 26}",Premise,"We need to have a very effective leadership effort in Syria, making sure that the -- the insurgent there are armed and that the insurgents that become armed, are people who will be the responsible parties.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1059.16,1071.44,clip_157
158,158,6964,Recognize -- I believe that Assad must go.,41,40_2012,15,15,18270,18313,,"{""O"": 3, ""Claim"": 6}",Claim,Recognize -- I believe that Assad must go.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1071.44,1073.96,clip_158
159,159,6965,I believe he will go.,41,40_2012,16,16,18313,18335,,"{""Claim"": 5, ""O"": 1}",Claim,I believe he will go.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1073.96,1075.56,clip_159
160,160,6966,"But I believe -- we want to make sure that we have the relationships of friendship with the people that take his place, steps that in the years to come we see Syria as a -- as a friend, and Syria as a responsible party in the Middle East.",41,40_2012,17,17,18335,18574,,"{""O"": 6, ""Claim"": 19, ""Premise"": 27}",Premise,"But I believe -- we want to make sure that we have the relationships of friendship with the people that take his place, steps that in the years to come we see Syria as a -- as a friend, and Syria as a responsible party in the Middle East.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1075.56,1088.76,clip_160
161,161,6967,This -- this is a critical opportunity for America.,41,40_2012,18,18,18575,18627,,"{""O"": 3, ""Premise"": 7}",Premise,This -- this is a critical opportunity for America.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1088.76,1091.32,clip_161
162,162,6968,"And what I'm afraid of is we've watched over the past year or so, first the president saying, well we'll let the U.N. deal with it.",41,40_2012,19,19,18627,18759,,"{""O"": 2, ""Premise"": 30}",Premise,"And what I'm afraid of is we've watched over the past year or so, first the president saying, well we'll let the U.N. deal with it.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1091.32,1097.16,clip_162
163,163,6969,"And Assad -- excuse me, Kofi Annan came in and said we're going to try to have a ceasefire.",41,40_2012,20,20,18759,18851,,"{""O"": 7, ""Premise"": 15}",Premise,"And Assad -- excuse me, Kofi Annan came in and said we're going to try to have a ceasefire.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1097.16,1101.72,clip_163
164,164,6970,That didn't work.,41,40_2012,21,21,18851,18869,,"{""Premise"": 4, ""O"": 1}",Premise,That didn't work.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1101.72,1102.52,clip_164
165,165,6971,"Then it went to the Russians and said, let's see if you can do something.",41,40_2012,22,22,18869,18943,,"{""Premise"": 17, ""O"": 1}",Premise,"Then it went to the Russians and said, let's see if you can do something.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1102.52,1106.24,clip_165
166,166,6972,"We should be playing the leadership role there, not on the ground with military.",41,40_2012,23,23,18943,19024,,"{""Claim"": 15, ""O"": 1}",Claim,"We should be playing the leadership role there, not on the ground with military.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1106.24,1110.24,clip_166
167,167,6973,ROMNEY: ...by the leadership role.,43,40_2012,0,0,19049,19084,,"{""O"": 8}",O, ...by the leadership role.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,1110.68,1111.96,clip_167
168,168,6974,OBAMA: We are playing the leadership role.,44,40_2012,0,0,19085,19128,,"{""O"": 3, ""Claim"": 6}",Claim, We are playing the leadership role.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1111.96,1113.28,clip_168
169,169,6975,We organized the Friends of Syria.,44,40_2012,1,1,19128,19163,,"{""Premise"": 6, ""O"": 1}",Premise,We organized the Friends of Syria.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1113.28,1115.24,clip_169
170,170,6976,"We are mobilizing humanitarian support, and support for the opposition.",44,40_2012,2,2,19163,19235,,"{""Premise"": 11, ""O"": 1}",Premise,"We are mobilizing humanitarian support, and support for the opposition.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1115.24,1120.28,clip_170
171,171,6977,And we are making sure that those we help are those who will be friends of ours in the long term and friends of our allies in the region over the long term.,44,40_2012,3,3,19235,19392,,"{""O"": 2, ""Premise"": 32}",Premise,And we are making sure that those we help are those who will be friends of ours in the long term and friends of our allies in the region over the long term.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1120.28,1128.96,clip_171
172,172,6978,But going back to Libya -- because this is an example of how we make choices.,44,40_2012,4,4,19392,19470,,"{""O"": 2, ""Premise"": 15}",Premise,But going back to Libya -- because this is an example of how we make choices.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1128.96,1135.0,clip_172
173,173,6979,"When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize.",44,40_2012,5,5,19470,19639,,"{""Premise"": 32, ""O"": 1}",Premise,"When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1135.0,1145.4,clip_173
174,174,6980,We also had to make sure that Moammar Gadhafi didn't stay there.,44,40_2012,6,6,19639,19704,,"{""Premise"": 13, ""O"": 1}",Premise,We also had to make sure that Moammar Gadhafi didn't stay there.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1145.4,1148.92,clip_174
175,175,6981,"And to the governor's credit, you supported us going into Libya and the coalition that we organized.",44,40_2012,7,7,19704,19805,,"{""O"": 2, ""Premise"": 18}",Premise,"And to the governor's credit, you supported us going into Libya and the coalition that we organized.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1148.92,1155.24,clip_175
176,176,6982,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.",44,40_2012,8,8,19805,19989,,"{""O"": 2, ""Premise"": 36}",Premise,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1155.24,1168.24,clip_176
177,177,6983,Imagine if we had pulled out at that point.,44,40_2012,9,9,19990,20034,,"{""Premise"": 9, ""O"": 1}",Premise,Imagine if we had pulled out at that point.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1168.24,1171.52,clip_177
178,178,6984,"You know, Moammar Gadhafi had more American blood on his hands than any individual other than Osama bin Laden.",44,40_2012,10,10,20034,20145,,"{""O"": 4, ""Premise"": 17}",Premise,"You know, Moammar Gadhafi had more American blood on his hands than any individual other than Osama bin Laden.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1171.52,1178.44,clip_178
179,179,6985,And so we were going to make sure that we finished the job.,44,40_2012,11,11,20145,20205,,"{""O"": 3, ""Premise"": 11}",Premise,And so we were going to make sure that we finished the job.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1178.44,1181.4,clip_179
180,180,6986,That's part of the reason why the Libyans stand with us.,44,40_2012,12,12,20205,20262,,"{""Premise"": 12, ""O"": 1}",Premise,That's part of the reason why the Libyans stand with us.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1181.4,1184.16,clip_180
181,181,6987,"But we did so in a careful, thoughtful way, making certain that we knew who we were dealing with, that those forces of moderation on the ground were ones that we could work with, and we have to take the same kind of steady, thoughtful leadership when it comes to Syria.",44,40_2012,13,13,20263,20533,,"{""O"": 4, ""Premise"": 36, ""Claim"": 17}",Premise,"But we did so in a careful, thoughtful way, making certain that we knew who we were dealing with, that those forces of moderation on the ground were ones that we could work with, and we have to take the same kind of steady, thoughtful leadership when it comes to Syria.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
182,182,6988,That's exactly what we're doing.,44,40_2012,14,14,20533,20566,,"{""Claim"": 7, ""O"": 1}",Claim,That's exactly what we're doing.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1202.44,1203.48,clip_182
183,183,6989,ROMNEY: I don't want to have our military involved in Syria.,46,40_2012,0,0,20724,20785,,"{""O"": 3, ""Claim"": 11}",Claim, I don't want to have our military involved in Syria.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1212.52,1215.64,clip_183
184,184,6990,I don't think there is a necessity to put our military in Syria at this stage.,46,40_2012,1,1,20785,20864,,"{""Claim"": 17, ""O"": 1}",Claim,I don't think there is a necessity to put our military in Syria at this stage.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1215.64,1220.48,clip_184
185,185,6991,I don't anticipate that in the future.,46,40_2012,2,2,20864,20903,,"{""Claim"": 8, ""O"": 1}",Claim,I don't anticipate that in the future.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1220.48,1222.04,clip_185
186,186,6992,"As I indicated, our objectives are to replace Assad and to have in place a new government which is friendly to us, a responsible government, if possible.",46,40_2012,3,3,20903,21057,,"{""Premise"": 30, ""O"": 1}",Premise,"As I indicated, our objectives are to replace Assad and to have in place a new government which is friendly to us, a responsible government, if possible.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1222.04,1231.44,clip_186
187,187,6993,"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",46,40_2012,4,4,21057,21190,,"{""O"": 4, ""Claim"": 24}",Claim,"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1231.44,1238.48,clip_187
188,188,6994,But I do not want to see a military involvement on the part of our -- of our troops.,46,40_2012,5,5,21191,21276,,"{""O"": 2, ""Claim"": 18}",Claim,But I do not want to see a military involvement on the part of our -- of our troops.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1238.48,1242.6,clip_188
189,189,6995,ROMNEY: And this isn't -- this isn't going to be necessary.,48,40_2012,0,0,21298,21358,,"{""O"": 8, ""Claim"": 7}",O, And this isn't -- this isn't going to be necessary.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,1242.88,1245.28,clip_189
190,190,6996,"We -- we have, with our partners in the region, we have sufficient resources to support those groups.",48,40_2012,1,1,21358,21460,,"{""O"": 3, ""Premise"": 18}",Premise,"We -- we have, with our partners in the region, we have sufficient resources to support those groups.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1245.28,1250.36,clip_190
191,191,6997,"But look, this has been going on for a year.",48,40_2012,2,2,21460,21505,,"{""O"": 4, ""Premise"": 8}",Premise,"But look, this has been going on for a year.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1250.36,1253.08,clip_191
192,192,6998,This is a time -- this should have been a time for American leadership.,48,40_2012,3,3,21505,21577,,"{""O"": 6, ""Claim"": 9}",Claim,This is a time -- this should have been a time for American leadership.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1253.08,1256.64,clip_192
193,193,6999,"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties.",48,40_2012,4,4,21577,21742,,"{""Claim"": 27, ""O"": 2}",Claim,"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1256.64,1265.32,clip_193
194,194,7000,"As you hear from intelligence sources even today, the -- the insurgents are highly disparate.",48,40_2012,5,5,21743,21837,,"{""Premise"": 16, ""O"": 1}",Premise,"As you hear from intelligence sources even today, the -- the insurgents are highly disparate.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1265.32,1270.76,clip_194
195,195,7001,They haven't come together.,48,40_2012,6,6,21837,21865,,"{""Premise"": 5, ""O"": 1}",Premise,They haven't come together.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1270.76,1272.36,clip_195
196,196,7002,"They haven't formed a unity group, a council of some kind.",48,40_2012,7,7,21865,21924,,"{""Premise"": 13, ""O"": 1}",Premise,"They haven't formed a unity group, a council of some kind.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1272.36,1275.68,clip_196
197,197,7003,That needs to happen.,48,40_2012,8,8,21924,21946,,"{""Claim"": 4, ""O"": 1}",Claim,That needs to happen.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1275.68,1276.84,clip_197
198,198,7004,America can help that happen.,48,40_2012,9,9,21946,21976,,"{""Premise"": 5, ""O"": 1}",Premise,America can help that happen.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1276.84,1278.4,clip_198
199,199,7005,And we need to make sure they have the arms they need to carry out the very important role which is getting rid of Assad.,48,40_2012,10,10,21976,22098,,"{""O"": 2, ""Claim"": 24}",Claim,And we need to make sure they have the arms they need to carry out the very important role which is getting rid of Assad.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,1278.4,1284.52,clip_199
200,200,7006,"OBAMA: Well, I'll -- I'll be very quick.",50,40_2012,0,0,22190,22231,,"{""O"": 13}",O," Well, I'll -- I'll be very quick.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,O,1288.16,1289.52,clip_200
201,201,7007,What you just heard Governor Romney said is he doesn't have different ideas.,50,40_2012,1,1,22231,22308,,"{""Premise"": 14, ""O"": 1}",Premise,What you just heard Governor Romney said is he doesn't have different ideas.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1289.52,1293.84,clip_201
202,202,7008,And that's because we're doing exactly what we should be doing to try to promote a moderate Syrian leadership and a -- an effective transition so that we get Assad out.,50,40_2012,2,2,22308,22477,,"{""O"": 5, ""Claim"": 29}",Claim,And that's because we're doing exactly what we should be doing to try to promote a moderate Syrian leadership and a -- an effective transition so that we get Assad out.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1293.84,1307.04,clip_202
203,203,7009,That's the kind of leadership we've shown.,50,40_2012,3,3,22477,22520,,"{""Premise"": 9, ""O"": 1}",Premise,That's the kind of leadership we've shown.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1307.04,1308.44,clip_203
204,204,7010,That's the kind of leadership we'll continue to show.,50,40_2012,4,4,22520,22574,,"{""Claim"": 11, ""O"": 1}",Claim,That's the kind of leadership we'll continue to show.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1308.44,1310.56,clip_204
205,205,7011,OBAMA: Right.,52,40_2012,0,0,22715,22729,,"{""O"": 4}",O, Right.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,O,1319.96,1320.24,clip_205
206,206,7012,"OBAMA: No, I don't, because I think that America has to stand with democracy.",54,40_2012,0,0,22861,22939,,"{""O"": 8, ""Claim"": 5, ""Premise"": 6}",O," No, I don't, because I think that America has to stand with democracy.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,1327.72,1331.92,clip_206
207,207,7013,"The notion that we would have tanks run over those young people who were in Tahrir Square, that is not the kind of American leadership that John F. Kennedy talked about 50 years ago.",54,40_2012,1,1,22939,23122,,"{""Premise"": 35, ""O"": 1}",Premise,"The notion that we would have tanks run over those young people who were in Tahrir Square, that is not the kind of American leadership that John F. Kennedy talked about 50 years ago.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1331.92,1343.72,clip_207
208,208,7014,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.",54,40_2012,2,2,23122,23313,,"{""O"": 34}",O,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,O,1343.72,1357.32,clip_208
209,209,7015,"And we have put significant pressure on them to make sure they're doing that; to recognize the rights of women, which is critical throughout the region.",54,40_2012,3,3,23313,23466,,"{""O"": 18, ""Claim"": 12}",O,"And we have put significant pressure on them to make sure they're doing that; to recognize the rights of women, which is critical throughout the region.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,1357.32,1365.4,clip_209
210,210,7016,These countries can't develop if young women are not given the kind of education that they need.,54,40_2012,4,4,23466,23563,,"{""Premise"": 18, ""O"": 1}",Premise,These countries can't develop if young women are not given the kind of education that they need.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1365.4,1370.76,clip_210
211,211,7017,They have to abide by their treaty with Israel.,54,40_2012,5,5,23564,23612,,"{""Claim"": 9, ""O"": 1}",Claim,They have to abide by their treaty with Israel.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1370.76,1373.56,clip_211
212,212,7018,"That is a red line for us, because not only is Israel's security at stake, but our security is at stake if that unravels.",54,40_2012,6,6,23612,23734,,"{""Claim"": 7, ""O"": 3, ""Premise"": 18}",Premise,"That is a red line for us, because not only is Israel's security at stake, but our security is at stake if that unravels.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,1373.56,1380.4,clip_212
213,213,7019,They have to make sure that they're cooperating with us when it comes to counterterrorism.,54,40_2012,7,7,23735,23826,,"{""Claim"": 16, ""O"": 1}",Claim,They have to make sure that they're cooperating with us when it comes to counterterrorism.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1380.4,1383.96,clip_213
214,214,7020,"And we will help them with respect to developing their own economy, because ultimately what's going to make the Egyptian revolution successful for the people of Egypt, but also for the world, is if those young people who gathered there are seeing opportunities.",54,40_2012,8,8,23827,24089,,"{""O"": 4, ""Claim"": 11, ""Premise"": 33}",Premise,"And we will help them with respect to developing their own economy, because ultimately what's going to make the Egyptian revolution successful for the people of Egypt, but also for the world, is if those young people who gathered there are seeing opportunities.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,1383.96,1399.56,clip_214
215,215,7021,Their aspirations are similar to young people's here.,54,40_2012,9,9,24090,24144,,"{""Claim"": 9, ""O"": 1}",Claim,Their aspirations are similar to young people's here.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,1399.56,1402.72,clip_215
216,216,7022,"They want jobs, they want to be able to make sure their kids are going to a good school.",54,40_2012,10,10,24144,24233,,"{""Premise"": 19, ""O"": 2}",Premise,"They want jobs, they want to be able to make sure their kids are going to a good school.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1402.72,1407.4,clip_216
217,217,7023,They want to make sure that they have a roof over their heads and that they have the prospects of a better life in the future.,54,40_2012,11,11,24233,24360,,"{""Premise"": 26, ""O"": 1}",Premise,They want to make sure that they have a roof over their heads and that they have the prospects of a better life in the future.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1407.4,1414.72,clip_217
218,218,7024,"And so one of the things that we've been doing is, is, for example, organizing entrepreneurship conferences with these Egyptians to give them a sense of how they can start rebuilding their economy in a way that's noncorrupt, that's transparent.",54,40_2012,12,12,24361,24606,,"{""O"": 3, ""Premise"": 45}",Premise,"And so one of the things that we've been doing is, is, for example, organizing entrepreneurship conferences with these Egyptians to give them a sense of how they can start rebuilding their economy in a way that's noncorrupt, that's transparent.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,1414.72,1428.56,clip_218
