,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
170,172,172,23876,"It means in my plan hiring bonuses to get 100,000 new teachers in the public schools within the next four years.",37,28_2000,5,5,21029,21142,,"{""Premise"": 21, ""O"": 1}",Premise,"It means in my plan hiring bonuses to get 100,000 new teachers in the public schools within the next four years.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1403.08,1410.24,clip_172
171,173,173,23877,"It means also helping local school districts that sometimes find the parents of school age children outvoted on bond issues, to give them some help with interest-free bonding authority so that we can build new schools and modernize the classrooms.",37,28_2000,6,6,21142,21390,,"{""Premise"": 30, ""O"": 3, ""Claim"": 9}",Premise,"It means also helping local school districts that sometimes find the parents of school age children outvoted on bond issues, to give them some help with interest-free bonding authority so that we can build new schools and modernize the classrooms.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Mixed,1410.24,1425.08,clip_173
172,174,174,23878,"We need to give teachers the training and professional development that they need, including a paid time off to go visit the classroom of a master teacher to pick up some new skills.",37,28_2000,7,7,21390,21573,,"{""Claim"": 34, ""O"": 1}",Claim,"We need to give teachers the training and professional development that they need, including a paid time off to go visit the classroom of a master teacher to pick up some new skills.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1425.08,1435.52,clip_174
173,175,175,23879,"I want to give every middle-class family a $10,000 a year tax deduction for college tuition so that middle-class families will always be able to send their kids on to college.",37,28_2000,8,8,21573,21749,,"{""Claim"": 30, ""O"": 3}",Claim,"I want to give every middle-class family a $10,000 a year tax deduction for college tuition so that middle-class families will always be able to send their kids on to college.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1435.52,1449.24,clip_175
174,176,176,23880,"I want to work for universal free school because we know from all the studies that the youngsters learn, kids learn more in the first few years of life than any where else.",37,28_2000,9,9,21749,21922,,"{""Claim"": 8, ""O"": 2, ""Premise"": 25}",Premise,"I want to work for universal free school because we know from all the studies that the youngsters learn, kids learn more in the first few years of life than any where else.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Mixed,1449.24,1460.36,clip_176
175,177,177,23881,"Now, I said there was a contrast.",37,28_2000,10,10,21922,21956,,"{""O"": 9}",O,"Now, I said there was a contrast.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1460.36,1461.92,clip_177
176,178,178,23882,"Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves.",37,28_2000,11,11,21956,22201,,"{""Premise"": 43, ""O"": 3}",Premise,"Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1461.92,1478.16,clip_178
177,179,179,23883,"And only one in 20 students would be eligible for these vouchers, and they wouldn't even pay the full tuition to private school.",37,28_2000,12,12,22201,22330,,"{""O"": 4, ""Premise"": 22}",Premise,"And only one in 20 students would be eligible for these vouchers, and they wouldn't even pay the full tuition to private school.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1478.16,1485.2,clip_179
178,180,180,23884,I think that's a mistake.,37,28_2000,13,13,22330,22356,,"{""Claim"": 6, ""O"": 1}",Claim,I think that's a mistake.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1485.2,1486.56,clip_180
179,181,181,23885,I don't think we should give up on the private schools and leave kids trapped in failing schools.,37,28_2000,14,14,22356,22454,,"{""Claim"": 19, ""O"": 1}",Claim,I don't think we should give up on the private schools and leave kids trapped in failing schools.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1486.56,1491.2,clip_181
180,182,182,23886,"I think we -- I think we should make it the number one priority to make our schools the best in the world, all of them.",37,28_2000,15,15,22454,22574,,"{""O"": 5, ""Claim"": 23}",Claim,"I think we -- I think we should make it the number one priority to make our schools the best in the world, all of them.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1491.2,1498.48,clip_182
181,183,183,23887,"BUSH: Yeah, I appreciate that.",39,28_2000,0,0,22628,22659,,"{""O"": 8}",O," Yeah, I appreciate that.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1499.72,1500.8,clip_183
182,184,184,23888,"I think any time we end with one of these attacks, it's appropriate to respond.",39,28_2000,1,1,22659,22739,,"{""O"": 18}",O,"I think any time we end with one of these attacks, it's appropriate to respond.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1500.8,1504.88,clip_184
183,185,185,23889,Here's what I think.,39,28_2000,2,2,22739,22760,,"{""O"": 6}",O,Here's what I think.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1504.88,1506.52,clip_185
184,186,186,23890,"First of all, vouchers are up to states.",39,28_2000,3,3,22760,22801,,"{""O"": 10}",O,"First of all, vouchers are up to states.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1506.52,1509.36,clip_186
185,187,187,23891,"If you want to do a voucher program in Missouri, fine.",39,28_2000,4,4,22801,22856,,"{""O"": 13}",O,"If you want to do a voucher program in Missouri, fine.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1509.36,1511.4,clip_187
186,188,188,23892,I strongly believe in local control of schools.,39,28_2000,5,5,22856,22904,,"{""Claim"": 8, ""O"": 1}",Claim,I strongly believe in local control of schools.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1511.4,1513.48,clip_188
187,189,189,23893,I'm a governor of state and I don't like it when the federal government tells us what to do.,39,28_2000,6,6,22904,22997,,"{""O"": 8, ""Claim"": 14}",Claim,I'm a governor of state and I don't like it when the federal government tells us what to do.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1513.48,1518.8,clip_189
188,190,190,23894,I believe in local control of schools.,39,28_2000,7,7,22997,23036,,"{""Claim"": 7, ""O"": 1}",Claim,I believe in local control of schools.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1518.8,1520.36,clip_190
189,191,191,23895,But here's what I said.,39,28_2000,8,8,23036,23060,,"{""O"": 7}",O,But here's what I said.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1520.36,1521.92,clip_191
190,192,192,23896,"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.",39,28_2000,9,9,23060,23207,,"{""O"": 8, ""Premise"": 7, ""Claim"": 14}",Claim,"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Mixed,1521.92,1531.12,clip_192
191,193,193,23897,What's unreasonable about that?,39,28_2000,10,10,23207,23239,,"{""Claim"": 5, ""O"": 1}",Claim,What's unreasonable about that?,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1531.12,1533.24,clip_193
192,194,194,23898,We expect there to be standards met and we expect there to be measurement.,39,28_2000,11,11,23239,23314,,"{""Claim"": 13, ""O"": 2}",Claim,We expect there to be standards met and we expect there to be measurement.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1533.24,1537.44,clip_194
193,195,195,23899,And if we find success we'll praise it.,39,28_2000,12,12,23314,23354,,"{""O"": 2, ""Claim"": 8}",Claim,And if we find success we'll praise it.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1537.44,1539.2,clip_195
194,196,196,23900,"But when we find children trapped in schools that will not change and will not teach, instead of saying oh, this is okay in America just to shuffle poor kids through schools, there has to be a consequence.",39,28_2000,13,13,23354,23560,,"{""O"": 3, ""Premise"": 33, ""Claim"": 6}",Premise,"But when we find children trapped in schools that will not change and will not teach, instead of saying oh, this is okay in America just to shuffle poor kids through schools, there has to be a consequence.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Mixed,1539.2,1550.96,clip_196
195,197,197,23901,"And the consequence is that federal portion or federal money will go to the parent, so the parent can go to a tutoring program or another public school or another private school.",39,28_2000,14,14,23560,23739,,"{""O"": 4, ""Claim"": 30}",Claim,"And the consequence is that federal portion or federal money will go to the parent, so the parent can go to a tutoring program or another public school or another private school.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1550.96,1562.48,clip_197
196,198,198,23902,"You see, there has to be a consequence.",39,28_2000,15,15,23739,23779,,"{""O"": 4, ""Claim"": 6}",Claim,"You see, there has to be a consequence.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1562.48,1564.28,clip_198
197,199,199,23903,"We've got a society that says hey, the status quo is fine, just move them through.",39,28_2000,16,16,23779,23862,,"{""O"": 20}",O,"We've got a society that says hey, the status quo is fine, just move them through.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1564.28,1568.44,clip_199
198,200,200,23904,And guess who suffers.,39,28_2000,17,17,23862,23885,,"{""O"": 5}",O,And guess who suffers.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1568.44,1569.92,clip_200
199,201,201,23905,"GORE: Well, the program that he's proposing is not the one that he just described.",41,28_2000,0,0,23954,24037,,"{""O"": 5, ""Claim"": 14}",Claim," Well, the program that he's proposing is not the one that he just described.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1572.96,1577.44,clip_201
200,202,202,23906,"Described under your plan, Governor Bush, states would be required to pay vouchers to students to match the vouchers so that the federal government would put up.",41,28_2000,1,1,24037,24199,,"{""Premise"": 29, ""O"": 1}",Premise,"Described under your plan, Governor Bush, states would be required to pay vouchers to students to match the vouchers so that the federal government would put up.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1577.44,1588.32,clip_202
201,203,203,23907,"Now, you're -- and the way it would happen is that under his plan, if a school was designated as failing, the kids would be trapped there for another three years and then some of them would get federal vouchers and the state would be forced to match those, that money.",41,28_2000,2,2,24199,24468,,"{""O"": 18, ""Premise"": 39}",Premise,"Now, you're -- and the way it would happen is that under his plan, if a school was designated as failing, the kids would be trapped there for another three years and then some of them would get federal vouchers and the state would be forced to match those, that money.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1588.32,1605.4,clip_203
202,204,204,23908,"Under my plan, if a school is failing, we work with the states to give them the authority and the resources to close down that school and reopen it right away with a new principal, a new faculty, a turn-around team of specialists who know what they're doing.",41,28_2000,3,3,24468,24727,,"{""Claim"": 53, ""O"": 1}",Claim,"Under my plan, if a school is failing, we work with the states to give them the authority and the resources to close down that school and reopen it right away with a new principal, a new faculty, a turn-around team of specialists who know what they're doing.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1605.4,1621.4,clip_204
203,205,205,23909,"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great.",41,28_2000,4,4,24727,24810,,"{""Premise"": 13, ""O"": 3, ""Claim"": 3}",Premise,"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Mixed,1621.4,1625.8,clip_205
204,206,206,23910,"GORE: If I thought that there was no alternative, then I might feel differently.",43,28_2000,0,0,24873,24954,,"{""O"": 3, ""Claim"": 14}",Claim," If I thought that there was no alternative, then I might feel differently.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1628.92,1634.0,clip_206
205,207,207,23911,But I have an obligation to fight to make sure there are no failing schools.,43,28_2000,1,1,24954,25031,,"{""O"": 2, ""Claim"": 14}",Claim,But I have an obligation to fight to make sure there are no failing schools.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1634.0,1639.4,clip_207
206,208,208,23912,"We have to turn around -- most schools are excellent, but we have to make sure that all of them are.",43,28_2000,2,2,25031,25132,,"{""O"": 9, ""Premise"": 4, ""Claim"": 10}",Claim,"We have to turn around -- most schools are excellent, but we have to make sure that all of them are.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Mixed,1639.4,1644.24,clip_208
207,209,209,23913,GORE: What grade do you teach?,46,28_2000,0,0,25694,25725,,"{""O"": 8}",O, What grade do you teach?,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1687.28,1688.4,clip_209
208,210,210,23914,GORE: High school.,48,28_2000,0,0,25792,25811,,"{""O"": 5}",O, High school.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1695.64,1698.48,clip_210
209,211,211,23915,I mentioned before that the local communities are having a harder time passing bond issues.,48,28_2000,1,1,25811,25903,,"{""O"": 16}",O,I mentioned before that the local communities are having a harder time passing bond issues.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1698.48,1713.56,clip_211
210,212,212,23916,"Traditionally, if you've been involved in a campaign like that, you know that the parents with kids in school are the ones that turn out and vote.",48,28_2000,2,2,25903,26050,,"{""Premise"": 30, ""O"": 1}",Premise,"Traditionally, if you've been involved in a campaign like that, you know that the parents with kids in school are the ones that turn out and vote.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1713.56,1720.76,clip_212
211,213,213,23917,"It's ironic that there are now -- there is now a smaller percentage of the voters made up of parents with children than ever in American history because of the aging of our population, but at the same time we've got the largest generation of students in public schools ever.",48,28_2000,3,3,26050,26325,,"{""Claim"": 43, ""O"": 11}",Claim,"It's ironic that there are now -- there is now a smaller percentage of the voters made up of parents with children than ever in American history because of the aging of our population, but at the same time we've got the largest generation of students in public schools ever.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1720.76,1734.68,clip_213
212,214,214,23918,More than 90% of America's children go to public schools.,48,28_2000,4,4,26325,26383,,"{""Premise"": 12, ""O"": 1}",Premise,More than 90% of America's children go to public schools.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1734.68,1738.28,clip_214
213,215,215,23919,And it's the largest number ever this year and they'll break the record next year and every year for ten years running.,48,28_2000,5,5,26383,26503,,"{""O"": 2, ""Claim"": 23}",Claim,And it's the largest number ever this year and they'll break the record next year and every year for ten years running.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1738.28,1744.16,clip_215
214,216,216,23920,We've got to do something about this.,48,28_2000,6,6,26503,26541,,"{""Claim"": 8, ""O"": 1}",Claim,We've got to do something about this.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1744.16,1746.2,clip_216
215,217,217,23921,And local -- it's not enough to leave it up to the local school districts.,48,28_2000,7,7,26541,26616,,"{""O"": 4, ""Claim"": 13}",Claim,And local -- it's not enough to leave it up to the local school districts.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1746.2,1749.72,clip_217
216,218,218,23922,They're not able to do it and our future depends upon it.,48,28_2000,8,8,26616,26674,,"{""Claim"": 12, ""O"": 2}",Claim,They're not able to do it and our future depends upon it.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1749.72,1752.84,clip_218
217,219,219,23923,"Look, we're in an information age.",48,28_2000,9,9,26674,26709,,"{""O"": 9}",O,"Look, we're in an information age.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1752.84,1755.6,clip_219
218,220,220,23924,Our economic future depends upon whether or not our children are going to get the kind of education that lets them go on to college.,48,28_2000,10,10,26709,26842,,"{""Claim"": 25, ""O"": 1}",Claim,Our economic future depends upon whether or not our children are going to get the kind of education that lets them go on to college.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1755.6,1762.8,clip_220
219,221,221,23925,"And again, I want to make it possible for all middle-class families to send their kids to college and more Pell grants for those who are in the lower income groups also, and then I want to make sure that we have job training on top of that and lifelong learning, but it all starts with the public school teachers.",48,28_2000,11,11,26842,27156,,"{""O"": 9, ""Claim"": 55}",Claim,"And again, I want to make it possible for all middle-class families to send their kids to college and more Pell grants for those who are in the lower income groups also, and then I want to make sure that we have job training on top of that and lifelong learning, but it all starts with the public school teachers.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1762.8,1779.72,clip_221
220,222,222,23926,"My proposal gives $10,000 hiring bonuses for those teachers who are -- who get certified to teach in the areas where they're most needed.",48,28_2000,12,12,27156,27294,,"{""Claim"": 23, ""O"": 4}",Claim,"My proposal gives $10,000 hiring bonuses for those teachers who are -- who get certified to teach in the areas where they're most needed.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1779.72,1791.04,clip_222
221,223,223,23927,"Now, accountability, we basically agree on accountability.",48,28_2000,13,13,27294,27353,,"{""O"": 10}",O,"Now, accountability, we basically agree on accountability.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1791.04,1794.4,clip_223
222,224,224,23928,My plan requires testing of all students.,48,28_2000,14,14,27353,27395,,"{""Premise"": 7, ""O"": 1}",Premise,My plan requires testing of all students.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1794.4,1797.92,clip_224
223,225,225,23929,It also requires something that Governor Bush's plan doesn't.,48,28_2000,15,15,27395,27457,,"{""Claim"": 11, ""O"": 1}",Claim,It also requires something that Governor Bush's plan doesn't.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1797.92,1800.8,clip_225
224,226,226,23930,"It requires testing of all new teachers, including in the subjects that they teach.",48,28_2000,16,16,27457,27541,,"{""Claim"": 15, ""O"": 1}",Claim,"It requires testing of all new teachers, including in the subjects that they teach.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1800.8,1806.12,clip_226
225,227,227,23931,"We have to start treating teachers like the professionals that they are, and give them the respect and the kind of quality of life that will draw more people into teaching because we need a lot more teachers.",48,28_2000,17,17,27541,27750,,"{""Claim"": 38, ""O"": 2}",Claim,"We have to start treating teachers like the professionals that they are, and give them the respect and the kind of quality of life that will draw more people into teaching because we need a lot more teachers.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1806.12,1818.96,clip_227
226,228,228,23932,"BUSH: When you total up all the federal spending he wants to do, it's the largest increase in federal spending in years.",50,28_2000,0,0,27791,27912,,"{""O"": 3, ""Claim"": 23}",Claim," When you total up all the federal spending he wants to do, it's the largest increase in federal spending in years.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1820.52,1829.12,clip_228
227,229,229,23933,And there's just not going to be enough money.,50,28_2000,1,1,27912,27959,,"{""O"": 2, ""Claim"": 9}",Claim,And there's just not going to be enough money.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1829.12,1832.6,clip_229
228,230,230,23934,"I have been a governor of a big state, I have made education my number one priority.",50,28_2000,2,2,27959,28044,,"{""Premise"": 17, ""O"": 2}",Premise,"I have been a governor of a big state, I have made education my number one priority.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Premise,1832.6,1841.32,clip_230
229,231,231,23935,That's what governors ought to do.,50,28_2000,3,3,28044,28079,,"{""Claim"": 7, ""O"": 1}",Claim,That's what governors ought to do.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1841.32,1843.44,clip_231
230,232,232,23936,They ought to say this is the most important thing we do as a state.,50,28_2000,4,4,28079,28148,,"{""Claim"": 15, ""O"": 1}",Claim,They ought to say this is the most important thing we do as a state.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1843.44,1847.44,clip_232
231,233,233,23937,The federal government puts about 6% of the money up.,50,28_2000,5,5,28148,28202,,"{""O"": 12}",O,The federal government puts about 6% of the money up.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1847.44,1850.48,clip_233
232,234,234,23938,"They put about, you know, 60% of the strings where you have to fill out the paperwork.",50,28_2000,6,6,28202,28289,,"{""O"": 21}",O,"They put about, you know, 60% of the strings where you have to fill out the paperwork.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1850.48,1856.44,clip_234
233,235,235,23939,"I don't know if you have to be a paperwork filler-outer, but most of it's because of the federal government.",50,28_2000,7,7,28289,28398,,"{""O"": 24}",O,"I don't know if you have to be a paperwork filler-outer, but most of it's because of the federal government.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,O,1856.44,1861.32,clip_235
234,236,236,23940,What I want to do is to send flexibility and authority to the local folks so you can choose what to do with the money.,50,28_2000,8,8,28398,28517,,"{""Claim"": 24, ""O"": 2}",Claim,What I want to do is to send flexibility and authority to the local folks so you can choose what to do with the money.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1861.32,1867.2,clip_236
235,237,237,23941,One size does not fit all.,50,28_2000,9,9,28517,28544,,"{""Claim"": 6, ""O"": 1}",Claim,One size does not fit all.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1867.2,1868.96,clip_237
236,238,238,23942,I worry about federalizing education if I were you.,50,28_2000,10,10,28544,28596,,"{""Claim"": 9, ""O"": 1}",Claim,I worry about federalizing education if I were you.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1868.96,1874.0,clip_238
237,239,239,23943,"I believe strongly that the federal government can help, we need to fund Headstart.",50,28_2000,11,11,28596,28680,,"{""Claim"": 14, ""O"": 2}",Claim,"I believe strongly that the federal government can help, we need to fund Headstart.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1874.0,1880.48,clip_239
238,240,240,23944,We need to have accountability.,50,28_2000,12,12,28680,28712,,"{""Claim"": 5, ""O"": 1}",Claim,We need to have accountability.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1880.48,1882.32,clip_240
239,241,241,23945,"The Vice President's plan does not have annual accountability, third grade, fourth grade, fifth grade.",50,28_2000,13,13,28712,28815,,"{""Claim"": 19, ""O"": 1}",Claim,"The Vice President's plan does not have annual accountability, third grade, fourth grade, fifth grade.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1882.32,1888.44,clip_241
240,242,242,23946,We need to demand on results.,50,28_2000,14,14,28815,28845,,"{""Claim"": 6, ""O"": 1}",Claim,We need to demand on results.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1888.44,1890.6,clip_242
241,243,243,23947,I believe strongly in a teacher protection act like I mentioned.,50,28_2000,15,15,28845,28910,,"{""Claim"": 11, ""O"": 1}",Claim,I believe strongly in a teacher protection act like I mentioned.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1890.6,1894.48,clip_243
242,244,244,23948,"I hear from teachers all the time about the lawsuits and the threats, respect in the classroom.",50,28_2000,16,16,28910,29006,,"{""Premise"": 18, ""O"": 1}",Premise,"I hear from teachers all the time about the lawsuits and the threats, respect in the classroom.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Premise,1894.48,1900.76,clip_244
243,245,245,23949,Part of it's because you can't -- you can't control the classroom.,50,28_2000,17,17,29006,29073,,"{""O"": 10, ""Claim"": 6}",O,Part of it's because you can't -- you can't control the classroom.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Mixed,1900.76,1905.24,clip_245
244,246,246,23950,You can't have a consequence for somebody without fear of getting sued under federal law.,50,28_2000,18,18,29073,29163,,"{""Claim"": 16, ""O"": 1}",Claim,You can't have a consequence for somebody without fear of getting sued under federal law.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1905.24,1910.64,clip_246
245,247,247,23951,So I'm going to ask the Congress to pass a teacher protection act.,50,28_2000,19,19,29163,29230,,"{""O"": 2, ""Claim"": 13}",Claim,So I'm going to ask the Congress to pass a teacher protection act.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1910.64,1914.88,clip_247
246,248,248,23952,"So I believe in flexibility, I believe in a national reading initiative for local districts to access with K through 2 diagnostic testing, curriculum that works, phonics works, by the way, it needs to be a part of our curriculum.",50,28_2000,20,20,29230,29460,,"{""O"": 8, ""Claim"": 38}",Claim,"So I believe in flexibility, I believe in a national reading initiative for local districts to access with K through 2 diagnostic testing, curriculum that works, phonics works, by the way, it needs to be a part of our curriculum.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1914.88,1927.88,clip_248
247,249,249,23953,There needs to be flexibility for teacher training and teacher hiring with federal money.,50,28_2000,21,21,29460,29550,,"{""Claim"": 14, ""O"": 1}",Claim,There needs to be flexibility for teacher training and teacher hiring with federal money.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Claim,1927.88,1931.88,clip_249
248,250,250,23954,"The federal government can be a part, but don't fall prey to all this stuff about money here and money there because education is really funded at the local level.",50,28_2000,22,22,29550,29714,,"{""O"": 11, ""Claim"": 14, ""Premise"": 8}",Claim,"The federal government can be a part, but don't fall prey to all this stuff about money here and money there because education is really funded at the local level.",BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Mixed,1931.88,1943.68,clip_250
249,251,251,23955,94% comes from the local level.,50,28_2000,23,23,29714,29746,,"{""Premise"": 7, ""O"": 1}",Premise,94% comes from the local level.,BUSH,Candidate,TEST,17 Oct 2000,2000,George W. Bush,Premise,1943.68,1945.68,clip_251
250,252,252,23956,GORE: Absolutely not.,52,28_2000,0,0,29876,29898,,"{""O"": 3, ""Claim"": 2}",O, Absolutely not.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1953.0,1954.0,clip_252
251,254,254,23958,I'm so glad that I have the chance to knock that down.,52,28_2000,2,2,29914,29969,,"{""O"": 14}",O,I'm so glad that I have the chance to knock that down.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,O,1954.0,1957.44,clip_254
252,255,255,23959,"Look, the problem is that under Governor Bush's plan, $1.6 trillion tax cut, mostly to the wealthy, under his own budget numbers, he proposes spending more money for a tax cut just for the wealthiest 1% than all the new money he budgets for education, health care and national defense combined.",52,28_2000,3,3,29969,30264,,"{""O"": 3, ""Premise"": 58}",Premise,"Look, the problem is that under Governor Bush's plan, $1.6 trillion tax cut, mostly to the wealthy, under his own budget numbers, he proposes spending more money for a tax cut just for the wealthiest 1% than all the new money he budgets for education, health care and national defense combined.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1957.44,1979.32,clip_255
253,256,256,23960,Now under my plan we'll balance the budget every year.,52,28_2000,4,4,30264,30319,,"{""Claim"": 11, ""O"": 1}",Claim,Now under my plan we'll balance the budget every year.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1979.32,1982.28,clip_256
254,257,257,23961,I'm not just saying this.,52,28_2000,5,5,30319,30345,,"{""Claim"": 6, ""O"": 1}",Claim,I'm not just saying this.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1982.28,1983.12,clip_257
255,258,258,23962,I'm not just talking.,52,28_2000,6,6,30345,30367,,"{""Claim"": 5, ""O"": 1}",Claim,I'm not just talking.,GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Claim,1983.12,1984.76,clip_258
256,259,259,23963,"I have helped to balance the budget for the first time in 30 years, paid down the debt.",52,28_2000,7,7,30367,30455,,"{""Premise"": 19, ""O"": 1}",Premise,"I have helped to balance the budget for the first time in 30 years, paid down the debt.",GORE,Candidate,TEST,17 Oct 2000,2000,Albert A. Gore,Premise,1984.76,1990.28,clip_259
