,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
25653,"And there would simply be a delay, and on the other hand, many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive, because they... that wouldn't be costing Government anything either.",37,9_1980,4,4,24401,24665,,"{""O"": 13, ""Premise"": 14, ""Claim"": 27}",Claim,"And there would simply be a delay, and on the other hand, many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive, because they... that wouldn't be costing Government anything either.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Mixed,1576.36,1591.52,NOT_FOUND
25654,I think there are things to do in this regard.,37,9_1980,5,5,24665,24712,,"{""Claim"": 10, ""O"": 1}",Claim,I think there are things to do in this regard.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,1591.52,1594.32,NOT_FOUND
25655,I stood in the South Bronx on the exact spot that President Carter stood on in 1977.,37,9_1980,6,6,24712,24797,,"{""Premise"": 17, ""O"": 1}",Premise,I stood in the South Bronx on the exact spot that President Carter stood on in 1977.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1594.32,1600.6,NOT_FOUND
25656,You have to see it to believe it.,37,9_1980,7,7,24797,24831,,"{""Premise"": 8, ""O"": 1}",Premise,You have to see it to believe it.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1600.6,1601.52,NOT_FOUND
25657,"It looks like a bombed-out city - great, gaunt skeletons of buildings.",37,9_1980,8,8,24831,24902,,"{""Premise"": 13, ""O"": 1}",Premise,"It looks like a bombed-out city - great, gaunt skeletons of buildings.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1601.52,1605.88,NOT_FOUND
25658,"Windows smashed out, painted on one of them ""Unkept promises;"" on another, ""Despair.""",37,9_1980,9,9,24902,24988,,"{""Premise"": 20, ""O"": 1}",Premise,"Windows smashed out, painted on one of them ""Unkept promises;"" on another, ""Despair.""",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1605.88,1611.08,NOT_FOUND
25659,And this was the spot at which President Carter had promised that he was going to bring in a vast program to rebuild this department.,37,9_1980,10,10,24988,25122,,"{""O"": 2, ""Premise"": 24}",Premise,And this was the spot at which President Carter had promised that he was going to bring in a vast program to rebuild this department.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1611.08,1620.12,NOT_FOUND
25660,"There are whole or this area there are whole blocks of land that are left bare, just bulldozed down flat.",37,9_1980,11,11,25122,25228,,"{""Premise"": 21, ""O"": 1}",Premise,"There are whole or this area there are whole blocks of land that are left bare, just bulldozed down flat.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1620.12,1628.4,NOT_FOUND
25661,"And nothing has been done, and they are now charging to take tourists there to see this terrible desolation.",37,9_1980,12,12,25228,25337,,"{""O"": 17, ""Claim"": 4}",O,"And nothing has been done, and they are now charging to take tourists there to see this terrible desolation.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Mixed,1628.4,1635.76,NOT_FOUND
25662,"I talked to a man just briefly there who asked me one simple question: ""Do I have reason to hope that I can someday take care of my family again?",37,9_1980,13,13,25337,25483,,"{""O"": 33}",O,"I talked to a man just briefly there who asked me one simple question: ""Do I have reason to hope that I can someday take care of my family again?",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,1635.76,1644.24,NOT_FOUND
25663,"Nothing has been done.""",37,9_1980,14,14,25483,25507,,"{""O"": 6}",O,"Nothing has been done.""",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,1644.24,1645.68,NOT_FOUND
25664,REAGAN: I believe in it.,40,9_1980,0,0,25975,26000,,"{""O"": 3, ""Claim"": 4}",Claim, I believe in it.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,1674.72,1676.4,NOT_FOUND
25665,"I am eternally optimistic, and I happen to believe that we've made great progress from the days when I was young and when this country didn't even know it had a racial problem.",40,9_1980,1,1,26000,26177,,"{""Premise"": 29, ""O"": 8}",Premise,"I am eternally optimistic, and I happen to believe that we've made great progress from the days when I was young and when this country didn't even know it had a racial problem.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1676.4,1686.92,NOT_FOUND
25666,"I know those things can grow out of despair in an inner city, when there's hopelessness at home, lack of work, and so forth.",40,9_1980,2,2,26177,26302,,"{""O"": 29}",O,"I know those things can grow out of despair in an inner city, when there's hopelessness at home, lack of work, and so forth.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,1686.92,1696.32,NOT_FOUND
25667,"But I believe that all of us together, and I believe the Presidency is what Teddy Roosevelt said it was.",40,9_1980,3,3,26302,26407,,"{""O"": 11, ""Claim"": 11}",O,"But I believe that all of us together, and I believe the Presidency is what Teddy Roosevelt said it was.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Mixed,1696.32,1700.6,NOT_FOUND
25668,It's a bully pulpit.,40,9_1980,4,4,26407,26428,,"{""Claim"": 5, ""O"": 1}",Claim,It's a bully pulpit.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,1700.6,1702.28,NOT_FOUND
25669,"And I think that something can be done from there, because a goal for all of us should be that one day, things will be done neither because of nor in spite of any of the differences between us - ethnic differences or racial differences, whatever they may be - that we will have total equal opportunity for all people.",40,9_1980,5,5,26428,26746,,"{""O"": 14, ""Claim"": 50}",Claim,"And I think that something can be done from there, because a goal for all of us should be that one day, things will be done neither because of nor in spite of any of the differences between us - ethnic differences or racial differences, whatever they may be - that we will have total equal opportunity for all people.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,1702.28,1725.2,NOT_FOUND
25670,And I would do everything I could in my power to bring that about.,40,9_1980,6,6,26746,26813,,"{""O"": 2, ""Claim"": 13}",Claim,And I would do everything I could in my power to bring that about.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,1725.2,1729.4,NOT_FOUND
25671,"CARTER: Thank you, Mr. Hilliard.",43,9_1980,0,0,27357,27390,,"{""O"": 8}",O," Thank you, Mr. Hilliard.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,O,1760.56,1762.52,NOT_FOUND
25672,"When I was campaigning in 1976, everywhere I went, the mayors and local officials were in despair about the rapidly deteriorating central cities of our nation.",43,9_1980,1,1,27390,27550,,"{""O"": 29}",O,"When I was campaigning in 1976, everywhere I went, the mayors and local officials were in despair about the rapidly deteriorating central cities of our nation.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,O,1762.52,1774.24,NOT_FOUND
25673,"We initiated a very fine urban renewal program, working with the mayors, the governors, and other interested officials.",43,9_1980,2,2,27550,27670,,"{""O"": 22}",O,"We initiated a very fine urban renewal program, working with the mayors, the governors, and other interested officials.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,O,1774.24,1781.76,NOT_FOUND
25674,This has been a very successful effort.,43,9_1980,3,3,27670,27710,,"{""Claim"": 7, ""O"": 1}",Claim,This has been a very successful effort.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1781.76,1784.68,NOT_FOUND
25675,That's one of the main reasons that we've had such an increase in the number of people employed.,43,9_1980,4,4,27710,27807,,"{""O"": 9, ""Claim"": 12}",Claim,That's one of the main reasons that we've had such an increase in the number of people employed.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1784.68,1789.16,NOT_FOUND
25676,"Of the nine million people put to work in new jobs since I've been in office, 1.3 million of those has been among black Americans, and another million among those who speak Spanish.",43,9_1980,5,5,27807,27989,,"{""Premise"": 36, ""O"": 1}",Premise,"Of the nine million people put to work in new jobs since I've been in office, 1.3 million of those has been among black Americans, and another million among those who speak Spanish.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1789.16,1800.48,NOT_FOUND
25677,"We now are planning to continue the revitalization program with increased commitments of rapid transit, mass transit.",43,9_1980,6,6,27989,28107,,"{""Claim"": 18, ""O"": 1}",Claim,"We now are planning to continue the revitalization program with increased commitments of rapid transit, mass transit.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1800.48,1810.48,NOT_FOUND
25678,"Under the windfall profits tax, we expect to spend about $43 billion in the next 10 years to rebuild the transportation systems of our country.",43,9_1980,7,7,28107,28251,,"{""Premise"": 27, ""O"": 1}",Premise,"Under the windfall profits tax, we expect to spend about $43 billion in the next 10 years to rebuild the transportation systems of our country.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1810.48,1818.8,NOT_FOUND
25679,We also are pursuing housing programs.,43,9_1980,8,8,28251,28290,,"{""Claim"": 6, ""O"": 1}",Claim,We also are pursuing housing programs.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1818.8,1821.76,NOT_FOUND
25680,We've had a 73% increase in the allotment of Federal funds for improved education.,43,9_1980,9,9,28290,28373,,"{""Premise"": 16, ""O"": 1}",Premise,We've had a 73% increase in the allotment of Federal funds for improved education.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1821.76,1827.56,NOT_FOUND
25681,"These are the kinds of efforts worked on a joint basis with community leaders, particularly in the minority areas of the central cities that have been deteriorating so rapidly in the past.",43,9_1980,10,10,28373,28562,,"{""Premise"": 33, ""O"": 1}",Premise,"These are the kinds of efforts worked on a joint basis with community leaders, particularly in the minority areas of the central cities that have been deteriorating so rapidly in the past.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1827.56,1838.4,NOT_FOUND
25682,It's very important to us that this be done with the full involvement of minority citizens.,43,9_1980,11,11,28562,28654,,"{""Claim"": 17, ""O"": 1}",Claim,It's very important to us that this be done with the full involvement of minority citizens.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1838.4,1844.16,NOT_FOUND
25683,"I have brought into the top level, top levels of government, into the White House, into administrative offices of the Executive branch, into the judicial system, highly qualified black and Spanish citizens and women who in the past had been excluded.",43,9_1980,12,12,28654,28905,,"{""Premise"": 46, ""O"": 1}",Premise,"I have brought into the top level, top levels of government, into the White House, into administrative offices of the Executive branch, into the judicial system, highly qualified black and Spanish citizens and women who in the past had been excluded.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1844.16,1859.76,NOT_FOUND
25684,I noticed that Governor Reagan said that when he was a young man that there was no knowledge of a racial problem in this country.,43,9_1980,13,13,28905,29035,,"{""O"": 26}",O,I noticed that Governor Reagan said that when he was a young man that there was no knowledge of a racial problem in this country.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,O,1859.76,1868.08,NOT_FOUND
25685,Those who suffered from discrimination because of race or sex certainly knew we had a racial problem.,43,9_1980,14,14,29035,29137,,"{""O"": 18}",O,Those who suffered from discrimination because of race or sex certainly knew we had a racial problem.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,O,1868.08,1875.52,NOT_FOUND
25686,"We have gone a long way toward correcting these problems, but we still have a long way to go.",43,9_1980,15,15,29137,29231,,"{""Claim"": 18, ""O"": 3}",Claim,"We have gone a long way toward correcting these problems, but we still have a long way to go.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1875.52,1881.4,NOT_FOUND
25687,"CARTER: Ours is a nation of refugees, a nation of immigrants.",46,9_1980,0,0,29752,29814,,"{""O"": 3, ""Claim"": 11}",Claim," Ours is a nation of refugees, a nation of immigrants.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1909.32,1916.6,NOT_FOUND
25688,"Almost all of our citizens came here from other lands and now have hopes, which are being realized, for a better life, preserving their ethnic commitments, their family structures, their religious beliefs, preserving their relationships with their relatives in foreign countries, but still holding themselves together in a very coherent society, which gives our nation its strength.",46,9_1980,1,1,29814,30197,,"{""Premise"": 63, ""O"": 3}",Premise,"Almost all of our citizens came here from other lands and now have hopes, which are being realized, for a better life, preserving their ethnic commitments, their family structures, their religious beliefs, preserving their relationships with their relatives in foreign countries, but still holding themselves together in a very coherent society, which gives our nation its strength.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1916.6,1941.92,NOT_FOUND
25689,"In the past, those minority groups have often been excluded from participation in the affairs of government.",46,9_1980,2,2,30197,30306,,"{""Claim"": 18, ""O"": 1}",Claim,"In the past, those minority groups have often been excluded from participation in the affairs of government.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1941.92,1949.2,NOT_FOUND
25690,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.",46,9_1980,3,3,30306,30467,,"{""Premise"": 31, ""O"": 1}",Premise,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1949.2,1958.96,NOT_FOUND
25691,"I've done the same thing in the appointment of women, and also Spanish-speaking Americans.",46,9_1980,4,4,30467,30558,,"{""Premise"": 16, ""O"": 1}",Premise,"I've done the same thing in the appointment of women, and also Spanish-speaking Americans.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,1958.96,1965.28,NOT_FOUND
25692,To involve them in the administration of government and the feeling that they belong to the societal structure that makes decisions in the judiciary and in the executive branch is a very important commitment which I am trying to realize and will continue to do so in the future.,46,9_1980,5,5,30558,30837,,"{""Claim"": 49, ""O"": 1}",Claim,To involve them in the administration of government and the feeling that they belong to the societal structure that makes decisions in the judiciary and in the executive branch is a very important commitment which I am trying to realize and will continue to do so in the future.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,1965.28,1980.12,NOT_FOUND
25693,REAGAN: Yes.,48,9_1980,0,0,30895,30908,,"{""O"": 4}",O, Yes.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,5029.12,5030.52,NOT_FOUND
25694,"The President talks of Government programs, and they have their place.",48,9_1980,1,1,30908,30979,,"{""O"": 13}",O,"The President talks of Government programs, and they have their place.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,1983.48,1988.68,NOT_FOUND
25695,"But as governor, when I was at that end of the line and receiving some of these grants for Government programs, I saw that so many of them were dead-end.",48,9_1980,2,2,30979,31133,,"{""O"": 2, ""Claim"": 31}",Claim,"But as governor, when I was at that end of the line and receiving some of these grants for Government programs, I saw that so many of them were dead-end.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,1988.68,1995.96,NOT_FOUND
25696,They were public employment that these people who really want to get out into the private job market where there are jobs with a future.,48,9_1980,3,3,31133,31270,,"{""Premise"": 25, ""O"": 1}",Premise,They were public employment that these people who really want to get out into the private job market where there are jobs with a future.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,1995.96,2003.16,NOT_FOUND
25697,"Now, the President spoke a moment ago about that I was against the minimum wage.",48,9_1980,4,4,31270,31351,,"{""O"": 17}",O,"Now, the President spoke a moment ago about that I was against the minimum wage.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,2003.16,2008.76,NOT_FOUND
25698,"I wish he could have been with me when I sat with a group of teenagers who were black, and who were telling me about their unemployment problems, and that it was the minimum wage that had done away with the jobs that they once could get.",48,9_1980,5,5,31351,31589,,"{""Premise"": 49, ""O"": 1}",Premise,"I wish he could have been with me when I sat with a group of teenagers who were black, and who were telling me about their unemployment problems, and that it was the minimum wage that had done away with the jobs that they once could get.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,2008.76,2023.6,NOT_FOUND
25699,"And indeed, every time it has increased you will find there is an increase in minority unemployment among young people.",48,9_1980,6,6,31589,31709,,"{""O"": 2, ""Premise"": 20}",Premise,"And indeed, every time it has increased you will find there is an increase in minority unemployment among young people.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,2023.6,2031.28,NOT_FOUND
25700,"And therefore, I have been in favor of a separate minimum for them.",48,9_1980,7,7,31709,31777,,"{""O"": 4, ""Claim"": 11}",Claim,"And therefore, I have been in favor of a separate minimum for them.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,2031.28,2036.4,NOT_FOUND
25701,"With regard to the great progress that has been made with this Government spending, the rate of black unemployment in Detroit, Michigan, is 56%.",48,9_1980,8,8,31777,31922,,"{""Premise"": 28, ""O"": 1}",Premise,"With regard to the great progress that has been made with this Government spending, the rate of black unemployment in Detroit, Michigan, is 56%.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,2036.4,2044.76,NOT_FOUND
25702,CARTER: It's obvious that we still have a long way to go in fully incorporating the minority groups into the mainstream of American life.,50,9_1980,0,0,31990,32128,,"{""O"": 3, ""Premise"": 24}",Premise, It's obvious that we still have a long way to go in fully incorporating the minority groups into the mainstream of American life.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2049.64,2055.84,NOT_FOUND
25703,"We have made good progress, and there is no doubt in my mind that the commitment to unemployment compensation, the minimum wage, welfare, national health insurance, those kinds of commitments that have typified the Democratic party since ancient history in this country's political life are a very important element of the future.",50,9_1980,1,1,32128,32459,,"{""O"": 8, ""Claim"": 51}",Claim,"We have made good progress, and there is no doubt in my mind that the commitment to unemployment compensation, the minimum wage, welfare, national health insurance, those kinds of commitments that have typified the Democratic party since ancient history in this country's political life are a very important element of the future.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,2055.84,2074.84,NOT_FOUND
25704,"In all those elements, Governor Reagan has repeatedly spoken out against them, which, to me, shows a very great insensitivity to giving deprived families a better chance in life.",50,9_1980,2,2,32459,32638,,"{""Premise"": 13, ""O"": 2, ""Claim"": 19}",Claim,"In all those elements, Governor Reagan has repeatedly spoken out against them, which, to me, shows a very great insensitivity to giving deprived families a better chance in life.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Mixed,2074.84,2087.04,NOT_FOUND
25705,"This, to me, is a very important difference between him and me in this election, and I believe the American people will judge accordingly.",50,9_1980,3,3,32638,32777,,"{""Claim"": 17, ""O"": 11}",Claim,"This, to me, is a very important difference between him and me in this election, and I believe the American people will judge accordingly.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,2087.04,2095.44,NOT_FOUND
25706,"There is no doubt in my mind that in the downtown central cities, with the, with the new commitment on an energy policy, with a chance to revitalize homes and to make them more fuel efficient, with a chance for our synthetic fuels program, solar power, this will give us an additional opportunity for jobs which will pay rich dividends.",50,9_1980,4,4,32777,33114,,"{""O"": 12, ""Premise"": 41, ""Claim"": 14}",Premise,"There is no doubt in my mind that in the downtown central cities, with the, with the new commitment on an energy policy, with a chance to revitalize homes and to make them more fuel efficient, with a chance for our synthetic fuels program, solar power, this will give us an additional opportunity for jobs which will pay rich dividends.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Mixed,2095.44,2117.64,NOT_FOUND
25707,"CARTER: Barbara, one of the blights on this world is the threat and the activities of terrorists.",53,9_1980,0,0,33818,33916,,"{""O"": 5, ""Claim"": 15}",Claim," Barbara, one of the blights on this world is the threat and the activities of terrorists.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,2158.84,2168.56,NOT_FOUND
25708,"At one of the recent economic summit conferences between myself and the other leaders of the western world, we committed ourselves to take strong action against terrorism.",53,9_1980,1,1,33916,34088,,"{""O"": 20, ""Claim"": 9}",O,"At one of the recent economic summit conferences between myself and the other leaders of the western world, we committed ourselves to take strong action against terrorism.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Mixed,2168.56,2179.32,NOT_FOUND
25709,Airplane hijacking was one of the elements of that commitment.,53,9_1980,2,2,34088,34151,,"{""Premise"": 10, ""O"": 1}",Premise,Airplane hijacking was one of the elements of that commitment.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2179.32,2183.32,NOT_FOUND
25710,"There is no doubt that we have seen in recent years - in recent months - additional acts of violence against Jews in France and, of course, against those who live in Israel, by the PLO and other terrorist organizations.",53,9_1980,3,3,34151,34371,,"{""O"": 6, ""Premise"": 38}",Premise,"There is no doubt that we have seen in recent years - in recent months - additional acts of violence against Jews in France and, of course, against those who live in Israel, by the PLO and other terrorist organizations.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2183.32,2199.84,NOT_FOUND
25711,"Ultimately, the most serious terrorist threat is if one of those radical nations, who believe in terrorism as a policy, should have atomic weapons.",53,9_1980,4,4,34371,34519,,"{""O"": 3, ""Claim"": 25}",Claim,"Ultimately, the most serious terrorist threat is if one of those radical nations, who believe in terrorism as a policy, should have atomic weapons.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,2199.84,2211.88,NOT_FOUND
25712,Both I and all my predecessors have had a deep commitment to controlling the proliferation of nuclear weapons.,53,9_1980,5,5,34519,34630,,"{""O"": 2, ""Premise"": 17}",Premise,Both I and all my predecessors have had a deep commitment to controlling the proliferation of nuclear weapons.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2211.88,2220.4,NOT_FOUND
25713,"In countries like Libya or Iraq, we have even alienated some of our closest trade partners because we have insisted upon the control of the spread of nuclear weapons to those potentially terrorist countries.",53,9_1980,6,6,34630,34838,,"{""Claim"": 17, ""O"": 2, ""Premise"": 17}",Claim,"In countries like Libya or Iraq, we have even alienated some of our closest trade partners because we have insisted upon the control of the spread of nuclear weapons to those potentially terrorist countries.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Mixed,2220.4,2232.8,NOT_FOUND
25714,"When Governor Reagan has been asked about that, he makes the very disturbing comment that non-proliferation, or the control of the spread of nuclear weapons, is none of our business.",53,9_1980,7,7,34838,35021,,"{""Claim"": 15, ""O"": 2, ""Premise"": 17}",Premise,"When Governor Reagan has been asked about that, he makes the very disturbing comment that non-proliferation, or the control of the spread of nuclear weapons, is none of our business.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Mixed,2232.8,2244.16,NOT_FOUND
25715,"And recently when he was asked specifically about Iraq, he said there is nothing we can do about it.",53,9_1980,8,8,35021,35122,,"{""O"": 2, ""Premise"": 19}",Premise,"And recently when he was asked specifically about Iraq, he said there is nothing we can do about it.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2244.16,2251.12,NOT_FOUND
25716,"This ultimate terrorist threat is the most fearsome of all, and it's part of a pattern where our country must stand firm to control terrorism of all kinds.",53,9_1980,9,9,35122,35278,,"{""Premise"": 10, ""O"": 3, ""Claim"": 18}",Claim,"This ultimate terrorist threat is the most fearsome of all, and it's part of a pattern where our country must stand firm to control terrorism of all kinds.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Mixed,2251.12,2262.36,NOT_FOUND
25717,CARTER: We will maintain our position of neutrality in the Iran and Iraq war.,56,9_1980,0,0,35769,35847,,"{""O"": 3, ""Claim"": 13}",Claim, We will maintain our position of neutrality in the Iran and Iraq war.,CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,2293.84,2300.72,NOT_FOUND
25718,"We have no plans to sell additional materiel or goods to Iran, that might be of a warlike nature.",56,9_1980,1,1,35847,35945,,"{""Premise"": 20, ""O"": 1}",Premise,"We have no plans to sell additional materiel or goods to Iran, that might be of a warlike nature.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2300.72,2309.92,NOT_FOUND
25719,"When I made my decision to stop all trade with Iran as a result of the taking of our hostages, I announced then, and have consistently maintained since then, that if the hostages are released safely, we would make delivery on those items which Iran owns - which they have bought and paid for - also, that the frozen Iranian assets would be released.",56,9_1980,2,2,35945,36295,,"{""Premise"": 69, ""O"": 1}",Premise,"When I made my decision to stop all trade with Iran as a result of the taking of our hostages, I announced then, and have consistently maintained since then, that if the hostages are released safely, we would make delivery on those items which Iran owns - which they have bought and paid for - also, that the frozen Iranian assets would be released.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Premise,2309.92,2333.96,NOT_FOUND
25720,"That's been a consistent policy, one I intend to carry out.",56,9_1980,3,3,36295,36355,,"{""Claim"": 13, ""O"": 1}",Claim,"That's been a consistent policy, one I intend to carry out.",CARTER,Candidate,TEST,28 Oct 1980,1980,Jimmy E. Carter,Claim,2333.96,2337.16,NOT_FOUND
25721,"REAGAN: Barbara, you've asked that question twice.",59,9_1980,0,0,37071,37122,,"{""O"": 11}",O," Barbara, you've asked that question twice.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,2373.96,2376.52,NOT_FOUND
25722,I think you ought to have at least one answer to it.,59,9_1980,1,1,37122,37175,,"{""O"": 13}",O,I think you ought to have at least one answer to it.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,2376.52,2379.28,NOT_FOUND
25723,I have been accused lately of having a secret plan with regard to the hostages.,59,9_1980,2,2,37175,37255,,"{""Claim"": 15, ""O"": 1}",Claim,I have been accused lately of having a secret plan with regard to the hostages.,REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,2379.28,2388.24,NOT_FOUND
25724,"Now, this comes from an answer that I've made at least 50 times during this campaign to the press, when I am asked have you any ideas of what you would do if you were there?",59,9_1980,3,3,37255,37429,,"{""O"": 2, ""Premise"": 38}",Premise,"Now, this comes from an answer that I've made at least 50 times during this campaign to the press, when I am asked have you any ideas of what you would do if you were there?",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,2388.24,2400.0,NOT_FOUND
25725,"And I said, well, yes.",59,9_1980,4,4,37429,37452,,"{""O"": 8}",O,"And I said, well, yes.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,O,2400.0,2400.56,NOT_FOUND
25726,"And I think that anyone that's seeking this position, as well as other people, probably, have thought to themselves, what about this, what about that?",59,9_1980,5,5,37452,37603,,"{""O"": 1, ""Claim"": 31}",Claim,"And I think that anyone that's seeking this position, as well as other people, probably, have thought to themselves, what about this, what about that?",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Claim,2400.56,2408.76,NOT_FOUND
25727,"These are just ideas of what I would think of if I were in that position and had access to the information, and which I would know all the options that were open to me.",59,9_1980,6,6,37603,37772,,"{""Premise"": 36, ""O"": 1}",Premise,"These are just ideas of what I would think of if I were in that position and had access to the information, and which I would know all the options that were open to me.",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Premise,2408.76,2418.4,NOT_FOUND
25728,"I have never answered the question, however; second, the one that says, well, tell me, what are some of those ideas?",59,9_1980,7,7,37772,37889,,"{""Premise"": 6, ""O"": 22}",O,"I have never answered the question, however; second, the one that says, well, tell me, what are some of those ideas?",REAGAN,Candidate,TEST,28 Oct 1980,1980,Ronald W. Reagan,Mixed,2418.4,2425.96,NOT_FOUND
