,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
26312,"I think this is a great country, because we've always wanted to do better, to make our country better, to make our lives better.",41,15_1988,10,10,21003,21132,,"{""Claim"": 7, ""O"": 3, ""Premise"": 19}",Premise,"I think this is a great country, because we've always wanted to do better, to make our country better, to make our lives better.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1328.92,1335.56,NOT_FOUND
26313,We've always been a nation which was ambitious for America and we move forward.,41,15_1988,11,11,21132,21212,,"{""Premise"": 15, ""O"": 1}",Premise,We've always been a nation which was ambitious for America and we move forward.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1335.56,1339.6,NOT_FOUND
26314,And that's the kind of America I want.,41,15_1988,12,12,21212,21251,,"{""O"": 2, ""Claim"": 8}",Claim,And that's the kind of America I want.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1339.6,1341.36,NOT_FOUND
26315,That's the kind of leadership I want to provide.,41,15_1988,13,13,21251,21300,,"{""Claim"": 10, ""O"": 1}",Claim,That's the kind of leadership I want to provide.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1341.36,1343.76,NOT_FOUND
26316,"But I don't think these labels mean a thing and I would hope that tonight in the course of the rest of this campaign, we can have good solid disagreements on issues.",41,15_1988,14,14,21300,21466,,"{""O"": 26, ""Claim"": 9}",O,"But I don't think these labels mean a thing and I would hope that tonight in the course of the rest of this campaign, we can have good solid disagreements on issues.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1343.76,1352.16,NOT_FOUND
26317,There's nothing the matter with that.,41,15_1988,15,15,21466,21504,,"{""O"": 8}",O,There's nothing the matter with that.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1352.16,1353.2,NOT_FOUND
26318,But let's stop labeling each other and lets' get to the heart of the matter which is the future of this country.,41,15_1988,16,16,21504,21617,,"{""O"": 14, ""Claim"": 11}",O,But let's stop labeling each other and lets' get to the heart of the matter which is the future of this country.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1353.2,1358.12,NOT_FOUND
26319,(Applause),41,15_1988,17,17,21617,21628,,"{""O"": 3}",O,(Applause),DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,2303.24,2304.12,NOT_FOUND
26320,"BUSH: If I knew of three new weapons systems that I thought were purely waste and weren't protected by the Congress, they wouldn't be in the budget.",44,15_1988,0,0,22413,22562,,"{""O"": 4, ""Premise"": 21, ""Claim"": 7}",Premise," If I knew of three new weapons systems that I thought were purely waste and weren't protected by the Congress, they wouldn't be in the budget.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,1412.08,1419.08,NOT_FOUND
26321,"They would not be in the budget, but you want one now?",44,15_1988,1,1,22562,22617,,"{""O"": 14}",O,"They would not be in the budget, but you want one now?",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1419.08,1421.76,NOT_FOUND
26322,"I'll give you one, that HMET, that heavy truck, that's cost what is it $850 million and the Pentagon didn't request it and, yet, a member of Congress, a very powerful one, put it in the budget.",44,15_1988,2,2,22617,22811,,"{""Premise"": 48, ""O"": 1}",Premise,"I'll give you one, that HMET, that heavy truck, that's cost what is it $850 million and the Pentagon didn't request it and, yet, a member of Congress, a very powerful one, put it in the budget.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1421.76,1434.32,NOT_FOUND
26323,"I think we can save money through this whole very sophisticated concept, Andrea, that I know you do understand of competitive strategies.",44,15_1988,3,3,22811,22949,,"{""Claim"": 24, ""O"": 1}",Claim,"I think we can save money through this whole very sophisticated concept, Andrea, that I know you do understand of competitive strategies.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1434.32,1442.88,NOT_FOUND
26324,"It is new and it is very very different than what's happened, but it's not quite ready to be totally implemented.",44,15_1988,4,4,22949,23063,,"{""Premise"": 22, ""O"": 3}",Premise,"It is new and it is very very different than what's happened, but it's not quite ready to be totally implemented.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1442.88,1449.4,NOT_FOUND
26325,But it's very important.,44,15_1988,5,5,23063,23088,,"{""O"": 2, ""Claim"": 4}",Claim,But it's very important.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1449.4,1450.84,NOT_FOUND
26326,"I think we can say, through the Packard Commission Report and I'm very proud that David Packard, the originator of that report, is strongly supporting me.",44,15_1988,6,6,23088,23243,,"{""O"": 31}",O,"I think we can say, through the Packard Commission Report and I'm very proud that David Packard, the originator of that report, is strongly supporting me.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1450.84,1461.04,NOT_FOUND
26327,"So, it's not a question of saying our budget is full of a lot of waste.",44,15_1988,7,7,23243,23315,,"{""O"": 3, ""Claim"": 16}",Claim,"So, it's not a question of saying our budget is full of a lot of waste.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1461.04,1464.72,NOT_FOUND
26328,I don't believe that.,44,15_1988,8,8,23315,23337,,"{""Claim"": 5, ""O"": 1}",Claim,I don't believe that.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1464.72,1466.16,NOT_FOUND
26329,I do think this.,44,15_1988,9,9,23337,23354,,"{""O"": 5}",O,I do think this.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1466.16,1468.36,NOT_FOUND
26330,We're in the serious stages of negotiation with the Soviet Union on the strategic arms control talks.,44,15_1988,10,10,23354,23456,,"{""Premise"": 18, ""O"": 1}",Premise,We're in the serious stages of negotiation with the Soviet Union on the strategic arms control talks.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1468.36,1474.04,NOT_FOUND
26331,And we're protecting a couple of options in terms of modernizing our strategic forces.,44,15_1988,11,11,23456,23543,,"{""O"": 2, ""Premise"": 14}",Premise,And we're protecting a couple of options in terms of modernizing our strategic forces.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1474.04,1479.92,NOT_FOUND
26332,My Secretary of Defense is going to have to make a very difficult decision in which system to go forward with.,44,15_1988,12,12,23543,23654,,"{""Claim"": 21, ""O"": 1}",Claim,My Secretary of Defense is going to have to make a very difficult decision in which system to go forward with.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1479.92,1487.08,NOT_FOUND
26333,But we are protecting both of them.,44,15_1988,13,13,23654,23690,,"{""O"": 2, ""Premise"": 6}",Premise,But we are protecting both of them.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1487.08,1489.24,NOT_FOUND
26334,"We are moving forward with negotiations and, you see, I just think it would be dumb negotiating policy with the Soviets to cut out one or the other of the two options right now.",44,15_1988,14,14,23690,23868,,"{""Premise"": 6, ""O"": 6, ""Claim"": 25}",Claim,"We are moving forward with negotiations and, you see, I just think it would be dumb negotiating policy with the Soviets to cut out one or the other of the two options right now.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,1489.24,1499.52,NOT_FOUND
26335,The Soviets are modernizing.,44,15_1988,15,15,23868,23897,,"{""Premise"": 4, ""O"": 1}",Premise,The Soviets are modernizing.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1499.52,1501.76,NOT_FOUND
26336,"They continue to modernize and we can't simply we've got enough nuclear weapons, let's freeze.",44,15_1988,16,16,23897,23992,,"{""Premise"": 4, ""O"": 6, ""Claim"": 10}",Claim,"They continue to modernize and we can't simply we've got enough nuclear weapons, let's freeze.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,1501.76,1508.04,NOT_FOUND
26337,We can't do that.,44,15_1988,17,17,23992,24010,,"{""Claim"": 5, ""O"": 1}",Claim,We can't do that.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1508.04,1509.36,NOT_FOUND
26338,"We have to have modernization, especially if we achieve the 50 percent reduction in strategic weapons that our President is taking the leadership to attain.",44,15_1988,18,18,24010,24167,,"{""Claim"": 5, ""O"": 3, ""Premise"": 19}",Premise,"We have to have modernization, especially if we achieve the 50 percent reduction in strategic weapons that our President is taking the leadership to attain.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,1509.36,1519.8,NOT_FOUND
26339,"And, so, that's the way I'd reply to it and I believe we can have the strongest and best defense possible if we modernize, if we go forward with competitive strategies and if we do follow through on the Packard Commission report.",44,15_1988,19,19,24167,24397,,"{""O"": 17, ""Claim"": 11, ""Premise"": 20}",Premise,"And, so, that's the way I'd reply to it and I believe we can have the strongest and best defense possible if we modernize, if we go forward with competitive strategies and if we do follow through on the Packard Commission report.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,1519.8,1535.16,NOT_FOUND
26340,"DUKAKIS: Well, Andrea, we've just had another example of why the Vice President's mathematics just don't add up.",46,15_1988,0,0,24435,24548,,"{""O"": 7, ""Premise"": 18}",Premise," Well, Andrea, we've just had another example of why the Vice President's mathematics just don't add up.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1538.0,1542.44,NOT_FOUND
26341,"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",46,15_1988,1,1,24548,24728,,"{""O"": 13, ""Claim"": 24}",Claim,"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1542.44,1552.92,NOT_FOUND
26342,Everybody knows that including the people at the Pentagon.,46,15_1988,2,2,24728,24787,,"{""Premise"": 9, ""O"": 1}",Premise,Everybody knows that including the people at the Pentagon.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1552.92,1556.56,NOT_FOUND
26343,"Now, my defense secretary is going to have a lot to do with those decisions, but it's going to be the President who's going to have to ultimately decide before that budget goes to the Congress what weapons systems are going to go and what are going to stay.",46,15_1988,3,3,24787,25045,,"{""O"": 4, ""Premise"": 50}",Premise,"Now, my defense secretary is going to have a lot to do with those decisions, but it's going to be the President who's going to have to ultimately decide before that budget goes to the Congress what weapons systems are going to go and what are going to stay.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1556.56,1567.48,NOT_FOUND
26344,We are not going to spend the billions and trillions that Mr. Bush wants to spend on Star Wars.,46,15_1988,4,4,25045,25141,,"{""Claim"": 19, ""O"": 1}",Claim,We are not going to spend the billions and trillions that Mr. Bush wants to spend on Star Wars.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1567.48,1571.76,NOT_FOUND
26345,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all.",46,15_1988,5,5,25141,25298,,"{""Claim"": 13, ""O"": 2, ""Premise"": 22}",Premise,"We're not going to spend billions on MX's on railroad cars, which is a weapons system we don't need, can't afford and won't help our defense posture at all.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1571.76,1579.4,NOT_FOUND
26346,We're not going to spend hundreds of millions on a space plane from Washington to Tokyo.,46,15_1988,6,6,25298,25387,,"{""Claim"": 17, ""O"": 1}",Claim,We're not going to spend hundreds of millions on a space plane from Washington to Tokyo.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1579.4,1583.84,NOT_FOUND
26347,Those are decisions that the chief executive has to make.,46,15_1988,7,7,25387,25445,,"{""Premise"": 10, ""O"": 1}",Premise,Those are decisions that the chief executive has to make.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1583.84,1587.04,NOT_FOUND
26348,"Yes, we're going to have a strong and credible and effective nuclear deterrent.",46,15_1988,8,8,25445,25525,,"{""O"": 3, ""Claim"": 13}",Claim,"Yes, we're going to have a strong and credible and effective nuclear deterrent.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1587.04,1590.12,NOT_FOUND
26349,We're going to go forward with the Stealth and the D-5 and the advance cruise missile and good conventional forces.,46,15_1988,9,9,25525,25641,,"{""Claim"": 21, ""O"": 1}",Claim,We're going to go forward with the Stealth and the D-5 and the advance cruise missile and good conventional forces.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1590.12,1595.12,NOT_FOUND
26350,But the next President of the United States will have to make some tough and difficult decisions.,46,15_1988,10,10,25641,25739,,"{""O"": 2, ""Premise"": 16}",Premise,But the next President of the United States will have to make some tough and difficult decisions.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1595.12,1600.4,NOT_FOUND
26351,"I'm prepared to make them, the Vice President is not.",46,15_1988,11,11,25739,25793,,"{""Claim"": 11, ""O"": 2}",Claim,"I'm prepared to make them, the Vice President is not.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1600.4,1603.0,NOT_FOUND
26352,"DUKAKIS: Well, Andrea, today we have 13,000 strategic nuclear warheads, on land, on air and in the sea.",49,15_1988,0,0,26542,26646,,"{""O"": 24}",O," Well, Andrea, today we have 13,000 strategic nuclear warheads, on land, on air and in the sea.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1651.68,1657.0,NOT_FOUND
26353,That's an incredibly powerful nuclear deterrent.,49,15_1988,1,1,26646,26695,,"{""O"": 8}",O,That's an incredibly powerful nuclear deterrent.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1657.0,1660.6,NOT_FOUND
26354,"I don't rule out modernization, and there are discussions going on now in the Congress, I know with the Pentagon, about a less expensive modernized land-based leg of the triad.",49,15_1988,2,2,26695,26872,,"{""Claim"": 6, ""O"": 3, ""Premise"": 26}",Premise,"I don't rule out modernization, and there are discussions going on now in the Congress, I know with the Pentagon, about a less expensive modernized land-based leg of the triad.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1660.6,1671.84,NOT_FOUND
26355,But there are limits to what we can spend.,49,15_1988,3,3,26872,26915,,"{""O"": 2, ""Premise"": 8}",Premise,But there are limits to what we can spend.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1671.84,1673.6,NOT_FOUND
26356,There are limits to this nation's ability to finance these weapons systems.,49,15_1988,4,4,26915,26991,,"{""Premise"": 13, ""O"": 1}",Premise,There are limits to this nation's ability to finance these weapons systems.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1673.6,1678.24,NOT_FOUND
26357,And one of the things that the Vice President either ignores or won't address is the fact that you can't divorce our military security from our economic security.,49,15_1988,5,5,26991,27154,,"{""O"": 20, ""Claim"": 11}",O,And one of the things that the Vice President either ignores or won't address is the fact that you can't divorce our military security from our economic security.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1678.24,1687.56,NOT_FOUND
26358,How can we build a strong America militarily that's teeter-tottering on a mountain of debt?,49,15_1988,6,6,27154,27246,,"{""O"": 17}",O,How can we build a strong America militarily that's teeter-tottering on a mountain of debt?,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1687.56,1694.6,NOT_FOUND
26359,"And if we go forward with the kinds of policies that the Vice President is suggesting tonight and has in the past, that debt is going to grow bigger and bigger and bigger.",49,15_1988,7,7,27246,27418,,"{""O"": 3, ""Premise"": 21, ""Claim"": 11}",Premise,"And if we go forward with the kinds of policies that the Vice President is suggesting tonight and has in the past, that debt is going to grow bigger and bigger and bigger.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1694.6,1702.84,NOT_FOUND
26360,So military security and economic security go hand in hand.,49,15_1988,8,8,27418,27478,,"{""O"": 2, ""Claim"": 9}",Claim,So military security and economic security go hand in hand.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1702.84,1706.48,NOT_FOUND
26361,And we will have a strong and effective and credible nuclear deterrent.,49,15_1988,9,9,27478,27550,,"{""O"": 2, ""Claim"": 11}",Claim,And we will have a strong and effective and credible nuclear deterrent.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1706.48,1710.12,NOT_FOUND
26362,"We're going to have conventional forces that are well maintained, well equipped, well trained, well supported.",49,15_1988,10,10,27550,27661,,"{""Claim"": 20, ""O"": 1}",Claim,"We're going to have conventional forces that are well maintained, well equipped, well trained, well supported.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1710.12,1716.0,NOT_FOUND
26363,"And we have serious problems with our conventional forces at the present time, and they'll get worse unless we have a president who is willing to make some of these decisions.",49,15_1988,11,11,27661,27837,,"{""O"": 4, ""Premise"": 12, ""Claim"": 18}",Claim,"And we have serious problems with our conventional forces at the present time, and they'll get worse unless we have a president who is willing to make some of these decisions.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,1716.0,1723.92,NOT_FOUND
26364,"And we also have important domestic priorities, in education and housing and health care, in economic development, in job training, in the environment.",49,15_1988,12,12,27837,27989,,"{""O"": 2, ""Premise"": 26}",Premise,"And we also have important domestic priorities, in education and housing and health care, in economic development, in job training, in the environment.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1723.92,1732.56,NOT_FOUND
26365,And all of these things are going to have to be addressed.,49,15_1988,13,13,27989,28048,,"{""O"": 2, ""Claim"": 11}",Claim,And all of these things are going to have to be addressed.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1732.56,1735.48,NOT_FOUND
26366,That's why I say again to all of you out there who have to deal with your household budgets and know how difficult it is that the next President has to do the same.,49,15_1988,14,14,28048,28213,,"{""O"": 36}",O,That's why I say again to all of you out there who have to deal with your household budgets and know how difficult it is that the next President has to do the same.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1735.48,1745.44,NOT_FOUND
26367,I want the men and women of our Armed Forces to have the support they need to defend us; the support they need when they risk our lives to keep us free and to keep this country free.,49,15_1988,15,15,28213,28396,,"{""Premise"": 38, ""O"": 2}",Premise,I want the men and women of our Armed Forces to have the support they need to defend us; the support they need when they risk our lives to keep us free and to keep this country free.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1745.44,1756.44,NOT_FOUND
26368,But we cannot continue to live on a credit card.,49,15_1988,16,16,28396,28445,,"{""O"": 2, ""Claim"": 10}",Claim,But we cannot continue to live on a credit card.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1756.44,1760.64,NOT_FOUND
26369,"We cannot continue to tell the American people that we're going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good America.",49,15_1988,17,17,28445,28660,,"{""Premise"": 44, ""O"": 1}",Premise,"We cannot continue to tell the American people that we're going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good America.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1760.64,1772.36,NOT_FOUND
26370,And that's the kind of America I want to build.,49,15_1988,18,18,28660,28708,,"{""O"": 2, ""Claim"": 10}",Claim,And that's the kind of America I want to build.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1772.36,1774.24,NOT_FOUND
26371,BUSH: I think the foremost (Applause),51,15_1988,0,0,28751,28789,,"{""O"": 9}",O, I think the foremost (Applause),BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1779.64,1782.32,NOT_FOUND
26372,BUSH: Can we start the clock over?,52,15_1988,0,0,28790,28825,,"{""O"": 9}",O, Can we start the clock over?,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1782.32,1783.96,NOT_FOUND
26373,I held off for the applause.,52,15_1988,1,1,28825,28854,,"{""O"": 7}",O,I held off for the applause.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1783.96,1785.88,NOT_FOUND
26374,BUSH: I think the foremost responsibility of a president really gets down to the national security of this country.,54,15_1988,0,0,28884,29000,,"{""O"": 3, ""Claim"": 18}",Claim, I think the foremost responsibility of a president really gets down to the national security of this country.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1787.92,1792.84,NOT_FOUND
26375,"The Governor talks about limits, what we can't do, opposes these two modernization systems, talks now about well, we'll develop some new kind of a missile.",54,15_1988,1,1,29000,29156,,"{""Premise"": 30, ""O"": 3}",Premise,"The Governor talks about limits, what we can't do, opposes these two modernization systems, talks now about well, we'll develop some new kind of a missile.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1792.84,1803.24,NOT_FOUND
26376,"It takes eight years, ten years, to do that.",54,15_1988,2,2,29156,29201,,"{""Premise"": 11, ""O"": 1}",Premise,"It takes eight years, ten years, to do that.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1803.24,1806.92,NOT_FOUND
26377,He talked about a nuclear freeze back at the time when I was in Europe trying to convince European public opinion that we ought to go forward with the deployment of the INF weapons.,54,15_1988,3,3,29201,29383,,"{""Premise"": 34, ""O"": 1}",Premise,He talked about a nuclear freeze back at the time when I was in Europe trying to convince European public opinion that we ought to go forward with the deployment of the INF weapons.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1806.92,1817.48,NOT_FOUND
26378,"And thank God, the freeze people were not heard.",54,15_1988,4,4,29383,29432,,"{""O"": 11}",O,"And thank God, the freeze people were not heard.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1817.48,1820.52,NOT_FOUND
26379,They were wrong.,54,15_1988,5,5,29432,29449,,"{""Claim"": 3, ""O"": 1}",Claim,They were wrong.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1820.52,1821.8,NOT_FOUND
26380,"And the result is, we deployed, and the Soviets kept deploying, and then we negotiated from strength.",54,15_1988,6,6,29449,29551,,"{""Premise"": 20, ""O"": 1}",Premise,"And the result is, we deployed, and the Soviets kept deploying, and then we negotiated from strength.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1821.8,1828.4,NOT_FOUND
26381,And now we have the first arms control agreement in the nuclear age to ban weapons.,54,15_1988,7,7,29551,29635,,"{""O"": 2, ""Premise"": 15}",Premise,And now we have the first arms control agreement in the nuclear age to ban weapons.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1828.4,1834.4,NOT_FOUND
26382,You just don't make unilateral cuts in the naive hope that the Soviets are going to behave themselves.,54,15_1988,8,8,29635,29738,,"{""Premise"": 19, ""O"": 1}",Premise,You just don't make unilateral cuts in the naive hope that the Soviets are going to behave themselves.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,1834.4,1840.6,NOT_FOUND
26383,"World peace is important, and we have enhanced the peace.",54,15_1988,9,9,29738,29796,,"{""O"": 7, ""Claim"": 5}",O,"World peace is important, and we have enhanced the peace.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,1840.6,1845.04,NOT_FOUND
26384,And I'm proud to have been a part of an administration that has done exactly that.,54,15_1988,10,10,29796,29879,,"{""O"": 18}",O,And I'm proud to have been a part of an administration that has done exactly that.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,1845.04,1849.32,NOT_FOUND
26385,Peace through strength works.,54,15_1988,11,11,29879,29909,,"{""Claim"": 4, ""O"": 1}",Claim,Peace through strength works.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,1849.32,1851.4,NOT_FOUND
26386,"DUKAKIS: Well, I think when I think of heroes, I think back, not presently, Ann.",57,15_1988,0,0,30365,30446,,"{""O"": 21}",O," Well, I think when I think of heroes, I think back, not presently, Ann.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1881.04,1888.76,NOT_FOUND
26387,But there are many people who I admire in this country today.,57,15_1988,1,1,30446,30508,,"{""O"": 2, ""Claim"": 11}",Claim,But there are many people who I admire in this country today.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1888.76,1891.92,NOT_FOUND
26388,"Some of them are in public life in the Senate, the Congress.",57,15_1988,2,2,30508,30569,,"{""Premise"": 13, ""O"": 1}",Premise,"Some of them are in public life in the Senate, the Congress.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1891.92,1894.68,NOT_FOUND
26389,Some of my fellow governors who are real heroes to me.,57,15_1988,3,3,30569,30624,,"{""Premise"": 11, ""O"": 1}",Premise,Some of my fellow governors who are real heroes to me.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1894.68,1898.64,NOT_FOUND
26390,I think of those young athletes who represented us at the Olympics were tremendously impressive.,57,15_1988,4,4,30624,30721,,"{""Premise"": 15, ""O"": 1}",Premise,I think of those young athletes who represented us at the Olympics were tremendously impressive.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1898.64,1906.52,NOT_FOUND
26391,We were proud of them.,57,15_1988,5,5,30721,30744,,"{""O"": 6}",O,We were proud of them.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1906.52,1907.84,NOT_FOUND
26392,"We felt strongly about them, and they did so well by us.",57,15_1988,6,6,30744,30801,,"{""O"": 14}",O,"We felt strongly about them, and they did so well by us.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,1907.84,1911.08,NOT_FOUND
26393,"I can think of doctors and scientists, Jonas Salk who for example discovered a vaccine which cured one of the most dread diseases we ever had.",57,15_1988,7,7,30801,30944,,"{""Premise"": 27, ""O"": 1}",Premise,"I can think of doctors and scientists, Jonas Salk who for example discovered a vaccine which cured one of the most dread diseases we ever had.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1911.08,1923.52,NOT_FOUND
26394,And he's a hero.,57,15_1988,8,8,30944,30961,,"{""O"": 2, ""Claim"": 4}",Claim,And he's a hero.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,1923.52,1924.76,NOT_FOUND
26395,"I think of classroom teachers, classroom teachers that I have had, classroom teachers that youngsters have today who are real heroes to our young people.",57,15_1988,9,9,30961,31115,,"{""Premise"": 27, ""O"": 1}",Premise,"I think of classroom teachers, classroom teachers that I have had, classroom teachers that youngsters have today who are real heroes to our young people.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1924.76,1933.4,NOT_FOUND
26396,Because they inspire them.,57,15_1988,10,10,31115,31142,,"{""O"": 2, ""Premise"": 3}",Premise,Because they inspire them.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,1933.4,1934.8,NOT_FOUND
