,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
149,We're going to make sure that the American people know the truth about why we are using force and what the explanation for it is.,22,30_2004,5,5,17722,17852,,"{""Claim"": 26, ""O"": 1}",Claim,We're going to make sure that the American people know the truth about why we are using force and what the explanation for it is.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,993.12,1000.2,NOT_FOUND
150,And it's not just the American people.,22,30_2004,6,6,17853,17892,,"{""O"": 2, ""Premise"": 7}",Premise,And it's not just the American people.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1000.2,1002.0,NOT_FOUND
151,We're also going to make sure that we tell the world the truth.,22,30_2004,7,7,17892,17956,,"{""Claim"": 14, ""O"": 1}",Claim,We're also going to make sure that we tell the world the truth.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1002.0,1006.08,NOT_FOUND
152,"Because the reality is, for America to lead, for America to do what it's done for 50 years before this president and vice president came into office, it is critical that we be credible.",22,30_2004,8,8,17957,18143,,"{""O"": 2, ""Premise"": 37}",Premise,"Because the reality is, for America to lead, for America to do what it's done for 50 years before this president and vice president came into office, it is critical that we be credible.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1006.08,1018.08,NOT_FOUND
153,"It is critical that they believe that when America takes action, they can trust what we're doing, what we say, what we say at the United Nations, what we say in direct conversations with leaders of the world -- of other countries.",22,30_2004,9,9,18144,18375,,"{""Claim"": 19, ""O"": 6, ""Premise"": 23}",Premise,"It is critical that they believe that when America takes action, they can trust what we're doing, what we say, what we say at the United Nations, what we say in direct conversations with leaders of the world -- of other countries.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1018.08,1032.36,NOT_FOUND
154,"They need to know that the credibility of the United States is always good, because they will not follow us without that.",22,30_2004,10,10,18376,18498,,"{""Claim"": 14, ""O"": 3, ""Premise"": 7}",Claim,"They need to know that the credibility of the United States is always good, because they will not follow us without that.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1032.36,1039.72,NOT_FOUND
155,"And unfortunately, we're seeing the consequences of that right now.",22,30_2004,11,11,18499,18567,,"{""O"": 2, ""Premise"": 11}",Premise,"And unfortunately, we're seeing the consequences of that right now.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1039.72,1043.68,NOT_FOUND
156,It's one of the reasons that we're having so much difficulty getting others involved in the effort in Iraq.,22,30_2004,12,12,18568,18676,,"{""O"": 8, ""Claim"": 14}",Claim,It's one of the reasons that we're having so much difficulty getting others involved in the effort in Iraq.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1043.68,1049.28,NOT_FOUND
157,"You know, we've taken 90 percent of the coalition casualties.",22,30_2004,13,13,18677,18739,,"{""O"": 4, ""Premise"": 9}",Premise,"You know, we've taken 90 percent of the coalition casualties.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1049.28,1052.88,NOT_FOUND
158,American taxpayers have borne 90 percent of the costs of the effort in Iraq.,22,30_2004,14,14,18739,18816,,"{""Claim"": 14, ""O"": 1}",Claim,American taxpayers have borne 90 percent of the costs of the effort in Iraq.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1052.88,1058.2,NOT_FOUND
159,And we see the result of there not being a coalition: The first Gulf war cost America $5 billion.,22,30_2004,15,15,18817,18915,,"{""O"": 13, ""Premise"": 9}",O,And we see the result of there not being a coalition: The first Gulf war cost America $5 billion.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1058.2,1063.56,NOT_FOUND
160,We're at $200 billion and counting.,22,30_2004,16,16,18915,18951,,"{""Claim"": 8, ""O"": 1}",Claim,We're at $200 billion and counting.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1063.56,1066.6,NOT_FOUND
161,John Kerry will never give up control over the security of the United States of America to any other country.,22,30_2004,17,17,18952,19062,,"{""Claim"": 20, ""O"": 1}",Claim,John Kerry will never give up control over the security of the United States of America to any other country.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1066.6,1074.88,NOT_FOUND
162,We will not outsource our responsibility to keep this country safe.,22,30_2004,18,18,19062,19130,,"{""Claim"": 11, ""O"": 1}",Claim,We will not outsource our responsibility to keep this country safe.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1074.88,1078.92,NOT_FOUND
163,"CHENEY: Well, Gwen, the 90 percent figure is just dead wrong.",24,30_2004,0,0,19192,19254,,"{""O"": 7, ""Claim"": 8}",Claim," Well, Gwen, the 90 percent figure is just dead wrong.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1082.56,1086.72,NOT_FOUND
164,"When you include the Iraqi security forces that have suffered casualties, as well as the allies, they've taken almost 50 percent of the casualties in operations in Iraq, which leaves the U.S. with 50 percent, not 90 percent.",24,30_2004,1,1,19254,19479,,"{""Claim"": 31, ""O"": 2, ""Premise"": 11}",Claim,"When you include the Iraqi security forces that have suffered casualties, as well as the allies, they've taken almost 50 percent of the casualties in operations in Iraq, which leaves the U.S. with 50 percent, not 90 percent.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
165,"With respect to the cost, it wasn't $200 billion.",24,30_2004,2,2,19479,19529,,"{""O"": 7, ""Claim"": 6}",O,"With respect to the cost, it wasn't $200 billion.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1100.76,1104.52,NOT_FOUND
166,You probably weren't there to vote for that.,24,30_2004,3,3,19529,19574,,"{""O"": 10}",O,You probably weren't there to vote for that.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1104.52,1106.28,NOT_FOUND
167,"But $120 billion is, in fact, what has been allocated to Iraq.",24,30_2004,4,4,19574,19637,,"{""O"": 2, ""Claim"": 14}",Claim,"But $120 billion is, in fact, what has been allocated to Iraq.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1106.28,1110.12,NOT_FOUND
168,The rest of it's for Afghanistan and the global war on terror.,24,30_2004,5,5,19637,19700,,"{""Premise"": 13, ""O"": 1}",Premise,The rest of it's for Afghanistan and the global war on terror.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1110.12,1113.92,NOT_FOUND
169,The allies have stepped forward and agreed to reduce and forgive Iraqi debt to the tune of nearly $80 billion by one estimate.,24,30_2004,6,6,19701,19828,,"{""Premise"": 24, ""O"": 1}",Premise,The allies have stepped forward and agreed to reduce and forgive Iraqi debt to the tune of nearly $80 billion by one estimate.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1113.92,1121.76,NOT_FOUND
170,"That, plus $14 billion they promised in terms of direct aid, puts the overall allied contribution financially at about $95 billion, not to the $120 billion we've got, but, you know, better than 40 percent.",24,30_2004,7,7,19828,20034,,"{""O"": 15, ""Premise"": 31}",Premise,"That, plus $14 billion they promised in terms of direct aid, puts the overall allied contribution financially at about $95 billion, not to the $120 billion we've got, but, you know, better than 40 percent.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1121.76,1135.04,NOT_FOUND
171,"So your facts are just wrong, Senator.",24,30_2004,8,8,20034,20073,,"{""O"": 4, ""Claim"": 5}",Claim,"So your facts are just wrong, Senator.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1135.04,1136.56,NOT_FOUND
172,You also have a situation where you talk about credibility.,24,30_2004,9,9,20074,20134,,"{""O"": 11}",O,You also have a situation where you talk about credibility.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1136.56,1141.2,NOT_FOUND
173,"It's awfully hard to convey a sense of credibility to allies when you voted for the war and then you declared: Wrong war, wrong place, wrong time.",24,30_2004,10,10,20135,20282,,"{""O"": 32}",O,"It's awfully hard to convey a sense of credibility to allies when you voted for the war and then you declared: Wrong war, wrong place, wrong time.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1141.2,1149.28,NOT_FOUND
174,"You voted for the war, and then you voted against supporting the troops when they needed the equipment, the fuel, the spare parts and the ammunition and the body armor.",24,30_2004,11,11,20282,20451,,"{""Premise"": 18, ""O"": 3, ""Claim"": 13}",Premise,"You voted for the war, and then you voted against supporting the troops when they needed the equipment, the fuel, the spare parts and the ammunition and the body armor.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1149.28,1157.96,NOT_FOUND
175,You're not credible on Iraq because of the enormous inconsistencies that John Kerry and you have cited time after time after time during the course of the campaign.,24,30_2004,12,12,20452,20617,,"{""Claim"": 6, ""O"": 3, ""Premise"": 21}",Premise,You're not credible on Iraq because of the enormous inconsistencies that John Kerry and you have cited time after time after time during the course of the campaign.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1157.96,1167.92,NOT_FOUND
176,"Whatever the political pressures of the moment requires, that's where you're at.",24,30_2004,13,13,20617,20698,,"{""Premise"": 15, ""O"": 1}",Premise,"Whatever the political pressures of the moment requires, that's where you're at.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1167.92,1171.44,NOT_FOUND
177,"But you've not been consistent, and there's no indication at all that John Kerry has the conviction to successfully carry through on the war on terror.",24,30_2004,14,14,20698,20850,,"{""O"": 4, ""Claim"": 5, ""Premise"": 21}",Premise,"But you've not been consistent, and there's no indication at all that John Kerry has the conviction to successfully carry through on the war on terror.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1171.44,1179.0,NOT_FOUND
178,EDWARDS: May I respond briefly?,25,30_2004,0,0,20852,20884,,"{""O"": 7}",O, May I respond briefly?,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,O,1179.0,1180.6,NOT_FOUND
179,What the vice president has just said is just a complete distortion.,25,30_2004,1,1,20884,20953,,"{""Claim"": 12, ""O"": 1}",Claim,What the vice president has just said is just a complete distortion.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1180.6,1184.4,NOT_FOUND
180,The American people saw John Kerry on Thursday night.,25,30_2004,2,2,20953,21007,,"{""Premise"": 9, ""O"": 1}",Premise,The American people saw John Kerry on Thursday night.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1184.4,1187.2,NOT_FOUND
181,They don't need the vice president or the president to tell them what they saw.,25,30_2004,3,3,21007,21087,,"{""Claim"": 16, ""O"": 1}",Claim,They don't need the vice president or the president to tell them what they saw.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1187.2,1191.0,NOT_FOUND
182,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",25,30_2004,4,4,21088,21280,,"{""Claim"": 38, ""O"": 4}",Claim,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
183,"He laid out his plan for success in Iraq, made it clear that we were committed to success in Iraq.",25,30_2004,5,5,21281,21380,,"{""Premise"": 9, ""O"": 6, ""Claim"": 7}",Premise,"He laid out his plan for success in Iraq, made it clear that we were committed to success in Iraq.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1203.08,1208.88,NOT_FOUND
184,"We have to be, because we have troops on the ground there and because they have created a haven for terrorists.",25,30_2004,6,6,21380,21492,,"{""Claim"": 4, ""O"": 5, ""Premise"": 14}",Premise,"We have to be, because we have troops on the ground there and because they have created a haven for terrorists.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1208.88,1214.68,NOT_FOUND
185,"CHENEY: Your rhetoric, Senator, would be a lot more credible if there was a record to back it up.",27,30_2004,0,0,21543,21641,,"{""O"": 3, ""Premise"": 20}",Premise," Your rhetoric, Senator, would be a lot more credible if there was a record to back it up.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1216.6,1220.6,NOT_FOUND
186,There isn't.,27,30_2004,1,1,21641,21654,,"{""Claim"": 3, ""O"": 1}",Claim,There isn't.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1220.6,1221.64,NOT_FOUND
187,"And you cannot use ""talk tough"" during the course of a 90-minute debate in a presidential campaign to obscure a 30-year record in the United States Senate and, prior to that by John Kerry, who has consistently come down on the wrong side of all the major defense issues that he's faced as a public official.",27,30_2004,2,2,21654,21962,,"{""O"": 4, ""Claim"": 59}",Claim,"And you cannot use ""talk tough"" during the course of a 90-minute debate in a presidential campaign to obscure a 30-year record in the United States Senate and, prior to that by John Kerry, who has consistently come down on the wrong side of all the major defense issues that he's faced as a public official.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1221.64,1240.56,NOT_FOUND
188,"CHENEY: I'm saying specifically that I don't believe he has the qualities we need in a commander in chief because I don't think, based on his record, that he would pursue the kind of aggressive policies that need to be pursued if we're going to defeat these terrorists.",29,30_2004,0,0,22283,22553,,"{""O"": 9, ""Claim"": 15, ""Premise"": 32}",Premise," I'm saying specifically that I don't believe he has the qualities we need in a commander in chief because I don't think, based on his record, that he would pursue the kind of aggressive policies that need to be pursued if we're going to defeat these terrorists.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1256.56,1269.8,NOT_FOUND
189,We need to battle them overseas so we don't have to battle them here at home.,29,30_2004,1,1,22553,22631,,"{""Premise"": 6, ""O"": 2, ""Claim"": 10}",Claim,We need to battle them overseas so we don't have to battle them here at home.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1269.8,1272.6,NOT_FOUND
190,I'm not challenging John Kerry's patriotism.,29,30_2004,2,2,22631,22676,,"{""O"": 9}",O,I'm not challenging John Kerry's patriotism.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1272.6,1274.92,NOT_FOUND
191,"I said in my acceptance speech in New York City at the Republican convention that we respected his service in Vietnam, and I got applause for that.",29,30_2004,3,3,22676,22824,,"{""O"": 29}",O,"I said in my acceptance speech in New York City at the Republican convention that we respected his service in Vietnam, and I got applause for that.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1274.92,1281.8,NOT_FOUND
192,We've never criticized his patriotism.,29,30_2004,4,4,22825,22864,,"{""O"": 7}",O,We've never criticized his patriotism.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1281.8,1283.64,NOT_FOUND
193,What we've questioned is his judgment.,29,30_2004,5,5,22864,22903,,"{""O"": 2, ""Claim"": 6}",Claim,What we've questioned is his judgment.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1283.64,1285.68,NOT_FOUND
194,"And his judgment's flawed, and the record's there for anybody who wants to look at it.",29,30_2004,6,6,22904,22991,,"{""O"": 4, ""Claim"": 4, ""Premise"": 12}",Premise,"And his judgment's flawed, and the record's there for anybody who wants to look at it.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1285.68,1289.4,NOT_FOUND
195,"In 1984, when he ran for the Senate he opposed, or called for the elimination of a great many major weapons systems that were crucial to winning the Cold War and are important today to our overall forces.",29,30_2004,7,7,22992,23197,,"{""O"": 10, ""Premise"": 31}",Premise,"In 1984, when he ran for the Senate he opposed, or called for the elimination of a great many major weapons systems that were crucial to winning the Cold War and are important today to our overall forces.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1289.4,1304.6,NOT_FOUND
196,"When Saddam Hussein invaded Kuwait and occupied it in 1990 and '91, he stood up on the floor of the Senate and voted against going in to liberate Kuwait and push Saddam Hussein back to Iraq.",29,30_2004,8,8,23198,23389,,"{""O"": 8, ""Premise"": 30}",Premise,"When Saddam Hussein invaded Kuwait and occupied it in 1990 and '91, he stood up on the floor of the Senate and voted against going in to liberate Kuwait and push Saddam Hussein back to Iraq.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1304.6,1318.12,NOT_FOUND
197,"The problem we have is that, if you look at his record, he doesn't display the qualities of somebody who has conviction.",29,30_2004,9,9,23390,23511,,"{""O"": 8, ""Claim"": 18}",Claim,"The problem we have is that, if you look at his record, he doesn't display the qualities of somebody who has conviction.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1318.12,1328.0,NOT_FOUND
198,"And with respect to this particular operation, we've seen a situation in which, first, they voted to commit the troops, to send them to war, John Edwards and John Kerry, then they came back and when the question was whether or not you provide them with the resources they needed -- body armor, spare parts, ammunition -- they voted against it.",29,30_2004,10,10,23512,23856,,"{""O"": 16, ""Premise"": 55}",Premise,"And with respect to this particular operation, we've seen a situation in which, first, they voted to commit the troops, to send them to war, John Edwards and John Kerry, then they came back and when the question was whether or not you provide them with the resources they needed -- body armor, spare parts, ammunition -- they voted against it.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1328.0,1346.6,NOT_FOUND
199,I couldn't figure out why that happened initially.,29,30_2004,11,11,23857,23908,,"{""O"": 10}",O,I couldn't figure out why that happened initially.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,O,1346.6,1348.2,NOT_FOUND
200,"And then I looked and figured out that what was happening was Howard Dean was making major progress in the Democratic primaries, running away with the primaries based on an anti-war record.",29,30_2004,12,12,23908,24098,,"{""O"": 9, ""Premise"": 25}",Premise,"And then I looked and figured out that what was happening was Howard Dean was making major progress in the Democratic primaries, running away with the primaries based on an anti-war record.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1348.2,1357.92,NOT_FOUND
201,"So they, in effect, decided they would cast an anti-war vote and they voted against the troops.",29,30_2004,13,13,24098,24194,,"{""O"": 2, ""Claim"": 18}",Claim,"So they, in effect, decided they would cast an anti-war vote and they voted against the troops.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1357.92,1363.28,NOT_FOUND
202,"Now if they couldn't stand up to the pressures that Howard Dean represented, how can we expect them to stand up to Al Qaida?",29,30_2004,14,14,24195,24320,,"{""O"": 2, ""Claim"": 25}",Claim,"Now if they couldn't stand up to the pressures that Howard Dean represented, how can we expect them to stand up to Al Qaida?",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1363.28,1369.68,NOT_FOUND
203,EDWARDS: Thank you.,31,30_2004,0,0,24379,24399,,"{""O"": 5}",O, Thank you.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,O,5529.32,5529.88,NOT_FOUND
204,One thing that's very clear is that a long resume does not equal good judgment.,31,30_2004,1,1,24399,24479,,"{""O"": 10, ""Claim"": 7}",O,One thing that's very clear is that a long resume does not equal good judgment.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1372.12,1378.0,NOT_FOUND
205,"I mean, we've seen over and over and over the misjudgments made by this administration.",31,30_2004,2,2,24479,24567,,"{""O"": 4, ""Claim"": 14}",Claim,"I mean, we've seen over and over and over the misjudgments made by this administration.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1378.0,1383.84,NOT_FOUND
206,"I want to go back to what the vice president just said, because it's a continuation of the things he's been doing, unfortunately, on the campaign trail; it's a continuation of what he began his first answer with tonight.",31,30_2004,3,3,24568,24789,,"{""O"": 16, ""Premise"": 31}",Premise,"I want to go back to what the vice president just said, because it's a continuation of the things he's been doing, unfortunately, on the campaign trail; it's a continuation of what he began his first answer with tonight.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1383.84,1395.92,NOT_FOUND
207,John Kerry has voted for the biggest military appropriations bill in the country's history.,31,30_2004,4,4,24790,24882,,"{""Claim"": 15, ""O"": 1}",Claim,John Kerry has voted for the biggest military appropriations bill in the country's history.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1395.92,1403.08,NOT_FOUND
208,John Kerry has voted for the biggest intelligence appropriations in the country's history.,31,30_2004,5,5,24882,24973,,"{""Claim"": 14, ""O"": 1}",Claim,John Kerry has voted for the biggest intelligence appropriations in the country's history.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1403.08,1409.16,NOT_FOUND
209,"This vice president, when he was secretary of defense, cut over 80 weapons systems, including the very ones he's criticizing John Kerry for voting against.",31,30_2004,6,6,24974,25130,,"{""Claim"": 16, ""O"": 14}",Claim,"This vice president, when he was secretary of defense, cut over 80 weapons systems, including the very ones he's criticizing John Kerry for voting against.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1409.16,1419.48,NOT_FOUND
210,"These are weapons systems, a big chunk of which, the vice president himself suggested we get rid of after the Cold War.",31,30_2004,7,7,25130,25250,,"{""Premise"": 24, ""O"": 1}",Premise,"These are weapons systems, a big chunk of which, the vice president himself suggested we get rid of after the Cold War.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1419.48,1427.44,NOT_FOUND
211,The reality is that John Kerry has consistently supported the very men that he served with in Vietnam and led.,31,30_2004,8,8,25251,25362,,"{""O"": 5, ""Claim"": 16}",Claim,The reality is that John Kerry has consistently supported the very men that he served with in Vietnam and led.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1427.44,1434.52,NOT_FOUND
212,"On the $87 billion, it was clear at the time of that vote that they had no plan to win the peace.",31,30_2004,9,9,25363,25461,,"{""Premise"": 24, ""O"": 1}",Premise,"On the $87 billion, it was clear at the time of that vote that they had no plan to win the peace.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1434.52,1441.76,NOT_FOUND
213,We're seeing the consequences of that everyday on the ground right now.,31,30_2004,10,10,25461,25533,,"{""Claim"": 13, ""O"": 1}",Claim,We're seeing the consequences of that everyday on the ground right now.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1441.76,1445.32,NOT_FOUND
214,"We stood up and said: For our troops, we must have a plan to win the peace.",31,30_2004,11,11,25534,25610,,"{""O"": 7, ""Claim"": 13}",Claim,"We stood up and said: For our troops, we must have a plan to win the peace.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1445.32,1449.84,NOT_FOUND
215,"We also thought it was wrong to have a $20 billion fund out of which $7.5 billion was going to go to a no-bid contract for Halliburton, the vice president's former company.",31,30_2004,12,12,25611,25784,,"{""Premise"": 29, ""O"": 8}",Premise,"We also thought it was wrong to have a $20 billion fund out of which $7.5 billion was going to go to a no-bid contract for Halliburton, the vice president's former company.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Premise,1449.84,1461.52,NOT_FOUND
216,It was wrong then.,31,30_2004,13,13,25785,25804,,"{""Claim"": 4, ""O"": 1}",Claim,It was wrong then.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1461.52,1462.56,NOT_FOUND
217,It's wrong now.,31,30_2004,14,14,25804,25820,,"{""Claim"": 4, ""O"": 1}",Claim,It's wrong now.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1462.56,1463.92,NOT_FOUND
218,"CHENEY: Well, Gwen, I think the record speaks for itself.",33,30_2004,0,0,25871,25929,,"{""O"": 7, ""Claim"": 7}",O," Well, Gwen, I think the record speaks for itself.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Mixed,1467.0,1473.56,NOT_FOUND
219,These are two individuals who have been for the war when the headlines were good and against it when their poll ratings were bad.,33,30_2004,1,1,25929,26059,,"{""Claim"": 24, ""O"": 1}",Claim,These are two individuals who have been for the war when the headlines were good and against it when their poll ratings were bad.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1473.56,1481.52,NOT_FOUND
220,We have not seen the kind of consistency that a commander in chief has to have in order to be a leader in wartime and in order to be able to see the strategy through to victory.,33,30_2004,2,2,26059,26237,,"{""Premise"": 36, ""O"": 2}",Premise,We have not seen the kind of consistency that a commander in chief has to have in order to be a leader in wartime and in order to be able to see the strategy through to victory.,CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Premise,1481.52,1490.76,NOT_FOUND
221,"If we want to win the war on terror, it seems to me it's pretty clear the choice is George Bush, not John Kerry.",33,30_2004,3,3,26238,26351,,"{""Claim"": 27, ""O"": 1}",Claim,"If we want to win the war on terror, it seems to me it's pretty clear the choice is George Bush, not John Kerry.",CHENEY,Candidate,TRAIN,05 Oct 2004,2004,Richard(Dick) B. Cheney,Claim,1490.76,1496.44,NOT_FOUND
222,EDWARDS: John Kerry has been absolutely clear and consistent from the beginning that we must stay focused on the people who attacked us; that Saddam Hussein was a threat that needed to be addressed directly; that the weapons inspectors needed to have time to do their job.,35,30_2004,0,0,26379,26652,,"{""O"": 7, ""Claim"": 44}",Claim, John Kerry has been absolutely clear and consistent from the beginning that we must stay focused on the people who attacked us; that Saddam Hussein was a threat that needed to be addressed directly; that the weapons inspectors needed to have time to do their job.,EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Claim,1497.08,1512.44,NOT_FOUND
223,"Had they had time to do their job, they would have discovered what we now know, that in fact Saddam Hussein had no weapons, that in fact Saddam Hussein has no connection with 9/11, that in fact Saddam Hussein has little or no connection with Al Qaida.",35,30_2004,1,1,26652,26904,,"{""Premise"": 16, ""O"": 14, ""Claim"": 22}",Claim,"Had they had time to do their job, they would have discovered what we now know, that in fact Saddam Hussein had no weapons, that in fact Saddam Hussein has no connection with 9/11, that in fact Saddam Hussein has little or no connection with Al Qaida.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,Mixed,1512.44,1527.96,NOT_FOUND
224,"EDWARDS: Well, let's start with what we know.",37,30_2004,0,0,27405,27451,,"{""O"": 12}",O," Well, let's start with what we know.",EDWARDS,Candidate,TRAIN,05 Oct 2004,2004,Johnny(John) R. Edwards,O,1554.68,1556.72,NOT_FOUND
